"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","KBB"
"125",2016,4,"SK",72523,0,2,0,0,7,66,16,15,7,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1.71551724137931
"126",2016,4,"SK",73248,0,8,0,2,22,131,30,27,7,1,0,1,0,0,0,1,2,0,0,4,1,1,0,0,4,4,0,1,1,1,1,1,1,0,0,2,5,3,0,1,7,0,0,2.15384615384615
"127",2016,4,"SK",74838,2,0,0,0,16,101,28,24,10,1,0,6,0,1,1,0,3,0,0,2,0,0,0,0,9,9,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,2.38095238095238
"128",2016,4,"SK",75138,0,12,0,2,16,118,26,16,2,0,0,1,1,0,1,0,9,0,0,6,1,1,0,1,3,3,0,2,3,0,0,1,3,0,0,3,7,5,0,0,12,0,0,1.45833333333333
"129",2016,4,"SK",75250,0,11,0,3,33,159,45,35,9,1,0,1,0,3,3,1,4,0,2,6,1,1,0,1,6,5,0,1,3,2,1,1,2,0,0,1,7,4,0,1,7,1,2,2
"130",2016,4,"SK",75340,0,5,0,0,10,66,16,14,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2,3,2,0,1,4,0,0,1.8
"131",2016,4,"SK",76858,0,10,0,0,34,176,44,36,3,1,0,0,1,0,1,0,7,1,0,5,0,1,0,1,0,0,0,1,1,3,1,2,0,0,0,2,7,3,0,0,3,6,1,1.65384615384615
"132",2016,4,"SK",77829,6,0,0,0,116,604,154,139,32,4,0,5,2,1,1,1,10,0,3,36,4,0,0,1,13,13,0,1,1,0,1,1,0,0,0,2,4,2,0,2,0,0,4,3.90825688073395
"133",2016,4,"SK",79847,0,1,0,0,3,15,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1.9504132231405
"134",2016,4,"SS",61365,0,10,0,1,26,162,48,42,18,7,0,0,0,0,0,0,4,0,2,2,0,0,0,0,11,11,1,2,2,0,2,1,2,0,0,0,3,7,0,0,10,0,0,1.48453608247423
"135",2016,4,"SS",61411,0,8,0,4,21,148,33,29,9,3,0,2,1,1,0,0,4,0,0,9,0,0,0,0,5,5,2,0,1,1,1,1,2,0,0,0,3,5,0,0,7,0,1,2.68478260869565
"136",2016,4,"SS",61457,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.32258064516129
"137",2016,4,"SS",66402,5,0,0,0,102,506,139,122,28,5,0,3,7,1,1,0,15,0,1,31,6,0,1,0,12,12,0,1,0,1,1,1,1,0,0,0,3,2,0,1,2,0,2,1.25531914893617
"138",2016,4,"SS",66440,3,0,0,0,37,256,66,51,20,4,0,1,2,2,0,3,12,0,0,5,2,2,0,0,14,11,0,0,1,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0.416666666666667
"139",2016,4,"SS",66493,0,2,0,0,4,14,4,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0.896551724137931
"140",2016,4,"SS",71851,2,0,0,0,23,145,35,31,8,3,0,1,0,0,0,0,3,0,1,7,0,0,0,0,4,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2.33333333333333
"141",2016,4,"SS",72463,0,8,0,0,26,147,36,33,8,2,0,1,1,0,0,0,2,0,1,12,0,1,0,0,5,5,2,1,3,1,0,1,0,0,0,0,3,5,0,1,2,4,1,2.73333333333333
"142",2016,4,"SS",74454,5,0,0,0,97,497,130,121,28,5,0,5,0,3,0,2,5,0,2,16,2,0,0,1,14,12,1,1,2,0,0,1,0,0,0,0,2,3,0,1,0,0,4,2.26380368098159
"143",2016,4,"SS",74630,0,10,0,1,17,123,25,21,5,0,0,0,0,1,0,0,4,0,0,10,0,0,0,0,4,4,1,1,1,1,2,2,2,0,0,0,5,5,0,0,10,0,0,1.31428571428571
"144",2016,4,"SS",75268,0,1,0,0,7,59,13,12,5,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.66666666666667
"145",2016,4,"SS",76355,3,0,0,0,49,288,75,69,24,0,1,3,3,0,1,1,4,0,0,9,3,1,0,0,16,15,1,0,1,0,0,0,1,0,0,0,1,2,0,2,1,0,0,2.44262295081967
"146",2016,4,"SS",76455,3,0,0,0,57,328,78,66,13,3,0,1,3,2,1,2,9,0,0,13,1,1,0,1,8,7,0,0,1,0,0,1,1,0,0,0,2,1,0,2,0,0,1,2.18587360594796
"147",2016,4,"SS",77446,0,7,0,0,22,137,34,32,10,2,0,0,0,0,0,0,2,0,0,11,0,1,0,0,1,1,0,1,2,0,1,1,2,0,0,0,3,4,0,0,7,0,0,2.26436781609195
"148",2016,4,"SS",77927,0,10,0,0,42,245,60,56,19,2,0,1,0,0,0,0,3,0,1,7,4,0,0,0,8,8,0,1,2,1,2,2,2,0,0,0,5,5,0,1,8,0,1,2.38053097345133
"149",2016,4,"SS",79440,2,1,0,0,28,223,49,41,14,5,0,2,2,0,0,1,7,0,0,7,0,1,0,0,10,10,0,0,2,0,1,0,0,0,0,0,1,2,0,1,2,0,0,1.39
"150",2016,4,"SS",79791,0,9,0,0,29,158,38,36,9,0,0,2,1,1,0,0,2,0,0,7,1,1,0,0,3,3,1,1,1,1,2,1,2,0,0,0,3,6,0,0,9,0,0,1.05714285714286
"151",2016,4,"SS",99445,0,6,0,0,16,95,27,23,9,0,1,4,0,0,1,0,3,0,0,4,0,0,0,0,9,9,0,0,2,0,1,1,2,0,0,0,3,3,0,0,6,0,0,3.44
"152",2016,4,"WO",60339,0,4,0,0,13,77,21,15,4,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,2,2,0,1,3,0,0,1.4625
"153",2016,4,"WO",60342,0,7,0,0,19,136,33,25,6,2,0,0,1,0,0,0,7,0,1,2,0,1,0,0,3,3,1,1,1,2,1,0,1,0,0,0,4,3,0,0,7,0,0,0.222222222222222
"154",2016,4,"WO",62937,5,0,0,0,97,442,130,124,37,8,0,2,2,2,2,2,1,0,1,18,1,1,0,0,8,8,1,1,1,1,0,0,0,1,0,0,3,2,0,1,0,0,4,3.1125
"155",2016,4,"WO",64350,1,3,0,0,39,203,57,54,18,6,0,0,1,0,0,0,3,0,0,6,3,0,0,0,8,6,0,1,0,0,0,1,0,2,0,0,1,3,0,1,3,0,0,1.04347826086957
"156",2016,4,"WO",65331,6,0,0,0,106,559,153,145,43,8,0,4,4,1,1,0,6,0,1,25,2,0,0,0,15,14,1,0,1,1,1,0,0,2,0,0,4,2,0,2,2,0,2,3.56410256410256
"157",2016,4,"WO",65343,0,10,0,3,27,189,44,36,11,1,0,2,1,1,2,0,6,0,0,8,0,1,0,1,9,7,1,2,1,2,2,1,1,0,0,0,5,5,0,0,10,0,0,1.57407407407407
"158",2016,4,"WO",65348,4,0,0,0,62,317,85,80,22,2,0,3,2,0,0,0,4,0,1,15,4,0,0,0,9,9,0,1,0,1,1,0,1,0,0,0,2,2,0,0,3,0,1,1.775
"159",2016,4,"WO",66323,5,0,0,0,77,493,112,93,22,3,0,3,6,5,1,1,15,0,2,25,0,0,0,1,14,11,0,0,1,0,1,1,1,1,0,0,2,3,0,3,1,0,1,1.0952380952381
"160",2016,4,"WO",72749,0,8,0,2,20,128,28,25,7,3,0,2,1,2,0,1,2,0,0,6,0,0,0,0,5,4,1,0,2,1,2,0,1,1,0,0,5,3,0,0,7,0,1,1.55263157894737
"161",2016,4,"WO",74359,0,6,0,2,12,67,17,16,4,1,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,3,0,1,1,1,1,0,2,0,0,0,3,3,0,0,6,0,0,3.44230769230769
"162",2016,4,"WO",75342,0,13,0,7,33,200,52,46,13,0,1,0,1,0,0,0,5,0,1,9,0,0,0,0,6,5,2,2,1,1,2,1,2,2,0,0,4,9,0,1,11,0,1,2.81538461538462
"163",2016,4,"WO",75750,3,1,0,0,61,333,92,83,28,8,0,1,0,0,1,1,7,0,0,6,1,0,0,0,16,15,1,0,0,0,0,1,1,1,0,0,0,4,0,2,2,0,0,0.90625
"164",2016,4,"WO",76350,0,11,0,0,36,173,47,46,12,2,1,0,0,1,0,1,0,0,0,12,1,0,0,0,4,3,1,1,2,1,2,1,2,1,0,0,5,6,1,0,3,6,1,2.65384615384615
"165",2016,4,"WO",76430,0,10,0,2,43,227,61,57,16,3,0,2,0,1,0,1,3,0,0,20,0,0,0,0,7,7,1,0,2,2,1,1,1,2,0,0,6,4,0,1,9,0,0,2.47413793103448
"166",2016,5,"HH",60764,1,5,0,0,25,155,40,34,9,1,0,2,0,0,0,0,6,0,0,9,1,1,0,0,10,10,0,1,3,0,0,1,0,0,1,0,2,4,0,1,5,0,0,0.823529411764706
"167",2016,5,"HH",60768,5,0,0,0,43,285,77,62,24,3,0,5,1,1,0,1,14,0,0,5,4,0,0,0,18,18,0,0,2,0,1,1,0,0,1,0,3,2,0,2,3,0,0,1.93893129770992
"168",2016,5,"HH",63791,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1.6
"169",2016,5,"HH",65742,5,0,1,0,106,541,146,132,38,6,0,3,2,4,2,1,9,0,2,23,2,0,3,1,18,15,0,1,1,0,1,0,0,0,1,1,1,4,0,3,0,0,2,3.17857142857143
"170",2016,5,"HH",65764,0,1,0,0,7,45,12,12,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.6875
"171",2016,5,"HH",65769,0,2,0,0,12,92,23,17,5,2,0,0,0,0,0,0,5,0,1,4,0,2,0,0,5,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1.3758389261745
"172",2016,5,"HH",66748,2,1,0,0,15,164,36,21,9,0,2,0,1,0,1,1,13,0,0,3,1,2,0,0,14,14,0,0,1,0,0,1,0,0,1,0,2,1,0,0,3,0,0,0.676470588235294
"173",2016,5,"HH",71260,0,3,0,0,20,131,37,30,11,1,0,4,1,0,1,1,3,0,2,7,0,0,0,0,9,7,0,0,0,0,0,1,0,2,0,0,1,2,0,0,3,0,0,1.28571428571429
"174",2016,5,"HH",72447,0,14,0,1,61,362,88,79,26,5,0,0,2,2,1,3,5,0,0,18,3,0,0,1,11,10,0,2,3,0,2,1,0,2,2,2,5,9,0,1,10,2,1,2.03076923076923
"175",2016,5,"HH",73738,1,0,0,0,6,63,17,14,7,2,0,0,0,0,0,0,3,0,0,1,0,0,0,1,8,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.546875
"176",2016,5,"HH",73750,2,7,0,0,38,294,71,52,19,2,1,3,0,3,0,1,16,1,2,12,0,0,0,0,14,14,0,2,3,0,1,1,0,1,1,0,3,6,0,0,8,0,1,1.94615384615385
"177",2016,5,"HH",73801,5,0,0,0,78,436,110,97,26,4,0,0,5,1,2,0,9,0,2,17,2,2,0,0,12,12,0,1,1,0,0,0,0,2,0,1,2,3,0,1,3,0,1,1.5
"178",2016,5,"HH",74167,2,8,0,1,53,349,90,73,25,3,0,6,2,1,2,0,15,0,0,6,3,0,0,0,20,20,0,1,3,0,1,0,0,2,1,2,3,7,0,2,6,0,2,1.6551724137931
"179",2016,5,"HH",74731,0,14,0,3,52,276,76,63,17,1,0,1,1,0,1,1,10,0,1,13,3,1,0,0,8,7,0,1,4,0,2,1,0,3,2,1,7,7,0,0,12,0,2,1.82926829268293
"180",2016,5,"HH",74748,0,2,0,0,10,62,18,15,5,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,4,4,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1.23809523809524
"181",2016,5,"HH",74857,0,11,0,0,49,275,68,55,13,0,1,2,1,0,4,0,8,1,1,16,0,2,1,0,5,5,0,1,3,0,0,1,0,1,3,2,4,7,0,1,6,3,1,3.84
"182",2016,5,"HH",78760,0,1,0,0,1,10,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2.6
"183",2016,5,"HH",79764,2,5,0,0,51,339,84,70,22,2,0,0,1,0,0,2,11,0,1,12,0,0,1,0,11,11,0,0,3,0,1,1,0,1,0,1,4,3,1,1,5,0,0,1.95205479452055
"184",2016,5,"HH",99314,0,2,0,0,4,35,7,6,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6.5
"185",2016,5,"HH",99737,0,14,0,2,24,179,47,41,21,2,0,3,1,1,1,1,3,0,1,7,0,0,0,0,17,14,0,1,5,0,1,2,0,2,1,2,6,8,0,1,13,0,0,2.3859649122807
"186",2016,5,"HT",60634,1,5,0,0,26,157,42,36,13,3,0,1,1,0,0,0,5,0,1,2,1,0,0,1,8,7,1,0,1,0,1,0,2,0,0,1,3,3,0,0,6,0,0,1.10344827586207
"187",2016,5,"HT",60636,0,10,0,1,29,175,43,36,10,1,0,1,4,0,1,1,4,0,1,8,1,1,0,0,3,3,2,0,1,1,0,2,1,1,1,1,6,4,0,0,8,0,2,1.95555555555556
"188",2016,5,"HT",61643,0,12,0,3,39,258,62,54,17,3,0,1,1,1,0,0,7,2,1,12,1,1,0,0,10,10,2,0,1,1,2,2,1,1,1,1,9,3,1,2,8,1,0,2.00917431192661
"189",2016,5,"HT",61715,0,1,0,0,4,50,11,4,2,0,0,1,0,0,1,0,6,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"190",2016,5,"HT",63638,0,11,0,0,54,286,82,68,18,2,1,3,2,0,1,1,8,2,4,10,4,0,0,0,10,9,1,0,2,1,1,1,1,1,2,1,6,5,0,0,8,0,3,2.80645161290323
"191",2016,5,"HT",65665,0,2,0,0,9,67,14,11,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,1.25
"192",2016,5,"HT",66609,1,0,0,0,12,74,19,16,5,1,0,2,0,1,1,0,2,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2.5531914893617
"193",2016,5,"HT",66628,5,0,0,0,85,501,127,111,34,6,0,4,0,1,1,3,9,0,3,22,6,0,0,1,15,11,0,0,1,0,1,1,1,1,0,0,4,1,0,2,0,0,3,1.83823529411765
"194",2016,5,"HT",66643,5,0,1,0,105,556,137,126,27,4,2,1,2,3,0,0,11,0,0,25,4,0,0,0,10,7,1,0,0,0,1,0,0,1,1,1,3,2,0,0,2,0,3,3.21969696969697
"195",2016,5,"HT",70142,0,11,0,0,41,206,54,48,11,0,0,0,0,0,1,0,5,0,0,12,3,0,0,0,1,1,2,0,1,1,2,1,1,2,1,0,9,2,0,0,5,6,0,1.96
"196",2016,5,"HT",72321,0,3,0,0,17,78,27,24,7,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,6,5,0,0,0,0,1,0,2,0,0,0,1,2,0,0,2,1,0,2
"197",2016,5,"HT",75668,0,7,0,0,17,126,33,25,11,1,0,2,0,0,1,1,6,0,0,4,0,0,1,0,10,10,1,0,0,0,0,1,2,2,1,0,4,3,0,0,7,0,0,0.727272727272727
"198",2016,5,"HT",76610,3,0,0,0,33,246,69,59,27,4,0,5,4,0,1,0,8,1,1,3,0,0,0,0,23,23,0,0,1,0,0,1,0,0,0,1,2,1,0,2,1,0,0,1.35714285714286
"199",2016,5,"HT",77637,6,0,1,0,116,639,169,155,42,9,2,3,7,2,1,2,10,0,1,25,3,3,0,2,26,19,1,0,0,1,0,0,2,0,1,1,2,4,0,4,1,0,1,3.05936073059361
"200",2016,5,"HT",79617,3,2,0,0,44,305,75,58,17,2,2,1,0,1,1,0,16,1,0,9,0,3,0,1,12,12,0,0,0,0,1,1,1,0,1,1,2,3,0,1,4,0,0,0.753846153846154
"201",2016,5,"HT",97336,1,8,0,1,34,180,46,43,12,0,0,1,2,1,0,0,2,0,1,9,1,0,0,0,3,3,1,0,1,1,1,1,1,1,2,0,5,4,0,0,9,0,0,6.875
"202",2016,5,"KT",60264,5,0,0,0,70,418,104,90,27,5,2,5,4,1,1,1,12,0,0,14,5,1,0,0,20,18,0,1,0,1,0,1,1,0,0,1,3,2,0,3,2,0,0,1.29850746268657
"203",2016,5,"KT",64001,0,9,0,0,35,244,61,55,21,3,0,2,2,0,0,0,4,0,2,18,1,0,0,0,13,13,3,1,0,1,1,1,1,0,0,1,4,5,0,2,6,0,1,5.35
"204",2016,5,"KT",64017,0,12,0,0,28,177,42,33,7,1,1,0,2,1,1,0,7,0,1,3,0,0,0,0,5,5,1,1,0,4,1,1,2,0,0,2,5,7,0,1,11,0,0,1.875
"205",2016,5,"KT",64041,0,7,0,0,22,121,32,28,7,3,0,1,0,0,0,0,3,0,1,8,1,1,0,0,2,2,0,2,0,2,1,0,2,0,0,0,2,5,0,0,7,0,0,1.33333333333333
"206",2016,5,"KT",65042,0,4,0,0,14,92,23,22,8,1,1,2,0,0,0,1,0,0,0,7,0,0,0,1,5,3,2,0,0,1,0,1,0,0,0,0,3,1,0,0,4,0,0,1.2258064516129
"207",2016,5,"KT",65048,0,1,0,0,5,27,8,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.75510204081633
"208",2016,5,"KT",65056,2,2,0,0,32,209,55,48,19,1,1,2,3,0,1,1,5,0,0,10,0,1,0,0,13,13,1,0,0,0,0,1,2,0,0,0,0,4,0,1,3,0,0,1.55339805825243
"209",2016,5,"KT",65057,0,1,0,0,1,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.53333333333333
"210",2016,5,"KT",65058,3,0,0,0,17,156,36,25,11,2,0,1,3,0,1,1,8,0,1,3,1,1,1,1,11,11,1,0,0,1,0,0,1,0,0,0,1,2,0,2,1,0,0,1.69158878504673
"211",2016,5,"KT",65060,4,1,1,0,60,329,82,75,17,3,0,1,2,0,0,0,5,0,2,10,2,0,1,0,8,8,2,0,0,0,0,2,0,0,0,1,3,2,0,0,4,0,1,1.87301587301587
"212",2016,5,"KT",65062,0,9,0,0,39,212,50,47,10,2,0,1,3,1,1,0,2,0,0,16,0,0,0,0,3,3,3,0,0,3,0,2,0,0,0,1,5,4,0,0,7,1,1,3.96666666666667
"213",2016,5,"KT",65067,0,9,0,2,40,235,62,46,9,2,0,2,7,0,2,0,12,0,2,10,1,2,0,0,8,8,3,1,0,1,0,1,2,0,0,1,3,6,0,0,8,0,1,1.27777777777778
"214",2016,5,"KT",66047,0,2,0,0,21,111,30,23,5,1,0,2,0,0,0,1,6,0,0,2,2,2,0,0,5,4,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1.02564102564103
"215",2016,5,"KT",66049,5,0,0,0,78,469,116,103,29,6,1,1,1,0,2,1,9,0,1,22,2,3,0,0,19,17,1,0,0,1,1,1,1,0,0,0,2,3,0,2,2,0,1,1.55172413793103
"216",2016,5,"KT",67845,5,0,0,0,70,453,112,104,38,8,1,6,1,1,1,0,7,0,0,17,4,0,0,1,24,19,1,1,0,1,0,1,0,0,0,1,3,2,0,3,1,0,1,1.87755102040816
"217",2016,5,"KT",75149,0,12,0,2,17,95,25,22,5,0,1,1,0,0,0,0,3,0,0,6,1,0,0,1,4,4,3,1,0,2,0,4,1,0,0,1,6,6,0,0,11,1,0,1.86538461538462
"218",2016,5,"KT",75730,0,3,0,0,12,89,25,19,6,2,0,0,0,0,0,0,5,0,1,1,0,0,0,0,6,3,1,0,0,0,0,2,0,0,0,0,3,0,0,0,3,0,0,1.45
"219",2016,5,"KT",77318,0,5,0,0,30,141,44,37,13,4,1,1,0,0,2,1,3,1,1,8,3,0,0,0,7,4,1,1,0,1,0,2,0,0,0,0,3,2,0,1,2,1,1,1.85945945945946
"220",2016,5,"KT",77563,0,4,0,0,23,148,35,32,10,4,0,1,2,0,0,0,3,0,0,4,1,0,0,1,5,4,0,1,0,1,0,2,0,0,0,0,2,2,0,0,4,0,0,2.48780487804878
"221",2016,5,"KT",99563,0,8,0,0,31,150,40,36,4,1,0,1,1,0,0,0,4,2,0,7,0,1,0,0,2,2,2,1,0,1,0,1,2,0,0,1,2,6,2,0,6,0,0,2.57142857142857
"222",2016,5,"LG",60105,0,2,0,0,17,83,23,22,5,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1.55555555555556
"223",2016,5,"LG",60146,0,5,0,1,13,67,18,13,3,1,0,0,1,0,3,0,2,0,0,2,0,0,0,0,3,2,0,0,1,0,1,0,0,1,0,2,4,1,0,1,3,0,1,1.60526315789474
"224",2016,5,"LG",60181,0,1,0,0,1,10,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.34146341463415
"225",2016,5,"LG",61145,1,0,0,0,0,22,4,2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.786666666666667
"226",2016,5,"LG",61329,0,15,0,3,39,223,54,44,8,0,0,1,1,0,0,2,8,1,0,11,1,0,0,0,7,6,0,1,2,0,1,2,3,2,1,3,9,6,1,0,13,0,1,2.05714285714286
"227",2016,5,"LG",61891,0,11,0,0,40,229,57,50,11,0,0,0,1,1,0,0,6,1,1,18,0,0,0,0,3,3,0,1,3,0,0,1,2,1,1,2,7,4,0,0,5,5,1,2.38636363636364
"228",2016,5,"LG",62146,0,5,0,1,14,93,26,25,12,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,8,7,0,0,1,0,0,1,1,0,2,0,4,1,0,0,5,0,0,1.38888888888889
"229",2016,5,"LG",62463,5,0,0,0,69,426,110,88,27,6,0,0,1,2,3,0,16,0,3,13,4,5,0,1,17,15,0,1,1,0,1,1,0,0,1,0,2,3,0,3,1,0,1,0.777777777777778
"230",2016,5,"LG",62698,5,0,0,0,101,480,142,134,45,9,2,1,1,3,1,2,4,0,1,17,6,0,0,0,17,17,0,0,1,0,0,0,2,0,1,1,3,2,0,1,2,0,2,4.22834645669291
"231",2016,5,"LG",63111,4,0,0,0,78,409,106,96,20,4,0,3,2,0,0,0,9,0,1,22,2,2,0,0,10,10,0,0,1,0,0,1,1,1,0,0,1,3,0,2,1,0,1,1.82781456953642
"232",2016,5,"LG",66154,4,0,0,0,61,406,102,83,23,3,0,1,2,0,1,1,16,0,1,13,3,2,0,1,15,13,0,0,0,0,1,1,0,1,0,1,2,2,0,0,3,0,1,0.80952380952381
"233",2016,5,"LG",70839,0,13,0,2,47,230,65,51,11,2,1,0,1,1,1,2,11,0,0,7,3,1,0,0,6,6,0,1,4,0,1,2,3,0,1,1,5,8,0,0,11,0,2,1.33333333333333
"234",2016,5,"LG",71118,0,2,0,0,9,49,13,12,3,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,0,3.38709677419355
"235",2016,5,"LG",73117,3,0,0,0,32,208,61,54,26,3,0,3,4,1,1,0,5,0,1,5,0,0,0,0,16,16,0,0,0,0,0,0,1,0,1,1,3,0,0,3,0,0,0,3.36904761904762
"236",2016,5,"LG",76650,0,12,0,4,29,207,51,42,14,4,0,1,2,1,0,1,8,0,0,6,0,0,0,0,9,9,0,1,2,0,1,2,3,0,2,1,5,7,0,1,11,0,0,2.28089887640449
"237",2016,5,"LG",76757,0,4,0,0,9,58,12,12,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,0,0,4,0,0,1.49056603773585
"238",2016,5,"LG",77147,1,0,0,0,9,64,16,14,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.909090909090909
"239",2016,5,"LG",79140,0,7,0,0,35,203,51,44,9,1,0,1,0,0,0,0,6,0,1,10,0,2,0,0,2,2,0,0,0,0,1,0,2,1,2,1,5,2,0,0,6,0,1,1.96491228070175
"240",2016,5,"LG",96462,0,4,0,1,12,69,19,15,4,2,0,0,0,0,0,0,2,0,2,4,1,0,0,0,5,5,0,1,0,0,2,0,1,0,0,0,1,3,0,0,4,0,0,1.8
"241",2016,5,"LT",60559,0,2,0,0,20,123,30,25,5,1,0,2,0,0,0,0,5,0,0,11,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1.71428571428571
"242",2016,5,"LT",62528,1,0,0,0,9,63,16,14,5,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.76683937823834
"243",2016,5,"LT",62655,0,5,0,1,14,83,19,16,2,1,0,0,0,0,0,0,3,1,0,5,1,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,3,2,0,0,5,0,0,2.22222222222222
"244",2016,5,"LT",63512,2,6,0,2,54,307,75,65,11,4,0,1,0,0,1,1,7,0,1,11,0,0,0,0,6,6,1,2,0,0,0,0,2,1,1,1,2,6,0,0,7,0,1,1.99212598425197
"245",2016,5,"LT",63935,3,1,0,0,38,281,79,62,30,3,1,6,1,1,0,3,12,0,2,4,3,0,0,1,31,29,1,1,0,0,0,0,1,0,1,0,1,3,0,3,1,0,0,1.11904761904762
"246",2016,5,"LT",64021,5,0,0,0,68,451,116,100,38,7,0,5,1,0,4,1,9,0,2,21,2,3,0,0,23,22,1,1,0,0,0,0,2,0,1,0,1,4,0,3,1,0,1,1.9639175257732
"247",2016,5,"LT",64596,0,6,0,0,24,131,36,35,12,4,0,1,0,0,1,0,0,0,0,9,0,1,0,0,7,7,2,0,0,0,0,0,2,1,1,0,2,4,0,0,6,0,0,1.29824561403509
"248",2016,5,"LT",65509,0,1,0,0,7,54,13,9,3,0,0,1,0,0,0,0,4,0,0,0,1,3,0,0,6,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.75
"249",2016,5,"LT",65543,5,0,1,0,105,521,139,128,27,3,0,3,1,1,0,1,9,0,1,32,3,0,0,0,12,11,0,0,1,1,0,0,1,1,0,1,3,2,0,1,0,0,4,3.51851851851852
"250",2016,5,"LT",65546,5,0,0,0,93,528,133,117,31,2,0,4,2,3,1,1,13,0,1,23,3,0,1,1,13,12,0,0,0,1,0,1,1,1,1,0,2,3,0,1,2,0,2,2.9018691588785
