"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","AVG","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","H_A_AWAY","H_A_HOME","PA","R","ER","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","OBP","SLG","OPS","BABIP","BK_rate","SB_try","SB_succ","ERR","KBB","ERA","R_FIP","kwERA"
"74",2016,4,63512,"LT",41,13,3,0,1,9,1,12,0,0.317073170731707,2,1,1,1,0,2,0,0,0,0,3,4,51,9,4,0.230769230769231,0,0.0769230769230769,0.176470588235294,0.0196078431372549,0.235294117647059,0.450980392156863,0.463414634146341,0.914395026303204,0.315789473684211,0,0.0128424657534247,0.466666666666667,0.00224719101123596,1.33333333333333,3.85714285714286,5.95187707956478,4.69411764705882
"75",2016,4,63935,"LT",94,26,0,1,2,10,1,18,0,0.276595744680851,0,1,1,1,0,1,0,1,1,1,4,3,106,11,9,0,0.0384615384615385,0.0769230769230769,0.0943396226415094,0.00943396226415094,0.169811320754717,0.349056603773585,0.361702127659574,0.710758731433159,0.275862068965517,0,0.0122324159021407,0.25,0.00224719101123596,1.8,3.52173913043478,4.91616279385049,4.49433962264151
"76",2016,4,64021,"LT",74,17,6,0,0,13,1,22,0,0.22972972972973,1,0,1,0,0,0,0,1,1,0,1,3,91,7,7,0.352941176470588,0,0,0.142857142857143,0.010989010989011,0.241758241758242,0.340659340659341,0.310810810810811,0.651470151470152,0.236111111111111,0,0.0241973010702652,0.673076923076923,0.00224719101123596,1.69230769230769,3.15,3.81616279385049,4.21318681318681
"77",2016,4,64596,"LT",39,11,2,0,0,7,0,4,0,0.282051282051282,1,2,0,2,0,1,0,1,0,0,3,4,48,8,6,0.181818181818182,0,0,0.145833333333333,0,0.0833333333333333,0.375,0.333333333333333,0.708333333333333,0.239130434782609,0,0.00755667506297229,0.666666666666667,0.00224719101123596,0.571428571428571,5.4,5.21616279385049,6.15
"78",2016,4,65509,"LT",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.5,0.00224719101123596,0,0,3.91616279385049,5.4
"79",2016,4,65543,"LT",134,40,6,2,8,16,2,29,0,0.298507462686567,1,1,0,1,0,1,0,1,0,1,2,4,154,28,27,0.15,0.05,0.2,0.103896103896104,0.012987012987013,0.188311688311688,0.376623376623377,0.552238805970149,0.928862182593526,0.26890756302521,0,0.0326643053915781,0.650602409638554,0.00224719101123596,1.8125,7.59375,7.04116279385049,4.38701298701299
"80",2016,4,65546,"LT",127,33,3,0,3,8,2,27,0,0.259842519685039,1,0,1,1,0,0,0,0,1,1,3,2,139,14,10,0.0909090909090909,0,0.0909090909090909,0.0575539568345324,0.0143884892086331,0.194244604316547,0.309352517985612,0.354330708661417,0.663683226647029,0.27027027027027,0,0.0245901639344262,0.666666666666667,0.00224719101123596,3.375,2.8125,4.38491279385049,3.75971223021583
"81",2016,4,70615,"LT",7,2,0,0,1,4,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,2,2,2,3,11,2,2,0,0,0.5,0.363636363636364,0,0,0.545454545454545,0.714285714285714,1.25974025974026,0.1,0,0.0147058823529412,1,0.00224719101123596,0,10.8,18.9161627938505,9.76363636363636
"82",2016,4,71801,"LT",23,9,1,0,1,7,0,2,0,0.391304347826087,2,1,1,0,0,2,0,1,2,2,4,7,31,3,3,0.111111111111111,0,0.111111111111111,0.225806451612903,0,0.0645161290322581,0.516129032258065,0.565217391304348,1.08134642356241,0.275862068965517,0,0.0823529411764706,0.571428571428571,0.00224719101123596,0.285714285714286,5.4,9.91616279385049,7.33548387096774
"83",2016,4,72535,"LT",28,8,1,0,1,7,0,5,0,0.285714285714286,2,2,1,1,0,2,0,2,3,1,4,10,38,9,8,0.125,0,0.125,0.184210526315789,0,0.131578947368421,0.394736842105263,0.428571428571429,0.823308270676692,0.2,0,0.0103950103950104,0.8,0.00224719101123596,0.714285714285714,9.39130434782609,7.04659757645919,6.03157894736842
"84",2016,4,72551,"LT",56,15,1,0,1,2,0,14,0,0.267857142857143,1,2,1,1,0,2,0,2,1,1,4,7,58,5,5,0.0666666666666667,0,0.0666666666666667,0.0344827586206897,0,0.241379310344828,0.293103448275862,0.339285714285714,0.632389162561576,0.325581395348837,0,0.018018018018018,0.5,0.00224719101123596,7,3.29268292682927,3.25762620848464,2.91724137931035
"85",2016,4,72862,"LT",48,11,3,0,0,4,1,10,0,0.229166666666667,1,1,1,1,0,3,0,1,2,2,6,6,54,3,3,0.272727272727273,0,0,0.0740740740740741,0.0185185185185185,0.185185185185185,0.296296296296296,0.291666666666667,0.587962962962963,0.244444444444444,0,0.0343213728549142,0.863636363636364,0.00224719101123596,2.5,2.13157894736842,3.52142595174523,4.06666666666667
"86",2016,4,73226,"LT",41,16,3,0,1,6,0,11,0,0.390243902439024,1,1,1,1,0,2,0,1,2,1,4,6,48,6,6,0.1875,0,0.0625,0.125,0,0.229166666666667,0.458333333333333,0.536585365853659,0.994918699186992,0.405405405405405,0,0.0132978723404255,0.6,0.00224719101123596,1.83333333333333,6.23076923076923,4.95462433231203,4.15
"87",2016,4,75321,"LT",29,9,1,0,2,3,1,10,0,0.310344827586207,0,1,1,1,0,2,0,1,1,1,4,4,34,2,2,0.111111111111111,0,0.222222222222222,0.0882352941176471,0.0294117647058824,0.294117647058824,0.382352941176471,0.551724137931034,0.934077079107505,0.304347826086957,0,0.0217616580310881,0.857142857142857,0.00224719101123596,3.33333333333333,2.57142857142857,6.48759136527906,2.92941176470588
"88",2016,4,77591,"LT",50,14,2,0,0,6,0,16,0,0.28,0,0,0,0,0,1,0,0,1,1,2,1,56,7,6,0.142857142857143,0,0,0.107142857142857,0,0.285714285714286,0.357142857142857,0.32,0.677142857142857,0.35,0,0.020979020979021,0.592592592592593,0.00224719101123596,2.66666666666667,4.5,2.74949612718382,3.25714285714286
"89",2016,4,79349,"LT",37,12,1,0,2,3,1,6,0,0.324324324324324,0,1,0,0,0,1,0,1,0,0,0,3,41,6,6,0.0833333333333333,0,0.166666666666667,0.0731707317073171,0.024390243902439,0.146341463414634,0.390243902439024,0.513513513513513,0.903757415952538,0.303030303030303,0,0.0481927710843374,0.5,0.00224719101123596,2,6.48,7.03616279385049,4.5219512195122
"90",2016,4,60263,"NC",90,22,0,1,3,7,0,23,0,0.244444444444444,1,0,0,1,1,0,0,0,0,1,1,3,98,7,7,0,0.0454545454545455,0.136363636363636,0.0714285714285714,0,0.23469387755102,0.295918367346939,0.366666666666667,0.662585034013605,0.26027397260274,0,0.0178843226788432,0.468085106382979,0.0024809498493709,3.28571428571429,2.73913043478261,4.52485844602441,3.44081632653061
"91",2016,4,61323,"NC",61,16,2,1,2,10,3,7,0,0.262295081967213,1,0,0,0,1,0,1,1,0,0,3,1,77,11,11,0.125,0.0625,0.125,0.12987012987013,0.038961038961039,0.0909090909090909,0.376623376623377,0.426229508196721,0.802852884820098,0.197183098591549,0,0.0574162679425837,0.666666666666667,0.0024809498493709,0.7,6.1875,7.10366279385049,5.86753246753247
"92",2016,4,62929,"NC",73,25,4,0,4,7,2,15,0,0.342465753424658,0,0,0,0,1,0,1,1,1,0,3,1,82,18,13,0.16,0,0.16,0.0853658536585366,0.024390243902439,0.182926829268293,0.414634146341463,0.561643835616438,0.976277981957902,0.333333333333333,0,0.0110323089046493,0.714285714285714,0.0024809498493709,2.14285714285714,7.3125,6.97866279385049,4.22926829268293
"93",2016,4,62966,"NC",36,13,5,1,1,1,1,4,0,0.361111111111111,2,2,0,0,1,0,1,0,1,1,3,5,40,10,10,0.384615384615385,0.0769230769230769,0.0769230769230769,0.025,0.025,0.1,0.375,0.638888888888889,1.01388888888889,0.324324324324324,0,0.0165593376264949,0.666666666666667,0.0024809498493709,4,10.8,5.23616279385049,4.5
"94",2016,4,63938,"NC",142,33,8,0,2,8,3,38,0,0.232394366197183,0,1,0,1,1,0,1,1,1,0,5,1,158,12,12,0.242424242424242,0,0.0606060606060606,0.0506329113924051,0.0189873417721519,0.240506329113924,0.278481012658228,0.330985915492958,0.609466928151186,0.252032520325203,0,0.0199004975124378,0.75,0.0024809498493709,4.75,2.84210526315789,3.46879437279786,3.12151898734177
"95",2016,4,63959,"NC",22,7,2,0,0,0,0,11,0,0.318181818181818,2,1,0,2,1,0,1,0,2,2,5,6,24,5,2,0.285714285714286,0,0,0,0,0.458333333333333,0.291666666666667,0.409090909090909,0.700757575757576,0.466666666666667,0,0.00864553314121038,0.666666666666667,0.0024809498493709,0,3.17647058823529,0.0338098526740214,-0.0999999999999996
"96",2016,4,64907,"NC",1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0.5,0,0.25,0.5,0,0.5,0,0,0.0300751879699248,0.25,0.0024809498493709,0.5,0,9.91616279385049,8.4
"97",2016,4,65931,"NC",120,29,3,0,2,9,4,19,0,0.241666666666667,1,1,0,1,0,0,0,0,1,1,2,3,133,16,16,0.103448275862069,0,0.0689655172413793,0.0676691729323308,0.0300751879699248,0.142857142857143,0.315789473684211,0.316666666666667,0.632456140350877,0.241071428571429,0,0.0260336906584992,0.647058823529412,0.0024809498493709,2.11111111111111,4.74725274725275,4.80627268396038,4.49774436090226
"98",2016,4,65933,"NC",27,6,2,0,1,1,0,9,0,0.222222222222222,1,1,0,1,2,0,2,1,1,1,6,4,29,3,3,0.333333333333333,0,0.166666666666667,0.0344827586206897,0,0.310344827586207,0.241379310344828,0.407407407407407,0.648786717752235,0.25,0,0.018972697825081,0.365853658536585,0.0024809498493709,9,3.68181818181818,3.64343552112322,2.08965517241379
"99",2016,4,66928,"NC",40,7,3,0,0,5,3,13,0,0.175,1,1,0,1,3,0,2,1,1,2,6,6,48,6,4,0.428571428571429,0,0,0.104166666666667,0.0625,0.270833333333333,0.3125,0.25,0.5625,0.2,0,0.0189873417721519,0.666666666666667,0.0024809498493709,2.6,3.27272727272727,3.73434461203231,3.4
"100",2016,4,66960,"NC",23,5,0,0,0,2,1,4,0,0.217391304347826,0,0,0,0,1,0,0,1,0,0,1,1,27,2,2,0,0,0,0.0740740740740741,0.037037037037037,0.148148148148148,0.296296296296296,0.217391304347826,0.513687600644122,0.208333333333333,0,0.0234260614934114,0.75,0.0024809498493709,2,2.84210526315789,4.0740575306926,4.51111111111111
"101",2016,4,75867,"NC",56,12,2,0,1,4,2,16,0,0.214285714285714,2,1,0,2,2,0,2,1,1,2,7,6,62,6,5,0.166666666666667,0,0.0833333333333333,0.0645161290322581,0.032258064516129,0.258064516129032,0.290322580645161,0.303571428571429,0.59389400921659,0.244444444444444,0,0.022202486678508,0.56,0.0024809498493709,4,3.06818181818182,3.84798097566867,3.07741935483871
"102",2016,4,78243,"NC",38,5,1,0,1,5,4,12,0,0.131578947368421,1,1,0,1,2,0,1,1,2,0,6,3,47,1,1,0.2,0,0.2,0.106382978723404,0.0851063829787234,0.25531914893617,0.297872340425532,0.236842105263158,0.53471444568869,0.117647058823529,0,0.0111111111111111,1,0.0024809498493709,2.4,0.818181818181818,5.37070824839595,3.61276595744681
"103",2016,4,78352,"NC",31,5,2,0,0,3,2,17,1,0.161290322580645,1,1,0,1,2,0,1,1,1,1,5,4,36,0,0,0.4,0,0,0.0833333333333333,0.0555555555555556,0.472222222222222,0.277777777777778,0.225806451612903,0.503584229390681,0.263157894736842,0.1,0.0205761316872428,0.733333333333333,0.0024809498493709,5.66666666666667,0,1.7238551015428,0.733333333333333
"104",2016,4,61214,"OB",24,6,1,0,0,2,1,1,0,0.25,2,0,1,0,0,1,0,0,0,1,2,3,27,0,0,0.166666666666667,0,0,0.0740740740740741,0.037037037037037,0.037037037037037,0.333333333333333,0.291666666666667,0.625,0.230769230769231,0,0.0324675324675325,0.84,0.00106044538706257,0.5,0,5.08282946051716,5.84444444444444
"105",2016,4,61240,"OB",113,30,2,0,3,8,1,43,0,0.265486725663717,1,0,1,0,0,0,0,1,1,1,3,2,123,10,10,0.0666666666666667,0,0.1,0.0650406504065041,0.00813008130081301,0.349593495934959,0.317073170731707,0.36283185840708,0.679905029138787,0.346153846153846,0,0.0293594306049822,0.727272727272727,0.00106044538706257,5.375,3.21428571428571,3.20187707956478,1.98536585365854
"106",2016,4,61295,"OB",2,1,0,0,1,2,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,1,1,4,3,3,0,0,1,0.5,0,0,0.75,2,2.75,0,0,0.0552147239263804,0.333333333333333,0.00106044538706257,0,81,60.9161627938505,11.4
"107",2016,4,63248,"OB",9,4,1,0,0,1,0,2,0,0.444444444444444,0,0,0,0,0,1,0,1,2,1,2,3,11,2,2,0.25,0,0,0.0909090909090909,0,0.181818181818182,0.454545454545455,0.555555555555556,1.01010101010101,0.4,0,0.0202808112324493,0.730769230769231,0.00106044538706257,2,9,3.41616279385049,4.30909090909091
"108",2016,4,66226,"OB",116,23,3,0,1,7,0,26,0,0.198275862068966,2,1,0,0,0,1,0,0,1,0,2,3,125,8,4,0.130434782608696,0,0.0434782608695652,0.056,0,0.208,0.24,0.25,0.49,0.22,0,0.0247568523430592,0.607142857142857,0.00106044538706257,3.71428571428571,1.13684210526316,3.34774174121891,3.576
"109",2016,4,73211,"OB",53,27,8,1,1,5,0,8,0,0.509433962264151,1,0,1,0,0,1,0,0,0,0,2,1,59,12,12,0.296296296296296,0.037037037037037,0.037037037037037,0.0847457627118644,0,0.135593220338983,0.542372881355932,0.754716981132076,1.29708986248801,0.509803921568627,0,0.0244865718799368,0.709677419354839,0.00106044538706257,1.6,12,5.24949612718382,4.78983050847458
"110",2016,4,73241,"OB",64,9,1,1,0,5,3,19,0,0.140625,3,1,1,0,0,1,0,1,3,3,4,9,74,4,3,0.111111111111111,0.111111111111111,0,0.0675675675675676,0.0405405405405405,0.256756756756757,0.22972972972973,0.1875,0.41722972972973,0.157894736842105,0,0.0273972602739726,0.833333333333333,0.00106044538706257,3.8,1.42105263157895,3.17932068858733,3.12972972972973
"111",2016,4,74513,"OB",114,28,6,1,2,16,2,27,0,0.245614035087719,1,1,1,0,0,1,0,0,0,1,2,3,134,11,11,0.214285714285714,0.0357142857142857,0.0714285714285714,0.119402985074627,0.0149253731343284,0.201492537313433,0.343283582089552,0.368421052631579,0.711704634721131,0.242990654205607,0,0.0140540540540541,0.730769230769231,0.00106044538706257,1.6875,3.375,4.80252643021413,4.41492537313433
"112",2016,4,76329,"OB",48,13,2,1,1,2,1,12,0,0.270833333333333,3,1,1,0,0,1,0,2,2,1,4,7,51,5,5,0.153846153846154,0.0769230769230769,0.0769230769230769,0.0392156862745098,0.0196078431372549,0.235294117647059,0.313725490196078,0.416666666666667,0.730392156862745,0.315789473684211,0,0.0160642570281124,0.666666666666667,0.00106044538706257,6,3.85714285714286,3.74473422242192,3.04705882352941
"113",2016,4,77263,"OB",38,13,3,1,0,6,1,7,0,0.342105263157895,2,0,2,0,0,1,0,0,3,1,6,3,48,8,6,0.230769230769231,0.0769230769230769,0,0.125,0.0208333333333333,0.145833333333333,0.416666666666667,0.473684210526316,0.890350877192982,0.295454545454545,0,0.0160919540229885,0.5,0.00106044538706257,1.16666666666667,5.78571428571429,4.66616279385049,5.15
"114",2016,4,78257,"OB",26,4,0,0,0,5,0,4,0,0.153846153846154,1,1,1,0,0,0,0,1,0,0,3,1,31,0,0,0,0,0,0.161290322580645,0,0.129032258064516,0.290322580645161,0.153846153846154,0.444168734491315,0.148148148148148,0,0.0306122448979592,0.666666666666667,0.00106044538706257,0.8,0,4.87070824839595,5.78709677419355
"115",2016,4,79229,"OB",114,32,4,1,1,11,1,18,0,0.280701754385965,1,0,0,0,0,0,0,1,2,1,1,4,130,15,14,0.125,0.03125,0.03125,0.0846153846153846,0.00769230769230769,0.138461538461538,0.338461538461538,0.359649122807018,0.698110661268556,0.269565217391304,0,0.0140030441400304,0.565217391304348,0.00106044538706257,1.63636363636364,4.3953488372093,4.36965116594352,4.75384615384615
"116",2016,4,79293,"OB",43,10,0,0,1,2,2,11,0,0.232558139534884,4,1,2,0,0,1,0,1,0,2,5,6,47,2,2,0,0,0.1,0.0425531914893617,0.0425531914893617,0.234042553191489,0.297872340425532,0.302325581395349,0.600197921820881,0.257142857142857,0,0.0142857142857143,0.571428571428571,0.00106044538706257,5.5,1.63636363636364,4.18889006657776,3.10212765957447
"117",2016,4,79535,"OB",53,11,2,1,2,2,0,10,0,0.207547169811321,1,0,2,0,0,1,0,1,0,1,3,3,55,5,5,0.181818181818182,0.0909090909090909,0.181818181818182,0.0363636363636364,0,0.181818181818182,0.236363636363636,0.39622641509434,0.632590051457976,0.209302325581395,0,0.028436018957346,0.583333333333333,0.00106044538706257,5,3.21428571428571,4.77330565099335,3.65454545454546
"118",2016,4,60841,"SK",107,23,6,0,2,14,5,25,0,0.214953271028037,0,0,2,1,0,0,1,0,0,1,2,3,126,10,10,0.260869565217391,0,0.0869565217391304,0.111111111111111,0.0396825396825397,0.198412698412698,0.333333333333333,0.327102803738318,0.660436137071651,0.212121212121212,0,0.0536075522589346,0.773584905660377,0.00318077398833716,1.78571428571429,3.21428571428571,5.09473422242192,4.35238095238095
"119",2016,4,62056,"SK",19,2,0,0,1,2,0,4,0,0.105263157894737,0,2,2,0,1,1,0,0,0,0,2,4,21,1,1,0,0,0.5,0.0952380952380952,0,0.19047619047619,0.19047619047619,0.263157894736842,0.453634085213033,0.0625,0,0.0240549828178694,0.785714285714286,0.00318077398833716,2,1.58823529411765,5.85733926443873,4.25714285714286
"120",2016,4,62869,"SK",37,10,2,0,1,5,2,7,0,0.27027027027027,0,0,0,0,0,1,1,0,0,0,1,1,47,3,3,0.2,0,0.1,0.106382978723404,0.0425531914893617,0.148936170212766,0.361702127659574,0.405405405405405,0.76710753306498,0.214285714285714,0,0.0101325019485581,0.5,0.00318077398833716,1.4,2.7,5.91616279385049,4.88936170212766
"121",2016,4,63810,"SK",127,28,3,0,2,6,1,26,0,0.220472440944882,0,0,1,1,1,1,0,0,0,1,3,2,136,16,12,0.107142857142857,0,0.0714285714285714,0.0441176470588235,0.00735294117647059,0.191176470588235,0.257352941176471,0.291338582677165,0.548691523853636,0.236363636363636,0,0.049469964664311,0.857142857142857,0.00318077398833716,4.33333333333333,3.20792079207921,3.76764794236534,3.63529411764706
"122",2016,4,64893,"SK",48,13,2,0,0,2,2,7,0,0.270833333333333,0,1,4,0,1,1,2,0,0,2,5,6,53,5,5,0.153846153846154,0,0,0.0377358490566038,0.0377358490566038,0.132075471698113,0.320754716981132,0.3125,0.633254716981132,0.276595744680851,0,0.0223123732251521,0.909090909090909,0.00318077398833716,3.5,3.75,3.74949612718383,4.26792452830189
"123",2016,4,65856,"SK",118,28,3,0,1,9,3,22,0,0.23728813559322,0,1,1,1,0,0,1,0,0,1,1,4,131,12,10,0.107142857142857,0,0.0357142857142857,0.0687022900763359,0.0229007633587786,0.16793893129771,0.305343511450382,0.288135593220339,0.593479104670721,0.247706422018349,0,0.0137044967880086,0.59375,0.00318077398833716,2.44444444444444,2.96703296703297,4.08099795868566,4.20916030534351
"124",2016,4,71845,"SK",54,15,2,0,2,6,0,15,0,0.277777777777778,0,2,3,1,1,1,1,0,0,3,4,8,60,4,4,0.133333333333333,0,0.133333333333333,0.1,0,0.25,0.35,0.425925925925926,0.775925925925926,0.302325581395349,0,0.0248275862068966,0.722222222222222,0.00318077398833716,2.5,2.76923076923077,4.99308587077357,3.6
"125",2016,4,72523,"SK",15,7,1,0,1,1,0,3,0,0.466666666666667,0,0,1,0,1,0,0,0,0,0,1,1,16,6,6,0.142857142857143,0,0.142857142857143,0.0625,0,0.1875,0.5,0.733333333333333,1.23333333333333,0.5,0,0.0196078431372549,0.588235294117647,0.00318077398833716,3,20.25,7.66616279385049,3.9
"126",2016,4,73248,"SK",27,7,1,0,1,2,0,4,0,0.259259259259259,0,1,1,1,1,1,1,0,0,2,3,5,30,4,4,0.142857142857143,0,0.142857142857143,0.0666666666666667,0,0.133333333333333,0.3,0.407407407407407,0.707407407407407,0.230769230769231,0,0.0133185349611543,0.75,0.00318077398833716,2,5.14285714285714,5.48759136527906,4.6
"127",2016,4,74838,"SK",24,10,1,0,6,3,0,2,0,0.416666666666667,0,1,0,0,1,0,0,0,0,0,1,1,28,9,9,0.1,0,0.6,0.107142857142857,0,0.0714285714285714,0.464285714285714,1.20833333333333,1.67261904761905,0.19047619047619,0,0.030256012412723,0.794871794871795,0.00318077398833716,0.666666666666667,16.2,20.5161627938505,5.82857142857143
"128",2016,4,75138,"SK",16,2,0,0,1,9,0,6,0,0.125,0,2,3,0,0,1,3,0,0,3,5,7,26,3,3,0,0,0.5,0.346153846153846,0,0.230769230769231,0.423076923076923,0.3125,0.735576923076923,0.05,0,0.0183150183150183,0.6,0.00318077398833716,0.666666666666667,5.4,9.51616279385049,6.78461538461539
"129",2016,4,75250,"SK",35,9,1,0,1,4,2,6,0,0.257142857142857,0,1,3,2,1,1,2,0,0,1,4,7,45,6,5,0.111111111111111,0,0.111111111111111,0.0888888888888889,0.0444444444444444,0.133333333333333,0.333333333333333,0.371428571428571,0.704761904761905,0.19047619047619,0,0.01875,0.4,0.00318077398833716,1.5,4.5,5.81616279385049,4.86666666666667
"130",2016,4,75340,"SK",14,4,1,0,0,2,0,4,0,0.285714285714286,0,0,0,0,0,2,1,0,0,2,2,3,16,1,1,0.25,0,0,0.125,0,0.25,0.375,0.357142857142857,0.732142857142857,0.333333333333333,0,0.029040404040404,0.695652173913043,0.00318077398833716,2,2.7,3.31616279385049,3.9
"131",2016,4,76858,"SK",36,3,1,0,0,7,0,5,0,0.0833333333333333,0,1,1,3,1,2,0,0,0,2,3,7,44,0,0,0.333333333333333,0,0,0.159090909090909,0,0.113636363636364,0.227272727272727,0.111111111111111,0.338383838383838,0.075,0,0.0170157068062827,0.692307692307692,0.00318077398833716,0.714285714285714,0,4.88675102914461,5.94545454545455
"132",2016,4,77829,"SK",139,32,4,0,5,10,3,36,0,0.23021582733813,0,1,1,0,1,1,0,0,0,2,2,4,154,13,13,0.125,0,0.15625,0.0649350649350649,0.0194805194805195,0.233766233766234,0.292207792207792,0.366906474820144,0.659114267027936,0.234782608695652,0,0.0249609984399376,0.6875,0.00318077398833716,3.6,3.22018348623853,4.79689673880462,3.37402597402597
"133",2016,4,79847,"SK",4,1,0,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,1,5,1,1,0,0,1,0.2,0,0,0.4,1,1.4,0,0,0.0222793487574979,0.769230769230769,0.00318077398833716,0,9,19.9161627938505,7.8
"134",2016,4,61365,"SS",42,18,7,0,0,4,2,2,0,0.428571428571429,1,2,2,0,2,1,2,0,0,0,7,3,48,11,11,0.388888888888889,0,0,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.5,0.595238095238095,1.0952380952381,0.391304347826087,0,0.0312764158918005,0.594594594594595,0.00137954819796517,0.5,12.375,5.66616279385049,5.9
"135",2016,4,61411,"SS",29,9,3,0,2,4,0,9,0,0.310344827586207,2,0,1,1,1,1,2,0,0,0,5,3,33,5,5,0.333333333333333,0,0.222222222222222,0.121212121212121,0,0.272727272727273,0.393939393939394,0.620689655172414,1.01462904911181,0.318181818181818,0,0.0304347826086957,0.857142857142857,0.00137954819796517,2.25,6.75,6.91616279385049,3.58181818181818
"136",2016,4,61457,"SS",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.025,0.8,0.00137954819796517,0,0,3.91616279385049,5.4
"137",2016,4,66402,"SS",122,28,5,0,3,15,1,31,1,0.229508196721311,0,1,0,1,1,1,1,0,0,0,2,3,139,12,12,0.178571428571429,0,0.107142857142857,0.107913669064748,0.00719424460431655,0.223021582733813,0.316546762589928,0.344262295081967,0.660809057671895,0.235849056603774,0.0227272727272727,0.0461538461538462,0.866666666666667,0.00137954819796517,2.06666666666667,3.41052631578947,4.70563647806102,4.01870503597122
"138",2016,4,66440,"SS",51,20,4,0,1,12,0,5,0,0.392156862745098,0,0,1,0,1,0,1,0,0,0,3,0,66,14,11,0.2,0,0.05,0.181818181818182,0,0.0757575757575758,0.484848484848485,0.529411764705882,1.01426024955437,0.301587301587302,0,0.0606060606060606,0.5,0.00137954819796517,0.416666666666667,8.73529411764706,7.35733926443873,6.67272727272727
"139",2016,4,66493,"SS",4,1,0,0,0,0,0,2,0,0.25,1,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0.5,0.25,0.25,0.5,0.5,0,0.0289855072463768,0.833333333333333,0.00137954819796517,0,0,-0.0838372061495081,-0.6
"140",2016,4,71851,"SS",31,8,3,0,1,3,1,7,0,0.258064516129032,0,1,0,1,0,0,0,0,0,0,1,1,35,4,4,0.375,0,0.125,0.0857142857142857,0.0285714285714286,0.2,0.342857142857143,0.451612903225806,0.794470046082949,0.259259259259259,0,0,0,0.00137954819796517,2.33333333333333,4.69565217391304,5.35094540254614,4.02857142857143
