"PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","SB_rate","BABIP","H2_rate","H3_rate","T_ID","year","month","P_ID","BAT_ORDER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO"
11,0.0824742268041237,0,0.200413223140496,0.274601686972821,0.226470159054429,0.50107184602725,0.0309278350515464,0.304747320061256,0.142857142857143,0,"HT",2020,7,66606,4,2,0,1,0,1,0,0,0,2,0
31,0.0824742268041237,0,0.213343108504399,0.286331892251413,0.24108113705794,0.527413029309354,0.0309278350515464,0.304747320061256,0.142857142857143,0,"HT",2020,8,66606,4,0,0,2,8,2,4,2,5,0,2
31,0.0824742268041237,0,0.213343108504399,0.286331892251413,0.24108113705794,0.527413029309354,0.0309278350515464,0.304747320061256,0.142857142857143,0,"HT",2020,9,66606,4,4,0,2,2,5,2,2,2,4,4
27,0.0824742268041237,0,0.204124579124579,0.277968690339824,0.23066405088877,0.508632741228594,0.0309278350515464,0.304747320061256,0.142857142857143,0,"HT",2020,10,66606,4,5,0,2,3,1,5,3,3,1,1
22,0.123287671232877,0,0.155539772727273,0.259651307596513,0.190104166666667,0.44975547426318,0.0136986301369863,0.209302325581395,0.222222222222222,0,"HT",2020,7,66614,9,2,0,1,0,1,0,0,0,2,0
44,0.123287671232877,0,0.129616477272727,0.236924034869241,0.158420138888889,0.39534417375813,0.0136986301369863,0.209302325581395,0.222222222222222,0,"HT",2020,8,66614,9,0,0,2,8,2,4,2,5,0,2
48,0.123287671232877,0,0.142578125,0.248287671232877,0.174262152777778,0.422549824010655,0.0136986301369863,0.209302325581395,0.222222222222222,0,"HT",2020,9,66614,9,4,0,2,2,5,2,2,2,4,4
42,0.123287671232877,0,0.135788690476191,0.242335290280496,0.165963955026455,0.408299245306951,0.0136986301369863,0.209302325581395,0.222222222222222,0,"HT",2020,10,66614,9,5,0,2,3,1,5,3,3,1,1
0,0,0,0,0,0,0,0,0,0,0,"HT",2020,7,66630,0,2,0,1,0,1,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,"HT",2020,8,66630,0,0,0,2,8,2,4,2,5,0,2
0,0,0,0,0,0,0,0,0,0,0,"HT",2020,9,66630,0,4,0,2,2,5,2,2,2,4,4
0,0,0,0,0,0,0,0,0,0,0,"HT",2020,10,66630,0,5,0,2,3,1,5,3,3,1,1
0,0,0,Inf,Inf,Inf,Inf,0,0.263157894736842,0,0,"HH",2020,7,66702,0,0,2,0,1,0,0,0,3,2,0
1,0,0,2,2,2,4,0,0.263157894736842,0,0,"HH",2020,8,66702,0,0,0,3,3,2,4,0,2,5,3
1,0,0,2,2,2,4,0,0.263157894736842,0,0,"HH",2020,9,66702,0,0,4,2,2,2,2,6,2,3,4
1,0,0,2,2,2,4,0,0.263157894736842,0,0,"HH",2020,10,66702,0,0,5,2,1,3,1,4,0,3,3
2,0.135135135135135,0,2.3125,2.13513513513514,3.2375,5.37263513513513,0.0810810810810811,0.312080536912752,0,0.2,"HH",2020,7,66706,0,0,2,0,1,0,0,0,3,2,0
13,0.135135135135135,0,0.533653846153846,0.596673596673597,0.747115384615385,1.34378898128898,0.0810810810810811,0.312080536912752,0,0.2,"HH",2020,8,66706,0,0,0,3,3,2,4,0,2,5,3
13,0.135135135135135,0,0.533653846153846,0.596673596673597,0.747115384615385,1.34378898128898,0.0810810810810811,0.312080536912752,0,0.2,"HH",2020,9,66706,0,0,4,2,2,2,2,6,2,3,4
11,0.135135135135135,0,0.630681818181818,0.680589680589681,0.882954545454545,1.56354422604423,0.0810810810810811,0.312080536912752,0,0.2,"HH",2020,10,66706,0,0,5,2,1,3,1,4,0,3,3
0,0,0,0,0,0,0,0,0.266666666666667,0.5,0,"HH",2020,7,66707,8,0,2,0,1,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0.266666666666667,0.5,0,"HH",2020,8,66707,8,0,0,3,3,2,4,0,2,5,3
0,0,0,0,0,0,0,0,0.266666666666667,0.5,0,"HH",2020,9,66707,8,0,4,2,2,2,2,6,2,3,4
0,0,0,0,0,0,0,0,0.266666666666667,0.5,0,"HH",2020,10,66707,8,0,5,2,1,3,1,4,0,3,3
41,0.0476190476190476,0.130434782608696,0.236926011718218,0.277300296812492,0.373902439024391,0.651202735836883,0.0211640211640212,0.289500509683996,0.195652173913043,0,"SS",2020,7,66838,6,2,2,0,0,0,1,0,0,0,1
74,0.0476190476190476,0.130434782608696,0.246130907443757,0.286018161018161,0.388429054054054,0.674447215072215,0.0211640211640212,0.289500509683996,0.195652173913043,0,"SS",2020,8,66838,6,5,0,2,2,2,0,6,4,0,4
77,0.0476190476190476,0.130434782608696,0.252310817673946,0.291871091871092,0.398181818181819,0.69005291005291,0.0211640211640212,0.289500509683996,0.195652173913043,0,"SS",2020,9,66838,6,3,4,4,2,2,4,4,2,0,2
60,0.0476190476190476,0.130434782608696,0.242849162011173,0.282910052910053,0.38325,0.666160052910053,0.0211640211640212,0.289500509683996,0.195652173913043,0,"SS",2020,10,66838,6,3,1,2,3,3,5,0,4,0,0
0,0.0555555555555556,0,0,0,0,0,0.0185185185185185,0.300724637681159,0.307692307692308,0,"NC",2020,7,66917,7,0,0,3,0,1,0,1,0,1,0
1,0.0555555555555556,0,0,0.0740740740740741,0,0.0740740740740741,0.0185185185185185,0.300724637681159,0.307692307692308,0,"NC",2020,8,66917,7,4,4,2,3,2,0,4,2,0,2
1,0.0555555555555556,0,0,0.0740740740740741,0,0.0740740740740741,0.0185185185185185,0.300724637681159,0.307692307692308,0,"NC",2020,9,66917,7,2,2,2,4,5,0,2,4,4,2
1,0.0555555555555556,0,0,0.0740740740740741,0,0.0740740740740741,0.0185185185185185,0.300724637681159,0.307692307692308,0,"NC",2020,10,66917,7,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,7,66928,0,0,0,3,0,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,8,66928,0,4,4,2,3,2,0,4,2,0,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,9,66928,0,2,2,2,4,5,0,2,4,4,2
0,0,0,0,0,0,0,0,0,0,0,"NC",2020,10,66928,0,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,7,67008,0,0,1,0,1,0,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,10,67008,0,2,2,0,5,3,0,4,3,2,3
55,0.0815602836879433,0.222222222222222,0,0.0886524822695036,0,0.0886524822695036,0,0.367884451996602,0.222222222222222,0,"KT",2020,7,67025,3,0,1,0,1,0,3,0,1,0,0
105,0.0815602836879433,0.222222222222222,0.134360358929564,0.21110146186134,0.251832006934048,0.462933468795388,0,0.367884451996602,0.222222222222222,0,"KT",2020,8,67025,3,3,2,0,2,0,2,3,4,2,5
124,0.0815602836879433,0.222222222222222,0.159282038408435,0.233813772592084,0.29854278241375,0.532356555005834,0,0.367884451996602,0.222222222222222,0,"KT",2020,9,67025,3,2,2,0,2,4,2,4,5,4,2
110,0.0815602836879433,0.222222222222222,0.141078376876042,0.217223910840932,0.26442360728075,0.481647518121682,0,0.367884451996602,0.222222222222222,0,"KT",2020,10,67025,3,2,2,0,5,3,0,4,3,2,3
2,0.157894736842105,0,0,0.157894736842105,0,0.157894736842105,0.131578947368421,0.408163265306122,0,0.0909090909090909,"OB",2020,7,67207,2,0,0,0,3,0,1,0,0,0,3
0,0.157894736842105,0,0,0,0,0,0.131578947368421,0.408163265306122,0,0.0909090909090909,"OB",2020,8,67207,2,0,2,3,2,6,4,0,2,6,0
8,0.157894736842105,0,0,0.157894736842105,0,0.157894736842105,0.131578947368421,0.408163265306122,0,0.0909090909090909,"OB",2020,9,67207,2,6,2,4,2,0,2,0,2,4,5
7,0.157894736842105,0,0,0.157894736842105,0,0.157894736842105,0.131578947368421,0.408163265306122,0,0.0909090909090909,"OB",2020,10,67207,2,4,3,4,0,2,0,0,3,0,5
56,0.106837606837607,0.107142857142857,0.315,0.391111111111111,0.49822966507177,0.889340776182882,0.0512820512820513,0.35230352303523,0.160714285714286,0.0535714285714286,"WO",2020,7,67304,7,0,0,0,0,3,0,3,0,1,0
132,0.106837606837607,0.107142857142857,0.295909090909091,0.374141414141414,0.468033927794693,0.842175341936108,0.0512820512820513,0.35230352303523,0.160714285714286,0.0535714285714286,"WO",2020,8,67304,7,3,2,5,5,5,2,0,0,4,0
99,0.106837606837607,0.107142857142857,0.305454545454545,0.382626262626263,0.483131796433232,0.865758059059495,0.0512820512820513,0.35230352303523,0.160714285714286,0.0535714285714286,"WO",2020,9,67304,7,4,4,2,2,2,2,5,4,2,0
66,0.106837606837607,0.107142857142857,0.305454545454545,0.382626262626263,0.483131796433232,0.865758059059495,0.0512820512820513,0.35230352303523,0.160714285714286,0.0535714285714286,"WO",2020,10,67304,7,3,1,3,0,0,3,5,3,0,0
70,0.0862068965517241,0.129032258064516,0.343633693443579,0.404743659916074,0.586735882333366,0.99147954224944,0.0206896551724138,0.365291262135922,0.247311827956989,0.043010752688172,"WO",2020,7,67341,3,0,0,0,0,3,0,3,0,1,0
134,0.0862068965517241,0.129032258064516,0.340124472693566,0.401561159718648,0.580744078350386,0.982305238069034,0.0206896551724138,0.365291262135922,0.247311827956989,0.043010752688172,"WO",2020,8,67341,3,3,2,5,5,5,2,0,0,4,0
139,0.0862068965517241,0.129032258064516,0.346105878288497,0.406985675827154,0.590957003789002,0.997942679616156,0.0206896551724138,0.365291262135922,0.247311827956989,0.043010752688172,"WO",2020,9,67341,3,4,4,2,2,2,2,5,4,2,0
93,0.0862068965517241,0.129032258064516,0.340327653382153,0.401745423584504,0.581090998349401,0.982836421933905,0.0206896551724138,0.365291262135922,0.247311827956989,0.043010752688172,"WO",2020,10,67341,3,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,7,67391,0,0,0,0,0,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,8,67391,0,3,2,5,5,5,2,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,9,67391,0,4,4,2,2,2,2,5,4,2,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,10,67391,0,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,7,67443,0,2,2,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,8,67443,0,5,0,2,2,2,0,6,4,0,4
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,9,67443,0,3,4,4,2,2,4,4,2,0,2
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,10,67443,0,3,1,2,3,3,5,0,4,0,0
2,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.40625,0,0,"LT",2020,7,67504,0,0,1,0,0,0,1,0,1,0,3
7,0.142857142857143,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380953,0.142857142857143,0.40625,0,0,"LT",2020,8,67504,0,2,2,0,0,0,2,6,4,2,5
0,0.142857142857143,0,0,0,0,0,0.142857142857143,0.40625,0,0,"LT",2020,9,67504,0,2,5,4,6,0,5,0,2,2,2
0,0.142857142857143,0,0,0,0,0,0.142857142857143,0.40625,0,0,"LT",2020,10,67504,0,3,1,3,4,0,5,2,4,3,0
0,0,0,0,0,0,0,0,0.235294117647059,0,0,"HT",2020,7,67644,0,2,0,1,0,1,0,0,0,2,0
0,0,0,0,0,0,0,0,0.235294117647059,0,0,"HT",2020,8,67644,0,0,0,2,8,2,4,2,5,0,2
0,0,0,0,0,0,0,0,0.235294117647059,0,0,"HT",2020,9,67644,0,4,0,2,2,5,2,2,2,4,4
0,0,0,0,0,0,0,0,0.235294117647059,0,0,"HT",2020,10,67644,0,5,0,2,3,1,5,3,3,1,1
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,7,67828,0,0,0,0,0,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,8,67828,0,3,2,5,5,5,2,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,9,67828,0,4,4,2,2,2,2,5,4,2,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,10,67828,0,3,1,3,0,0,3,5,3,0,0
58,0.151515151515152,0.210526315789474,0.310252048863461,0.417371995820272,0.574384236453203,0.991756232273475,0.00378787878787879,0.304545454545455,0.228070175438596,0,"SK",2020,7,67872,4,3,0,1,3,1,0,0,0,0,0
104,0.151515151515152,0.210526315789474,0.288375301828217,0.398892773892774,0.533882783882785,0.932775557775559,0.00378787878787879,0.304545454545455,0.228070175438596,0,"SK",2020,8,67872,4,2,5,4,0,4,2,2,0,4,0
122,0.151515151515152,0.210526315789474,0.28270234507094,0.394100844510681,0.523380171740828,0.917481016251509,0.00378787878787879,0.304545454545455,0.228070175438596,0,"SK",2020,9,67872,4,2,2,5,4,2,4,2,0,2,4
95,0.151515151515152,0.210526315789474,0.284125560538117,0.395303030303031,0.526015037593985,0.921318067897016,0.00378787878787879,0.304545454545455,0.228070175438596,0,"SK",2020,10,67872,4,0,3,3,0,4,1,3,0,4,3
56,0.111627906976744,0.210526315789474,0.381918474195961,0.450913621262458,0.703534031413613,1.15444765267607,0.00930232558139535,0.352735739231665,0.175438596491228,0.0175438596491228,"KT",2020,7,68050,4,0,1,0,1,0,3,0,1,0,0
94,0.111627906976744,0.210526315789474,0.348873045932197,0.421556984990928,0.642660874085627,1.06421785907656,0.00930232558139535,0.352735739231665,0.175438596491228,0.0175438596491228,"KT",2020,8,68050,4,3,2,0,2,0,2,3,4,2,5
128,0.111627906976744,0.210526315789474,0.334178664921466,0.408502906976744,0.615592277486911,1.02409518446366,0.00930232558139535,0.352735739231665,0.175438596491228,0.0175438596491228,"KT",2020,9,68050,4,2,2,0,2,4,2,4,5,4,2
114,0.111627906976744,0.210526315789474,0.337696335078534,0.411627906976744,0.6220721961973,1.03370010317404,0.00930232558139535,0.352735739231665,0.175438596491228,0.0175438596491228,"KT",2020,10,68050,4,2,2,0,5,3,0,4,3,2,3
2,0.1,0,0,0.1,0,0.1,0,0.2,0,0,"LG",2020,7,68106,2,1,0,1,0,0,0,3,3,0,0
7,0.1,0,0.158730158730159,0.242857142857143,0.158730158730159,0.401587301587302,0,0.2,0,0,"LG",2020,8,68106,2,3,8,2,0,0,3,2,0,2,5
7,0.1,0,0.158730158730159,0.242857142857143,0.158730158730159,0.401587301587302,0,0.2,0,0,"LG",2020,9,68106,2,2,2,2,0,6,4,2,4,2,2
6,0.1,0,0.185185185185185,0.266666666666667,0.185185185185185,0.451851851851852,0,0.2,0,0,"LG",2020,10,68106,2,1,3,5,0,4,5,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,"OB",2020,7,68200,0,0,0,0,3,0,1,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,"OB",2020,8,68200,0,0,2,3,2,6,4,0,2,6,0
0,0,0,0,0,0,0,0,0,0,0,"OB",2020,9,68200,0,6,2,4,2,0,2,0,2,4,5
0,0,0,0,0,0,0,0,0,0,0,"OB",2020,10,68200,0,4,3,4,0,2,0,0,3,0,5
7,0.0434782608695652,0,0,0.0434782608695652,0,0.0434782608695652,0.0217391304347826,0.290322580645161,0,0,"OB",2020,7,68204,3,0,0,0,3,0,1,0,0,0,3
24,0.0434782608695652,0,0.130681818181818,0.168478260869565,0.130681818181818,0.299160079051383,0.0217391304347826,0.290322580645161,0,0,"OB",2020,8,68204,3,0,2,3,2,6,4,0,2,6,0
25,0.0434782608695652,0,0.125454545454545,0.163478260869565,0.125454545454545,0.288932806324111,0.0217391304347826,0.290322580645161,0,0,"OB",2020,9,68204,3,6,2,4,2,0,2,0,2,4,5
20,0.0434782608695652,0,0.104545454545455,0.143478260869565,0.104545454545455,0.24802371541502,0.0217391304347826,0.290322580645161,0,0,"OB",2020,10,68204,3,4,3,4,0,2,0,0,3,0,5
1,0,0,0,0,0,0,0,0.333333333333333,1,0,"WO",2020,7,68305,0,0,0,0,0,3,0,3,0,1,0
5,0,0,0.2,0.2,0.4,0.6,0,0.333333333333333,1,0,"WO",2020,8,68305,0,3,2,5,5,5,2,0,0,4,0
6,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0,0.333333333333333,1,0,"WO",2020,9,68305,0,4,4,2,2,2,2,5,4,2,0
4,0,0,0.25,0.25,0.5,0.75,0,0.333333333333333,1,0,"WO",2020,10,68305,0,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,7,68341,9,0,0,0,0,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,8,68341,9,3,2,5,5,5,2,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,9,68341,9,4,4,2,2,2,2,5,4,2,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,10,68341,9,3,1,3,0,0,3,5,3,0,0
2,0,0,0,0,0,0,0,0.4,0.5,0,"WO",2020,7,68346,0,0,0,0,0,3,0,3,0,1,0
8,0,0,0.25,0.25,0.375,0.625,0,0.4,0.5,0,"WO",2020,8,68346,0,3,2,5,5,5,2,0,0,4,0
9,0,0,0.222222222222222,0.222222222222222,0.333333333333333,0.555555555555556,0,0.4,0.5,0,"WO",2020,9,68346,0,4,4,2,2,2,2,5,4,2,0
6,0,0,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0,0.4,0.5,0,"WO",2020,10,68346,0,3,1,3,0,0,3,5,3,0,0
7,0.142857142857143,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380953,0,0.176470588235294,0,0,"LT",2020,7,68362,0,0,1,0,0,0,1,0,1,0,3
28,0.142857142857143,0,0.125,0.25,0.125,0.375,0,0.176470588235294,0,0,"LT",2020,8,68362,0,2,2,0,0,0,2,6,4,2,5
34,0.142857142857143,0,0.102941176470588,0.23109243697479,0.102941176470588,0.334033613445378,0,0.176470588235294,0,0,"LT",2020,9,68362,0,2,5,4,6,0,5,0,2,2,2
30,0.142857142857143,0,0.116666666666667,0.242857142857143,0.116666666666667,0.35952380952381,0,0.176470588235294,0,0,"LT",2020,10,68362,0,3,1,3,4,0,5,2,4,3,0
18,0.0543478260869565,0,0.11749680715198,0.165458937198068,0.11749680715198,0.282955744350047,0,0.19047619047619,0,0,"LT",2020,7,68518,8,0,1,0,0,0,1,0,1,0,3
32,0.0543478260869565,0,0.0991379310344828,0.148097826086956,0.0991379310344828,0.247235757121439,0,0.19047619047619,0,0,"LT",2020,8,68518,8,2,2,0,0,0,2,6,4,2,5
39,0.0543478260869565,0,0.108458591217212,0.156911928651059,0.108458591217212,0.265370519868271,0,0.19047619047619,0,0,"LT",2020,9,68518,8,2,5,4,6,0,5,0,2,2,2
35,0.0543478260869565,0,0.120853858784893,0.168633540372671,0.120853858784893,0.289487399157564,0,0.19047619047619,0,0,"LT",2020,10,68518,8,3,1,3,4,0,5,2,4,3,0
3,0.072463768115942,0.2,0.912698412698413,0.920289855072464,1.59722222222222,2.51751207729469,0.00966183574879227,0.280575539568345,0.177777777777778,0,"LT",2020,7,68525,6,0,1,0,0,0,1,0,1,0,3
3,0.072463768115942,0.2,0.912698412698413,0.920289855072464,1.59722222222222,2.51751207729469,0.00966183574879227,0.280575539568345,0.177777777777778,0,"LT",2020,8,68525,6,2,2,0,0,0,2,6,4,2,5
5,0.072463768115942,0.2,0.547619047619048,0.58695652173913,0.958333333333333,1.54528985507246,0.00966183574879227,0.280575539568345,0.177777777777778,0,"LT",2020,9,68525,6,2,5,4,6,0,5,0,2,2,2
5,0.072463768115942,0.2,0.547619047619048,0.58695652173913,0.958333333333333,1.54528985507246,0.00966183574879227,0.280575539568345,0.177777777777778,0,"LT",2020,10,68525,6,3,1,3,4,0,5,2,4,3,0
0,0.0671641791044776,0.166666666666667,Inf,Inf,Inf,Inf,0.0597014925373134,0.309195402298851,0.166666666666667,0,"HH",2020,7,68730,0,0,2,0,1,0,0,0,3,2,0
0,0.0671641791044776,0.166666666666667,Inf,Inf,Inf,Inf,0.0597014925373134,0.309195402298851,0.166666666666667,0,"HH",2020,8,68730,0,0,0,3,3,2,4,0,2,5,3
0,0.0671641791044776,0.166666666666667,Inf,Inf,Inf,Inf,0.0597014925373134,0.309195402298851,0.166666666666667,0,"HH",2020,9,68730,0,0,4,2,2,2,2,6,2,3,4
0,0.0671641791044776,0.166666666666667,Inf,Inf,Inf,Inf,0.0597014925373134,0.309195402298851,0.166666666666667,0,"HH",2020,10,68730,0,0,5,2,1,3,1,4,0,3,3
70,0.133603238866397,0.037037037037037,0.314081632653061,0.41683053788317,0.410947930574099,0.827778468457268,0.00809716599190283,0.300884955752212,0.148148148148148,0.037037037037037,"HH",2020,7,68743,2,0,2,0,1,0,0,0,3,2,0
92,0.133603238866397,0.037037037037037,0.292080745341615,0.398125330047527,0.382161722876879,0.780287052924406,0.00809716599190283,0.300884955752212,0.148148148148148,0.037037037037037,"HH",2020,8,68743,2,0,0,3,3,2,4,0,2,5,3
88,0.133603238866397,0.037037037037037,0.291477272727273,0.397612256164888,0.381372132540357,0.778984388705245,0.00809716599190283,0.300884955752212,0.148148148148148,0.037037037037037,"HH",2020,9,68743,2,0,4,2,2,2,2,6,2,3,4
71,0.133603238866397,0.037037037037037,0.309657947686117,0.41306951017848,0.405159931551928,0.818229441730408,0.00809716599190283,0.300884955752212,0.148148148148148,0.037037037037037,"HH",2020,10,68743,2,0,5,2,1,3,1,4,0,3,3
38,0.115384615384615,0.09375,0.196954154501696,0.289613290520731,0.270811962439833,0.560425252960564,0.0153846153846154,0.288,0.09375,0,"SK",2020,7,68868,6,3,0,1,3,1,0,0,0,0,0
58,0.115384615384615,0.09375,0.23657136948767,0.324659288392938,0.325285633045546,0.649944921438484,0.0153846153846154,0.288,0.09375,0,"SK",2020,8,68868,6,2,5,4,0,4,2,2,0,4,0
72,0.115384615384615,0.09375,0.242545393969682,0.329944002357795,0.333499916708312,0.663443919066107,0.0153846153846154,0.288,0.09375,0,"SK",2020,9,68868,6,2,2,5,4,2,4,2,0,2,4
56,0.115384615384615,0.09375,0.222745769972157,0.312428950359984,0.306275433711715,0.6187043840717,0.0153846153846154,0.288,0.09375,0,"SK",2020,10,68868,6,0,3,3,0,4,1,3,0,4,3
4,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0,0.283582089552239,0,0,"NC",2020,7,68912,0,0,0,3,0,1,0,1,0,1,0
9,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0,0.283582089552239,0,0,"NC",2020,8,68912,0,4,4,2,3,2,0,4,2,0,2
4,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0,0.283582089552239,0,0,"NC",2020,9,68912,0,2,2,2,4,5,0,2,4,4,2
4,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0,0.283582089552239,0,0,"NC",2020,10,68912,0,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,7,69098,0,0,1,0,1,0,3,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,8,69098,0,3,2,0,2,0,2,3,4,2,5
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,9,69098,0,2,2,0,2,4,2,4,5,4,2
0,0,0,0,0,0,0,0,0,0,0,"KT",2020,10,69098,0,2,2,0,5,3,0,4,3,2,3
12,0.0784313725490196,0.142857142857143,0.215579710144928,0.292483660130719,0.301418439716312,0.593902099847031,0,0.196078431372549,0,0,"LG",2020,7,69100,9,1,0,1,0,0,0,3,3,0,0
20,0.0784313725490196,0.142857142857143,0.194021739130435,0.273039215686275,0.271276595744681,0.544315811430956,0,0.196078431372549,0,0,"LG",2020,8,69100,9,3,8,2,0,0,3,2,0,2,5
20,0.0784313725490196,0.142857142857143,0.194021739130435,0.273039215686275,0.271276595744681,0.544315811430956,0,0.196078431372549,0,0,"LG",2020,9,69100,9,2,2,2,0,6,4,2,4,2,2
16,0.0784313725490196,0.142857142857143,0.242527173913044,0.316789215686275,0.339095744680851,0.655884960367126,0,0.196078431372549,0,0,"LG",2020,10,69100,9,1,3,5,0,4,5,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,7,69159,0,1,0,1,0,0,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,8,69159,0,3,8,2,0,0,3,2,0,2,5
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,9,69159,0,2,2,2,0,6,4,2,4,2,2
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,10,69159,0,1,3,5,0,4,5,0,0,3,0
66,0.0869565217391304,0.121212121212121,0.251944516463573,0.334505824011071,0.374425702011909,0.70893152602298,0,0.361073825503356,0.161616161616162,0,"OB",2020,7,69209,2,0,0,0,3,0,1,0,0,0,3
118,0.0869565217391304,0.121212121212121,0.303515949429389,0.380385426582667,0.451068251185142,0.831453677767809,0,0.361073825503356,0.161616161616162,0,"OB",2020,8,69209,2,0,2,3,2,6,4,0,2,6,0
128,0.0869565217391304,0.121212121212121,0.309782740795955,0.385960565390382,0.460381602353585,0.846342167743966,0,0.361073825503356,0.161616161616162,0,"OB",2020,9,69209,2,6,2,4,2,0,2,0,2,4,5
100,0.0869565217391304,0.121212121212121,0.294193673839772,0.372092030907623,0.437214012041598,0.809306042949221,0,0.361073825503356,0.161616161616162,0,"OB",2020,10,69209,2,4,3,4,0,2,0,0,3,0,5
10,0.0638297872340425,0.1,0.248677248677249,0.328605200945627,0.37979797979798,0.708403180743606,0.0212765957446809,0.290322580645161,0.3,0,"WO",2020,7,69306,1,0,0,0,0,3,0,3,0,1,0
18,0.0638297872340425,0.1,0.207231040564374,0.291568163908589,0.316498316498316,0.608066480406906,0.0212765957446809,0.290322580645161,0.3,0,"WO",2020,8,69306,1,3,2,5,5,5,2,0,0,4,0
20,0.0638297872340425,0.1,0.186507936507936,0.273049645390071,0.284848484848485,0.557898130238556,0.0212765957446809,0.290322580645161,0.3,0,"WO",2020,9,69306,1,4,4,2,2,2,2,5,4,2,0
14,0.0638297872340425,0.1,0.177626606198035,0.265113137453563,0.271284271284271,0.536397408737834,0.0212765957446809,0.290322580645161,0.3,0,"WO",2020,10,69306,1,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,7,69360,0,0,0,0,0,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,8,69360,0,3,2,5,5,5,2,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,9,69360,0,4,4,2,2,2,2,5,4,2,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,10,69360,0,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,7,69399,0,0,0,0,0,3,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,8,69399,0,3,2,5,5,5,2,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,9,69399,0,4,4,2,2,2,2,5,4,2,0
0,0,0,0,0,0,0,0,0,0,0,"WO",2020,10,69399,0,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"SS",2020,7,69403,0,2,2,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,"SS",2020,8,69403,0,5,0,2,2,2,0,6,4,0,4
2,0,0,0,0,0,0,0,0,0,0,"SS",2020,9,69403,0,3,4,4,2,2,4,4,2,0,2
2,0,0,0,0,0,0,0,0,0,0,"SS",2020,10,69403,0,3,1,2,3,3,5,0,4,0,0
