"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","PA","ER","SF","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","BABIP","ERA","R_FIP","kwERA","SB_try","SB_succ","GD_rate","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","BK_rate","KBB","AVG","OBP","SLG","OPS","ER_rate","ERR","ERR_rate"
"59",2016,4,65331,"WO",145,43,8,0,4,6,1,25,0,153,14,1,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.32598833441348,3.66990291262136,4.58606570647185,3.90980392156863,0.0216889709275496,0.553191489361702,0.0216889709275496,0.186046511627907,0,0.0930232558139535,0.0392156862745098,0.0065359477124183,0.163398692810458,0,3.56410256410256,0.296551724137931,0.326797385620915,0.43448275862069,0.761280144241605,0.933333333333333,10,0.00175932441942294
"60",2016,4,65343,"WO",36,11,1,0,2,6,0,8,0,44,7,2,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.354838709677419,7,7.0272739049616,4.85454545454546,0.0527777777777778,0.631578947368421,0.0111111111111111,0.0909090909090909,0,0.181818181818182,0.136363636363636,0,0.181818181818182,0,1.55172413793103,0.305555555555556,0.386363636363636,0.5,0.886363636363636,0.777777777777778,10,0.00175932441942294
"61",2016,4,65348,"WO",80,22,2,0,3,4,1,15,0,85,9,0,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.339712918660287,4.18965517241379,5.15754210419532,3.84705882352941,0.0287253141831239,0.6875,0.0233393177737881,0.0909090909090909,0,0.136363636363636,0.0470588235294118,0.0117647058823529,0.176470588235294,0,1.775,0.275,0.317647058823529,0.4125,0.730147058823529,1,10,0.00175932441942294
"62",2016,4,65509,"LT",1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.24,0,3.91616279385049,5.4,0.0277777777777778,0.5,0.0138888888888889,0,0,0,0,0,0,0,0.75,0,0,0,0,0,13,0.00224719101123596
"63",2016,4,65543,"LT",134,40,6,2,8,16,2,29,0,154,27,2,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.292952824694234,7.59375,7.04116279385049,4.38701298701299,0.0326643053915781,0.650602409638554,0.0106257378984652,0.15,0.05,0.2,0.103896103896104,0.012987012987013,0.188311688311688,0,3.51851851851852,0.298507462686567,0.376623376623377,0.552238805970149,0.928862182593526,0.964285714285714,13,0.00224719101123596
"64",2016,4,65546,"LT",127,33,3,0,3,8,2,27,0,139,10,2,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.319110304130731,2.8125,4.38491279385049,3.75971223021583,0.0245901639344262,0.666666666666667,0.0226986128625473,0.0909090909090909,0,0.0909090909090909,0.0575539568345324,0.0143884892086331,0.194244604316547,0,2.9018691588785,0.259842519685039,0.309352517985612,0.354330708661417,0.663683226647029,0.714285714285714,13,0.00224719101123596
"65",2016,4,65696,"HT",0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13,0.36046511627907,0,3.91616279385049,17.4,0,0,0.0101010101010101,0,0,0,1,0,0,0,1.29411764705882,0,1,0,0,0,19,0.00329232368740253
"66",2016,4,65764,"HH",35,15,2,0,2,8,0,6,0,44,13,1,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.332979851537646,16.7142857142857,9.34473422242192,5.94545454545455,0.0395869191049914,0.804347826086957,0.0137693631669535,0.133333333333333,0,0.133333333333333,0.181818181818182,0,0.136363636363636,0,1.6830985915493,0.428571428571429,0.522727272727273,0.657142857142857,1.17987012987013,0.928571428571429,24,0.00404244567963618
"67",2016,4,65856,"SK",118,28,3,0,1,9,3,22,0,131,10,1,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10,0.319800124921924,2.96703296703297,4.08099795868566,4.20916030534351,0.0137044967880086,0.59375,0.0197002141327623,0.107142857142857,0,0.0357142857142857,0.0687022900763359,0.0229007633587786,0.16793893129771,0,3.30263157894737,0.23728813559322,0.305343511450382,0.288135593220339,0.593479104670721,0.833333333333333,18,0.00318077398833716
"68",2016,4,65931,"NC",120,29,3,0,2,9,4,19,0,133,16,0,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14,0.323210412147505,4.74725274725275,4.80627268396038,4.49774436090226,0.0260336906584992,0.647058823529412,0.0199081163859112,0.103448275862069,0,0.0689655172413793,0.0676691729323308,0.0300751879699248,0.142857142857143,0,2.14545454545455,0.241666666666667,0.315789473684211,0.316666666666667,0.632456140350877,1,14,0.0024809498493709
"69",2016,4,65933,"NC",27,6,2,0,1,1,0,9,0,29,3,1,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14,0.30945558739255,3.68181818181818,3.64343552112322,2.08965517241379,0.018972697825081,0.365853658536585,0.01850994909764,0.333333333333333,0,0.166666666666667,0.0344827586206897,0,0.310344827586207,0,2.60913705583756,0.222222222222222,0.241379310344828,0.407407407407407,0.648786717752235,1,14,0.0024809498493709
"70",2016,4,66032,"KT",65,20,4,1,1,7,2,9,0,75,11,1,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11,0.4,6.45652173913043,5.35094540254614,5.08,0.0209424083769634,0.25,0.0157068062827225,0.2,0.05,0.05,0.0933333333333333,0.0266666666666667,0.12,0,1.53333333333333,0.307692307692308,0.386666666666667,0.446153846153846,0.832820512820513,1,18,0.00305291723202171
"71",2016,4,66047,"KT",20,8,0,0,2,3,0,3,0,23,3,0,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11,0.349056603773585,6.75,11.1661627938505,5.4,0.0289389067524116,0.777777777777778,0.0289389067524116,0,0,0.25,0.130434782608696,0,0.130434782608696,0,1.02564102564103,0.4,0.478260869565217,0.7,1.17826086956522,1,18,0.00305291723202171
"72",2016,4,66049,"KT",94,21,4,1,2,15,4,17,0,115,16,2,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11,0.296875,5.76,5.87616279385049,5.19130434782609,0.0109090909090909,0.666666666666667,0.0145454545454545,0.19047619047619,0.0476190476190476,0.0952380952380952,0.130434782608696,0.0347826086956522,0.147826086956522,0,1.55172413793103,0.223404255319149,0.347826086956522,0.351063829787234,0.698889916743756,1,18,0.00305291723202171
"73",2016,4,66154,"LG",33,11,1,1,2,10,0,9,0,45,9,2,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12,0.282511210762332,10.125,8.66616279385049,5.66666666666667,0.0222929936305732,0.857142857142857,0.0286624203821656,0.0909090909090909,0.0909090909090909,0.181818181818182,0.222222222222222,0,0.2,0,0.80952380952381,0.333333333333333,0.466666666666667,0.606060606060606,1.07272727272727,0.818181818181818,16,0.00276720857834659
"74",2016,4,66226,"OB",116,23,3,0,1,7,0,26,0,125,4,2,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10,0.276785714285714,1.13684210526316,3.34774174121891,3.576,0.0247568523430592,0.607142857142857,0.0150309460654288,0.130434782608696,0,0.0434782608695652,0.056,0,0.208,0,2.29347826086957,0.198275862068966,0.24,0.25,0.49,0.5,6,0.00106044538706257
"75",2016,4,66323,"WO",93,22,3,0,3,15,2,25,0,112,11,2,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.251428571428571,4.06849315068493,5.55999841028885,4.32857142857143,0.0701107011070111,0.473684210526316,0.003690036900369,0.136363636363636,0,0.136363636363636,0.133928571428571,0.0178571428571429,0.223214285714286,0,1.0952380952381,0.236559139784946,0.348214285714286,0.365591397849462,0.713805683563748,0.785714285714286,10,0.00175932441942294
"76",2016,4,66402,"SS",122,28,5,0,3,15,1,31,1,139,12,1,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.300970873786408,3.41052631578947,4.70563647806102,4.01870503597122,0.0461538461538462,0.866666666666667,0.0276923076923077,0.178571428571429,0,0.107142857142857,0.107913669064748,0.00719424460431655,0.223021582733813,0.0227272727272727,1.25531914893617,0.229508196721311,0.316546762589928,0.344262295081967,0.660809057671895,1,8,0.00137954819796517
"77",2016,4,66440,"SS",51,20,4,0,1,12,0,5,0,66,11,3,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.395833333333333,8.73529411764706,7.35733926443873,6.67272727272727,0.0606060606060606,0.5,0.0303030303030303,0.2,0,0.05,0.181818181818182,0,0.0757575757575758,0,0.416666666666667,0.392156862745098,0.484848484848485,0.529411764705882,1.01426024955437,0.785714285714286,8,0.00137954819796517
"78",2016,4,66493,"SS",4,1,0,0,0,0,0,2,0,4,0,0,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.372413793103448,0,-0.0838372061495081,-0.6,0.0289855072463768,0.833333333333333,0.0386473429951691,0,0,0,0,0,0.5,0,0.896551724137931,0.25,0.25,0.25,0.5,0,8,0.00137954819796517
"79",2016,4,66628,"HT",124,32,4,0,6,15,0,32,0,142,15,3,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13,0.35030549898167,4.26315789473684,5.77932068858733,3.96338028169014,0.0326241134751773,0.652173913043478,0.0226950354609929,0.125,0,0.1875,0.105633802816901,0,0.225352112676056,0,1.83823529411765,0.258064516129032,0.330985915492958,0.435483870967742,0.7664697864607,0.9375,19,0.00329232368740253
"80",2016,4,66643,"HT",127,40,7,0,1,9,1,20,0,141,17,4,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13,0.318009734991888,5.04395604395604,4.01506389275159,4.46382978723404,0.0226262626262626,0.553571428571429,0.0181818181818182,0.175,0,0.025,0.0638297872340425,0.00709219858156028,0.141843971631206,0,3.21969696969697,0.31496062992126,0.354609929078014,0.393700787401575,0.748310716479589,0.944444444444444,19,0.00329232368740253
"81",2016,4,66741,"HH",18,7,2,0,1,7,3,1,0,28,7,0,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.329700272479564,17.1818181818182,15.0979809756687,7.97142857142857,0.0267489711934156,0.576923076923077,0.0308641975308642,0.285714285714286,0,0.142857142857143,0.25,0.107142857142857,0.0357142857142857,0,1.71641791044776,0.388888888888889,0.607142857142857,0.666666666666667,1.27380952380952,1,24,0.00404244567963618
"82",2016,4,66748,"HH",93,26,1,0,4,17,1,20,0,114,14,3,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.347368421052632,5.4,6.74473422242192,5.08421052631579,0.0764331210191083,0.916666666666667,0.0127388535031847,0.0384615384615385,0,0.153846153846154,0.149122807017544,0.0087719298245614,0.175438596491228,0,0.676470588235294,0.279569892473118,0.385964912280702,0.419354838709677,0.805319750990379,0.666666666666667,24,0.00404244567963618
"83",2016,4,66928,"NC",40,7,3,0,0,5,3,13,0,48,4,0,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14,0.33,3.27272727272727,3.73434461203231,3.4,0.0189873417721519,0.666666666666667,0.0189873417721519,0.428571428571429,0,0,0.104166666666667,0.0625,0.270833333333333,0,1.83333333333333,0.175,0.3125,0.25,0.5625,0.666666666666667,14,0.0024809498493709
"84",2016,4,66960,"NC",23,5,0,0,0,2,1,4,0,27,2,1,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14,0.333333333333333,2.84210526315789,4.0740575306926,4.51111111111111,0.0234260614934114,0.75,0.0307467057101025,0,0,0,0.0740740740740741,0.037037037037037,0.148148148148148,0,1.14772727272727,0.217391304347826,0.296296296296296,0.217391304347826,0.513687600644122,1,14,0.0024809498493709
"85",2016,4,67845,"KT",86,21,3,1,1,7,1,16,0,96,6,2,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11,0.337053571428571,2.41791044776119,4.14004339086542,4.275,0.0260586319218241,0.625,0.0211726384364821,0.142857142857143,0.0476190476190476,0.0476190476190476,0.0729166666666667,0.0104166666666667,0.166666666666667,0,1.87755102040816,0.244186046511628,0.302083333333333,0.337209302325581,0.639292635658915,0.666666666666667,18,0.00305291723202171
"86",2016,4,70142,"HT",23,9,1,0,1,1,0,5,0,24,3,0,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13,0.361216730038023,5.78571428571429,5.20187707956478,3.4,0.0256410256410256,0.888888888888889,0.0199430199430199,0.111111111111111,0,0.111111111111111,0.0416666666666667,0,0.208333333333333,0,1.96,0.391304347826087,0.416666666666667,0.565217391304348,0.981884057971014,1,19,0.00329232368740253
"87",2016,4,70615,"LT",7,2,0,0,1,4,0,0,0,11,2,0,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.348837209302326,10.8,18.9161627938505,9.76363636363636,0.0147058823529412,1,0.0294117647058824,0,0,0.5,0.363636363636364,0,0,0,1.3,0.285714285714286,0.545454545454545,0.714285714285714,1.25974025974026,1,13,0.00224719101123596
"88",2016,4,70839,"LG",26,3,1,0,0,2,1,8,0,30,0,1,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12,0.26530612244898,0,3.04116279385049,3,0.018957345971564,0.5,0.028436018957346,0.333333333333333,0,0,0.0666666666666667,0.0333333333333333,0.266666666666667,0,1.33333333333333,0.115384615384615,0.2,0.153846153846154,0.353846153846154,0,16,0.00276720857834659
"89",2016,4,71118,"LG",44,9,1,0,1,4,1,12,0,50,4,1,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12,0.337182448036952,3,4.24949612718382,3.48,0.0202360876897133,0.666666666666667,0.0202360876897133,0.111111111111111,0,0.111111111111111,0.08,0.02,0.24,0,3.38709677419355,0.204545454545455,0.28,0.295454545454545,0.575454545454545,1,16,0.00276720857834659
"90",2016,4,71260,"HH",36,12,2,1,2,6,1,5,0,44,6,1,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.320512820512821,6.48,8.35616279385049,5.67272727272727,0.0327868852459016,0.5,0.0327868852459016,0.166666666666667,0.0833333333333333,0.166666666666667,0.136363636363636,0.0227272727272727,0.113636363636364,0,1.28571428571429,0.333333333333333,0.431818181818182,0.611111111111111,1.04292929292929,0.857142857142857,24,0.00404244567963618
"91",2016,4,71801,"LT",23,9,1,0,1,7,0,2,0,31,3,1,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.338709677419355,5.4,9.91616279385049,7.33548387096774,0.0823529411764706,0.571428571428571,0.0117647058823529,0.111111111111111,0,0.111111111111111,0.225806451612903,0,0.0645161290322581,0,0.538461538461538,0.391304347826087,0.516129032258065,0.565217391304348,1.08134642356241,1,13,0.00224719101123596
"92",2016,4,71845,"SK",54,15,2,0,2,6,0,15,0,60,4,0,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10,0.301181102362205,2.76923076923077,4.99308587077357,3.6,0.0248275862068966,0.722222222222222,0.0220689655172414,0.133333333333333,0,0.133333333333333,0.1,0,0.25,0,2.32727272727273,0.277777777777778,0.35,0.425925925925926,0.775925925925926,1,18,0.00318077398833716
"93",2016,4,71851,"SS",31,8,3,0,1,3,1,7,0,35,4,0,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.25,4.69565217391304,5.35094540254614,4.02857142857143,0,0,0,0.375,0,0.125,0.0857142857142857,0.0285714285714286,0.2,0,2.33333333333333,0.258064516129032,0.342857142857143,0.451612903225806,0.794470046082949,1,8,0.00137954819796517
"94",2016,4,72447,"HH",68,16,3,0,2,11,2,13,0,85,7,4,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.300174520069808,3.375,6.00544850813621,5.11764705882353,0.0325814536340852,0.730769230769231,0.0213032581453634,0.1875,0,0.125,0.129411764705882,0.0235294117647059,0.152941176470588,0,2.01515151515152,0.235294117647059,0.341176470588235,0.367647058823529,0.708823529411765,0.777777777777778,24,0.00404244567963618
"95",2016,4,72463,"SS",33,8,2,0,1,2,1,12,0,36,5,0,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.336538461538462,5.4,3.67616279385049,2.06666666666667,0.0346820809248555,0.666666666666667,0.00578034682080925,0.25,0,0.125,0.0555555555555556,0.0277777777777778,0.333333333333333,0,2.73333333333333,0.242424242424242,0.305555555555556,0.393939393939394,0.69949494949495,1,8,0.00137954819796517
"96",2016,4,72523,"SK",15,7,1,0,1,1,0,3,0,16,6,0,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10,0.335216572504708,20.25,7.66616279385049,3.9,0.0196078431372549,0.588235294117647,0.0161476355247982,0.142857142857143,0,0.142857142857143,0.0625,0,0.1875,0,1.72649572649573,0.466666666666667,0.5,0.733333333333333,1.23333333333333,1,18,0.00318077398833716
"97",2016,4,72535,"LT",28,8,1,0,1,7,0,5,0,38,8,3,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.337837837837838,9.39130434782609,7.04659757645919,6.03157894736842,0.0103950103950104,0.8,0.0207900207900208,0.125,0,0.125,0.184210526315789,0,0.131578947368421,0,1.91176470588235,0.285714285714286,0.394736842105263,0.428571428571429,0.823308270676692,0.888888888888889,13,0.00224719101123596
"98",2016,4,72551,"LT",56,15,1,0,1,2,0,14,0,58,5,0,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.32,3.29268292682927,3.25762620848464,2.91724137931035,0.018018018018018,0.5,0.0382882882882883,0.0666666666666667,0,0.0666666666666667,0.0344827586206897,0,0.241379310344828,0,2.36666666666667,0.267857142857143,0.293103448275862,0.339285714285714,0.632389162561576,1,13,0.00224719101123596
"99",2016,4,72749,"WO",25,7,3,0,2,2,0,6,0,28,4,1,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.284403669724771,5.68421052631579,7.0740575306926,3.68571428571429,0.021021021021021,0.571428571428571,0.012012012012012,0.428571428571429,0,0.285714285714286,0.0714285714285714,0,0.214285714285714,0,1.55263157894737,0.28,0.321428571428571,0.64,0.961428571428572,0.8,10,0.00175932441942294
"100",2016,4,72862,"LT",48,11,3,0,0,4,1,10,0,54,3,1,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.357308584686775,2.13157894736842,3.52142595174523,4.06666666666667,0.0343213728549142,0.863636363636364,0.0109204368174727,0.272727272727273,0,0,0.0740740740740741,0.0185185185185185,0.185185185185185,0,2.2280701754386,0.229166666666667,0.296296296296296,0.291666666666667,0.587962962962963,1,13,0.00224719101123596
"101",2016,4,73117,"LG",109,25,4,0,0,5,3,20,0,119,7,2,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12,0.331636363636364,2.19767441860465,3.35802325896677,3.88739495798319,0.0157391793142215,0.428571428571429,0.0236087689713322,0.16,0,0,0.0420168067226891,0.0252100840336134,0.168067226890756,0,3.32584269662921,0.229357798165138,0.277310924369748,0.26605504587156,0.543365970241308,0.875,16,0.00276720857834659
"102",2016,4,73211,"OB",53,27,8,1,1,5,0,8,0,59,12,1,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10,0.300798580301686,12,5.24949612718382,4.78983050847458,0.0244865718799368,0.709677419354839,0.0181674565560821,0.296296296296296,0.037037037037037,0.037037037037037,0.0847457627118644,0,0.135593220338983,0,1.80530973451327,0.509433962264151,0.542372881355932,0.754716981132076,1.29708986248801,1,6,0.00106044538706257
"103",2016,4,73226,"LT",41,16,3,0,1,6,0,11,0,48,6,1,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11,0.348314606741573,6.23076923076923,4.95462433231203,4.15,0.0132978723404255,0.6,0.023936170212766,0.1875,0,0.0625,0.125,0,0.229166666666667,0,2.14285714285714,0.390243902439024,0.458333333333333,0.536585365853659,0.994918699186992,1,13,0.00224719101123596
"104",2016,4,73241,"OB",64,9,1,1,0,5,3,19,0,74,3,2,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10,0.289855072463768,1.42105263157895,3.17932068858733,3.12972972972973,0.0273972602739726,0.833333333333333,0.0182648401826484,0.111111111111111,0.111111111111111,0,0.0675675675675676,0.0405405405405405,0.256756756756757,0,3.29411764705882,0.140625,0.22972972972973,0.1875,0.41722972972973,0.75,6,0.00106044538706257
"105",2016,4,73248,"SK",27,7,1,0,1,2,0,4,0,30,4,1,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10,0.313813813813814,5.14285714285714,5.48759136527906,4.6,0.0133185349611543,0.75,0.02330743618202,0.142857142857143,0,0.142857142857143,0.0666666666666667,0,0.133333333333333,0,2.15384615384615,0.259259259259259,0.3,0.407407407407407,0.707407407407407,1,18,0.00318077398833716
"106",2016,4,73632,"HT",24,10,1,0,2,1,2,1,0,29,7,2,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13,0.357594936708861,11.8125,10.1036627938505,5.4,0.0327868852459016,1,0.0187353629976581,0.1,0,0.2,0.0344827586206897,0.0689655172413793,0.0344827586206897,0,1.23809523809524,0.416666666666667,0.448275862068966,0.708333333333333,1.1566091954023,0.7,19,0.00329232368740253
"107",2016,4,73738,"HH",3,2,1,0,0,1,0,0,0,5,1,1,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.362874251497006,13.5,8.41616279385049,7.8,0.0112888052681091,0.333333333333333,0.0188146754468485,0.5,0,0,0.2,0,0,0,2.5,0.666666666666667,0.6,1,1.6,0.5,24,0.00404244567963618
"108",2016,4,73750,"HH",28,6,0,0,1,2,2,4,0,32,3,0,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.33402489626556,3.68181818181818,6.23434461203231,4.65,0.0169252468265162,0.5,0.0225669957686883,0,0,0.166666666666667,0.0625,0.0625,0.125,0,1.94615384615385,0.214285714285714,0.3125,0.321428571428571,0.633928571428571,1,24,0.00404244567963618
"109",2016,4,73801,"HH",97,28,4,1,5,12,1,21,0,111,18,1,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.333623693379791,6.94285714285714,6.57330565099335,4.42702702702703,0.0365013774104683,0.792452830188679,0.0213498622589532,0.142857142857143,0.0357142857142857,0.178571428571429,0.108108108108108,0.00900900900900901,0.189189189189189,0,1.51748251748252,0.288659793814433,0.369369369369369,0.505154639175258,0.874524008544627,1,24,0.00404244567963618
"110",2016,4,74167,"HH",42,9,2,0,0,8,0,14,0,51,3,1,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.348408710217755,2.38235294117647,3.5632216173799,3.98823529411765,0.0372526193247963,0.6875,0.019790454016298,0.222222222222222,0,0,0.156862745098039,0,0.274509803921569,0,1.6551724137931,0.214285714285714,0.333333333333333,0.261904761904762,0.595238095238095,0.5,24,0.00404244567963618
"111",2016,4,74359,"WO",16,4,1,0,1,1,0,3,0,17,3,0,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13,0.319148936170213,6.75,6.41616279385049,3.98823529411765,0.013671875,0.285714285714286,0.0166015625,0.25,0,0.25,0.0588235294117647,0,0.176470588235294,0,3.53846153846154,0.25,0.294117647058824,0.5,0.794117647058824,1,10,0.00175932441942294
"112",2016,4,74454,"SS",121,28,5,0,5,5,2,16,0,130,12,2,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.309056061332056,3.41052631578947,5.62142595174523,4.38461538461539,0.0196514645902855,0.452830188679245,0.0207638116425658,0.178571428571429,0,0.178571428571429,0.0384615384615385,0.0153846153846154,0.123076923076923,0,2.1812865497076,0.231404958677686,0.269230769230769,0.396694214876033,0.665924984106802,0.857142857142857,8,0.00137954819796517
"113",2016,4,74513,"OB",114,28,6,1,2,16,2,27,0,134,11,2,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10,0.30727969348659,3.375,4.80252643021413,4.41492537313433,0.0140540540540541,0.730769230769231,0.0281081081081081,0.214285714285714,0.0357142857142857,0.0714285714285714,0.119402985074627,0.0149253731343284,0.201492537313433,0,1.89570552147239,0.245614035087719,0.343283582089552,0.368421052631579,0.711704634721131,1,6,0.00106044538706257
"114",2016,4,74630,"SS",21,5,0,0,0,4,0,10,0,25,4,0,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13,0.303249097472924,6.75,2.41616279385049,2.52,0.0299145299145299,0.714285714285714,0.0106837606837607,0,0,0,0.16,0,0.4,0,1.31428571428571,0.238095238095238,0.36,0.238095238095238,0.598095238095238,1,8,0.00137954819796517
"115",2016,4,74731,"HH",78,23,2,0,5,15,1,18,0,96,17,2,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11,0.299820466786355,8.05263157894737,7.96879437279786,5.025,0.0337349397590361,0.785714285714286,0.0144578313253012,0.0869565217391304,0,0.217391304347826,0.15625,0.0104166666666667,0.1875,0,1.82926829268293,0.294871794871795,0.40625,0.512820512820513,0.919070512820513,0.85,24,0.00404244567963618
