"","year","P_ID","PA","AB","BB","HP","HIT","HR","KK"
"606",2016,76232,27,22,4,1,1,0,2
"607",2016,76249,107,99,4,3,29,1,21
"608",2016,76267,30,28,1,1,6,0,1
"609",2016,76329,0,0,0,0,0,0,0
"610",2016,77248,92,82,7,0,20,0,19
"611",2016,78224,111,90,19,0,31,5,16
"612",2016,79215,99,88,9,0,29,5,11
"613",2016,79231,64,55,6,1,11,0,14
"614",2016,79240,103,93,6,3,31,1,5
"615",2016,79290,35,33,2,0,13,3,8
"616",2016,60845,0,0,0,0,0,0,0
"617",2016,61557,0,0,0,0,0,0,0
"618",2016,62864,30,27,2,1,9,1,10
"619",2016,62893,27,26,0,1,8,0,5
"620",2016,64890,2,2,0,0,0,0,1
"621",2016,64895,7,7,0,0,2,0,3
"622",2016,65464,13,12,1,0,3,0,3
"623",2016,66805,120,109,6,1,33,7,21
"624",2016,66859,0,0,0,0,0,0,0
"625",2016,71837,72,68,3,1,22,4,11
"626",2016,71845,0,0,0,0,0,0,0
"627",2016,71857,83,73,9,0,22,2,12
"628",2016,73209,7,6,0,0,2,0,1
"629",2016,73248,0,0,0,0,0,0,0
"630",2016,74846,36,36,0,0,13,0,5
"631",2016,75151,113,102,7,4,32,6,12
"632",2016,75250,0,0,0,0,0,0,0
"633",2016,75847,109,94,13,2,20,1,30
"634",2016,76158,100,83,15,2,28,11,25
"635",2016,76802,99,91,6,2,29,1,7
"636",2016,76812,92,82,8,1,28,8,13
"637",2016,76849,55,51,2,0,14,0,4
"638",2016,76858,0,0,0,0,0,0,0
"639",2016,76869,60,53,4,2,22,0,10
"640",2016,77869,8,8,0,0,2,0,4
"641",2016,60456,104,91,10,0,32,1,14
"642",2016,60724,10,8,0,0,1,0,2
"643",2016,61411,0,0,0,0,0,0,0
"644",2016,61463,89,80,7,1,20,2,16
"645",2016,62406,2,2,0,0,0,0,1
"646",2016,62415,127,109,12,1,31,1,20
"647",2016,63440,15,12,1,1,3,1,3
"648",2016,64468,0,0,0,0,0,0,0
"649",2016,64493,9,9,0,0,1,0,3
"650",2016,64499,39,34,1,1,3,0,4
"651",2016,66452,5,4,0,1,2,0,1
"652",2016,66493,0,0,0,0,0,0,0
"653",2016,71432,97,84,9,1,27,4,20
"654",2016,72443,113,98,10,3,39,6,19
"655",2016,72463,0,0,0,0,0,0,0
"656",2016,72466,19,17,1,0,8,0,3
"657",2016,74158,27,23,4,0,3,0,8
"658",2016,74402,4,3,0,1,0,0,2
"659",2016,78454,1,1,0,0,0,0,0
"660",2016,78467,6,6,0,0,0,0,3
"661",2016,79402,67,58,5,2,14,0,5
"662",2016,79456,93,85,3,1,22,2,11
"663",2016,79465,110,94,14,1,21,1,10
"664",2016,95436,121,104,13,2,28,6,16
"665",2016,61353,102,93,6,2,34,3,15
"666",2016,61366,9,8,0,1,2,0,2
"667",2016,62302,15,11,3,1,3,1,6
"668",2016,62332,30,27,1,0,5,0,5
"669",2016,62353,48,45,1,1,13,0,11
"670",2016,64300,110,102,6,1,35,5,14
"671",2016,64346,34,31,3,0,6,1,14
"672",2016,65343,1,0,1,0,0,0,0
"673",2016,66306,87,74,12,1,24,3,14
"674",2016,66354,7,6,1,0,2,0,3
"675",2016,73342,76,68,6,1,20,2,8
"676",2016,74215,108,89,15,3,30,4,10
"677",2016,74359,0,0,0,0,0,0,0
"678",2016,76350,0,0,0,0,0,0,0
"679",2016,76368,17,15,2,0,8,0,3
"680",2016,77463,45,41,4,0,15,1,9
"681",2016,77564,97,86,9,0,23,3,14
"682",2016,78168,113,101,11,0,27,1,13
"683",2016,79130,14,10,4,0,1,0,3
"684",2016,79300,21,17,2,0,7,0,2
"685",2016,79334,19,16,3,0,4,0,6
"686",2016,79365,47,41,4,1,7,0,7
"687",2016,60404,4,4,0,0,0,0,1
"688",2016,60667,1,0,0,0,0,0,0
"689",2016,61700,45,40,3,1,8,0,7
"690",2016,62700,16,13,1,1,4,0,6
"691",2016,62797,82,74,5,2,21,0,11
"692",2016,63700,4,4,0,0,0,0,1
"693",2016,64086,26,21,5,0,9,2,4
"694",2016,65707,7,7,0,0,2,0,1
"695",2016,66702,2,2,0,0,0,0,1
"696",2016,66740,90,81,8,1,28,7,12
"697",2016,71347,32,27,5,0,6,0,5
"698",2016,71610,80,63,15,0,19,4,16
"699",2016,71752,93,73,16,3,29,4,11
"700",2016,72447,0,0,0,0,0,0,0
"701",2016,73136,10,8,1,1,3,1,3
"702",2016,73602,67,54,10,0,13,0,9
"703",2016,74163,77,63,11,0,24,0,3
"704",2016,75808,105,95,8,0,28,2,10
"705",2016,76746,8,7,1,0,4,0,1
"706",2016,76753,87,76,6,1,27,3,10
"707",2016,77243,5,4,0,1,0,0,0
"708",2016,77464,2,2,0,0,0,0,1
"709",2016,95158,14,12,1,0,3,0,2
"710",2016,98144,20,20,0,0,3,1,5
"711",2016,60605,5,4,0,0,0,0,1
"712",2016,61652,0,0,0,0,0,0,0
"713",2016,61743,8,7,0,0,2,0,3
"714",2016,62668,1,1,0,0,0,0,0
"715",2016,63634,44,36,5,0,8,1,10
"716",2016,63636,8,8,0,0,1,0,5
"717",2016,63704,78,69,7,0,22,2,12
"718",2016,64610,78,72,4,0,24,0,9
"719",2016,64646,4,4,0,0,3,0,1
"720",2016,64699,102,94,5,2,32,5,10
"721",2016,65653,95,82,9,2,17,3,19
"722",2016,70410,59,53,3,1,20,2,7
"723",2016,70756,93,84,6,2,25,4,13
"724",2016,71207,28,22,4,0,5,0,4
"725",2016,72559,75,68,6,0,21,0,16
"726",2016,73606,99,84,11,2,29,2,29
"727",2016,74605,29,28,1,0,10,2,3
"728",2016,78629,98,69,25,3,28,8,13
"729",2016,78643,57,51,3,1,14,1,13
"730",2016,60343,44,42,0,0,8,2,8
"731",2016,62265,37,34,1,1,10,0,5
"732",2016,63088,2,2,0,0,0,0,1
"733",2016,63448,3,3,0,0,1,0,1
"734",2016,64006,34,34,0,0,10,1,5
"735",2016,64007,14,13,0,1,1,0,6
"736",2016,64166,17,15,1,0,3,0,5
"737",2016,65005,83,67,15,0,22,8,13
"738",2016,70553,50,45,2,0,7,0,7
"739",2016,70646,21,20,1,0,4,1,2
"740",2016,73113,70,55,15,0,13,0,13
"741",2016,73153,91,85,5,0,30,0,9
"742",2016,74339,73,65,6,0,23,1,5
"743",2016,76304,2,2,0,0,1,0,1
"744",2016,77104,2,2,0,0,0,0,0
"745",2016,77609,15,14,1,0,3,0,3
"746",2016,78361,53,43,6,1,15,1,7
"747",2016,78517,6,4,1,1,0,0,3
"748",2016,78753,53,46,7,0,11,0,6
"749",2016,79364,29,24,3,0,4,0,2
"750",2016,79453,6,6,0,0,1,0,1
"751",2016,99810,52,46,5,1,12,0,6
"752",2016,60100,14,13,1,0,4,0,5
"753",2016,61102,58,50,4,2,12,1,12
"754",2016,61186,53,44,7,0,16,1,5
"755",2016,63077,1,1,0,0,0,0,1
"756",2016,64100,27,24,2,0,5,0,3
"757",2016,64115,2,2,0,0,0,0,0
"758",2016,64153,15,15,0,0,2,0,4
"759",2016,65103,98,86,7,3,17,3,15
"760",2016,72133,105,84,17,1,30,2,9
"761",2016,72456,74,64,6,2,17,0,4
"762",2016,73824,0,0,0,0,0,0,0
"763",2016,74823,48,44,2,0,13,1,4
"764",2016,76100,54,44,8,2,11,1,12
"765",2016,78135,18,15,2,0,6,0,3
"766",2016,78217,67,61,6,0,24,1,12
"767",2016,79109,87,76,10,1,27,5,15
"768",2016,79150,36,29,6,0,7,0,9
"769",2016,79192,85,73,9,2,24,3,15
"770",2016,79198,1,1,0,0,0,0,1
"771",2016,99606,62,54,6,1,12,1,10
"772",2016,60523,66,59,4,2,16,0,10
"773",2016,61204,7,7,0,0,0,0,2
"774",2016,61554,20,18,1,1,5,1,7
"775",2016,62558,15,12,2,0,3,0,4
"776",2016,62559,61,52,7,1,16,1,13
"777",2016,62655,0,0,0,0,0,0,0
"778",2016,65506,1,1,0,0,0,0,0
"779",2016,65513,5,4,1,0,0,0,0
"780",2016,66508,59,50,8,0,12,0,15
"781",2016,66523,46,35,8,2,9,1,13
"782",2016,71552,53,44,8,0,10,1,13
"783",2016,71562,38,35,2,1,8,0,6
"784",2016,71565,20,17,1,0,3,1,6
"785",2016,72546,78,68,7,0,20,1,9
"786",2016,72862,0,0,0,0,0,0,0
"787",2016,74540,76,63,10,3,21,5,14
"788",2016,75321,0,0,0,0,0,0,0
"789",2016,76313,81,73,4,3,26,4,10
"790",2016,76435,13,13,0,0,2,0,6
"791",2016,76509,79,73,5,1,19,2,11
"792",2016,76536,7,6,0,0,1,0,4
"793",2016,77532,96,83,12,1,31,2,13
"794",2016,62907,68,59,6,1,20,0,9
"795",2016,62934,40,33,5,0,12,6,8
"796",2016,62947,86,74,10,2,14,3,14
"797",2016,63920,78,60,14,1,14,1,15
"798",2016,64914,87,72,12,2,20,9,18
"799",2016,66928,0,0,0,0,0,0,0
"800",2016,73213,52,42,5,3,15,2,3
"801",2016,73306,55,49,2,3,10,1,11
"802",2016,73339,62,56,5,0,17,0,7
"803",2016,74223,18,17,0,0,6,0,2
"804",2016,74465,78,67,7,2,26,8,10
"805",2016,75441,24,20,2,0,5,0,5
"806",2016,76118,0,0,0,0,0,0,0
"807",2016,77454,8,7,1,0,2,0,2
"808",2016,78122,51,40,5,0,8,0,2
"809",2016,78813,22,21,0,0,8,0,5
"810",2016,94629,61,47,12,1,7,0,10
"811",2016,61204,3,3,0,0,2,0,1
"812",2016,61208,6,6,0,0,4,0,0
"813",2016,62234,34,33,0,1,17,1,7
"814",2016,62244,33,29,2,0,5,0,7
"815",2016,63257,1,1,0,0,1,0,0
"816",2016,66203,3,3,0,0,1,0,0
"817",2016,66209,2,2,0,0,0,0,0
"818",2016,66244,89,75,12,0,20,4,11
"819",2016,74206,77,63,12,0,18,1,5
"820",2016,75334,74,60,12,0,16,4,9
"821",2016,76232,48,36,8,3,9,2,3
"822",2016,76249,85,76,4,3,18,3,11
"823",2016,76267,21,20,0,0,4,0,5
"824",2016,77248,46,44,2,0,8,0,6
"825",2016,78224,91,83,7,0,25,4,15
"826",2016,78257,0,0,0,0,0,0,0
"827",2016,78288,4,4,0,0,1,0,0
"828",2016,79215,95,89,4,1,34,2,16
"829",2016,79231,8,7,1,0,0,0,4
"830",2016,79240,87,77,8,1,25,3,10
"831",2016,79290,26,23,3,0,3,0,6
"832",2016,99222,3,3,0,0,0,0,3
"833",2016,62056,0,0,0,0,0,0,0
"834",2016,62864,20,18,2,0,3,0,5
"835",2016,62893,35,31,2,1,10,0,10
"836",2016,64890,2,2,0,0,0,0,1
"837",2016,64895,3,2,1,0,0,0,2
"838",2016,65464,9,9,0,0,2,0,1
"839",2016,65827,0,0,0,0,0,0,0
"840",2016,66805,94,86,5,2,31,3,14
"841",2016,66825,0,0,0,0,0,0,0
"842",2016,66838,37,36,1,0,10,3,12
"843",2016,66859,0,0,0,0,0,0,0
"844",2016,71837,83,75,4,2,18,1,18
"845",2016,71848,11,11,0,0,2,0,3
"846",2016,71857,44,38,5,0,13,0,7
"847",2016,74846,98,90,6,0,24,4,20
"848",2016,75151,93,82,6,4,28,5,8
"849",2016,75847,83,70,12,1,21,9,14
"850",2016,76158,43,36,7,0,8,4,15
"851",2016,76802,86,75,6,1,25,0,4
"852",2016,76812,75,61,8,2,20,3,11
"853",2016,76849,33,30,2,0,9,1,2
"854",2016,76858,0,0,0,0,0,0,0
"855",2016,76869,29,26,1,1,7,0,8
"856",2016,77869,5,5,0,0,1,0,1
"857",2016,60456,49,44,2,0,14,0,5
"858",2016,61463,17,15,2,0,4,0,6
"859",2016,62404,63,56,5,1,21,3,6
"860",2016,62406,0,0,0,0,0,0,0
"861",2016,62415,88,79,6,0,23,0,9
"862",2016,63440,17,16,0,0,4,1,6
"863",2016,63913,56,42,9,2,13,2,12
"864",2016,64493,0,0,0,0,0,0,0
"865",2016,64499,9,8,0,0,1,0,2
"866",2016,66409,1,1,0,0,0,0,1
"867",2016,66452,82,61,19,0,20,7,6
"868",2016,71432,30,24,4,0,6,1,7
"869",2016,72443,55,45,7,3,10,2,8
"870",2016,74158,1,1,0,0,0,0,1
"871",2016,74402,5,5,0,0,0,0,1
"872",2016,78454,57,48,8,0,11,2,7
"873",2016,78467,3,3,0,0,0,0,1
"874",2016,79402,73,61,7,1,14,1,9
"875",2016,79456,52,48,1,1,16,0,4
"876",2016,79465,11,11,0,0,5,0,1
"877",2016,95436,81,68,10,2,21,3,12
"878",2016,61353,102,94,6,2,36,4,12
"879",2016,62332,11,8,3,0,1,0,1
"880",2016,62353,45,36,9,0,9,1,10
"881",2016,64300,91,74,15,1,20,0,9
"882",2016,64346,5,5,0,0,0,0,3
"883",2016,65898,6,6,0,0,3,1,1
"884",2016,66306,88,69,15,2,26,1,10
"885",2016,73342,59,52,7,0,17,1,6
"886",2016,74215,93,75,14,3,26,8,11
"887",2016,76368,9,6,2,0,3,0,1
"888",2016,77463,70,60,5,0,17,1,12
"889",2016,77564,93,82,6,1,31,5,8
"890",2016,78168,88,74,12,1,24,1,4
"891",2016,79130,21,15,5,0,3,1,5
"892",2016,79300,20,17,1,0,1,1,3
"893",2016,79334,3,1,2,0,0,0,0
"894",2016,79365,74,68,3,1,17,0,12
"895",2016,97541,0,0,0,0,0,0,0
"896",2016,60667,9,8,1,0,1,0,2
"897",2016,62700,98,90,4,1,28,4,28
"898",2016,62797,88,79,8,1,24,1,10
"899",2016,63700,14,13,0,0,3,0,4
"900",2016,64086,7,7,0,0,1,0,4
"901",2016,66740,102,98,4,0,33,6,15
"902",2016,71347,62,58,3,0,16,1,10
"903",2016,71610,26,24,1,1,6,0,3
"904",2016,71752,109,93,14,1,38,5,19
"905",2016,73136,7,6,0,0,2,0,3
"906",2016,73602,63,52,6,2,13,0,9
"907",2016,74163,110,96,11,3,32,1,10
"908",2016,75808,106,96,7,2,26,2,9
"909",2016,76746,11,9,2,0,2,0,4
"910",2016,76753,81,76,4,0,21,1,15
"911",2016,77243,22,20,1,1,5,0,3
"912",2016,78756,0,0,0,0,0,0,0
"913",2016,79705,21,16,4,0,3,0,4
"914",2016,79764,0,0,0,0,0,0,0
"915",2016,95158,13,12,1,0,4,0,3
"916",2016,98144,13,13,0,0,2,0,4
"917",2016,60605,4,3,1,0,1,0,1
"918",2016,60658,6,5,1,0,0,0,2
"919",2016,61652,40,34,2,3,15,0,7
"920",2016,61743,14,13,1,0,4,0,6
"921",2016,62648,0,0,0,0,0,0,0
"922",2016,62668,2,1,0,0,0,0,0
"923",2016,63634,45,39,3,3,8,1,11
"924",2016,63636,0,0,0,0,0,0,0
"925",2016,63704,39,35,3,0,14,1,6
"926",2016,64610,79,73,5,0,19,0,10
"927",2016,64646,13,12,0,0,2,0,1
"928",2016,64699,58,55,2,0,17,3,10
"929",2016,65653,95,82,9,1,25,2,15
"930",2016,66606,0,0,0,0,0,0,0
"931",2016,70410,83,77,4,2,30,8,10
"932",2016,70756,85,68,14,1,20,6,5
"933",2016,71184,22,19,2,1,4,0,3
"934",2016,72559,51,46,5,0,14,0,13
"935",2016,73606,87,81,5,1,20,4,20
"936",2016,74605,82,73,5,4,23,5,11
"937",2016,77648,5,5,0,0,0,0,1
"938",2016,78629,107,90,12,3,25,5,21
"939",2016,78643,32,29,2,0,4,0,11
"940",2016,60343,73,64,3,2,12,0,25
"941",2016,60496,26,22,3,0,4,0,8
"942",2016,62265,66,57,6,2,17,2,12
"943",2016,63088,1,1,0,0,0,0,0
"944",2016,63448,4,4,0,0,0,0,1
"945",2016,64006,59,55,2,0,12,1,12
"946",2016,64007,30,26,4,0,6,0,5
"947",2016,64017,0,0,0,0,0,0,0
"948",2016,64166,3,3,0,0,1,0,2
"949",2016,65005,21,19,2,0,2,0,4
"950",2016,65062,0,0,0,0,0,0,0
"951",2016,70553,43,38,3,0,8,0,7
"952",2016,73113,75,70,5,0,28,4,11
"953",2016,73153,106,103,3,0,30,0,14
"954",2016,74339,98,88,10,0,30,3,7
"955",2016,77104,7,7,0,0,1,0,2
"956",2016,77462,16,14,2,0,2,1,6
"957",2016,77609,28,27,0,0,5,0,7
"958",2016,78361,16,15,0,1,5,0,3
"959",2016,78517,46,36,7,2,10,0,14
"960",2016,78753,7,7,0,0,1,0,4
"961",2016,78892,28,22,6,0,9,1,4
"962",2016,79364,1,1,0,0,0,0,1
"963",2016,79453,57,53,2,0,16,0,5
"964",2016,99810,82,72,8,1,22,0,6
"965",2016,60146,0,0,0,0,0,0,0
"966",2016,61102,72,63,5,0,17,2,8
"967",2016,61186,76,67,5,1,18,1,9
"968",2016,61329,0,0,0,0,0,0,0
"969",2016,62698,0,0,0,0,0,0,0
"970",2016,63077,5,5,0,0,1,0,1
"971",2016,64100,1,1,0,0,0,0,0
"972",2016,64115,7,5,2,0,1,0,1
"973",2016,64153,78,74,2,0,26,4,16
"974",2016,65103,70,66,4,0,21,1,8
"975",2016,65115,12,10,1,0,4,0,1
"976",2016,66108,5,4,0,1,0,0,0
"977",2016,71842,29,28,1,0,4,1,12
"978",2016,72133,107,96,10,0,38,2,17
"979",2016,72456,87,77,7,1,22,2,7
"980",2016,74823,34,32,1,1,9,0,5
"981",2016,76100,8,7,1,0,0,0,0
"982",2016,78135,41,34,5,1,9,0,5
"983",2016,78217,114,102,12,0,35,0,21
"984",2016,79109,98,84,12,1,27,9,19
"985",2016,79113,23,20,2,0,5,1,8
"986",2016,79150,26,23,3,0,3,0,7
"987",2016,79192,57,52,3,0,10,0,9
"988",2016,99606,78,71,3,1,26,0,11
"989",2016,60523,42,33,7,1,6,2,7
"990",2016,60558,57,50,7,0,14,1,19
"991",2016,60559,0,0,0,0,0,0,0
"992",2016,61204,50,46,3,0,11,0,6
"993",2016,61554,10,10,0,0,1,0,5
"994",2016,62558,37,27,10,0,5,0,9
"995",2016,62559,89,76,11,1,24,1,11
"996",2016,64022,9,8,1,0,2,0,5
"997",2016,65506,14,12,0,1,2,0,2
"998",2016,65513,17,12,0,3,3,0,5
"999",2016,65514,2,2,0,0,0,0,0
"1000",2016,66508,6,5,0,0,0,0,3
"1001",2016,66523,53,45,7,1,14,3,12
"1002",2016,71552,41,33,7,1,6,2,10
"1003",2016,71562,14,14,0,0,3,0,3
"1004",2016,71565,18,17,0,1,2,0,3
"1005",2016,71801,0,0,0,0,0,0,0
"1006",2016,72546,59,49,5,1,7,0,5
"1007",2016,74540,56,45,10,0,12,1,7
"1008",2016,76313,98,80,15,1,27,3,12
"1009",2016,76435,14,11,2,0,3,0,3
"1010",2016,76509,80,65,12,2,19,1,9
"1011",2016,77532,109,93,16,0,32,3,20
"1012",2016,77669,18,15,2,0,3,0,6
"1013",2016,78536,2,1,1,0,0,0,0
"1014",2016,78566,1,1,0,0,0,0,1
"1015",2016,79356,26,21,3,2,6,0,7
"1016",2016,62907,92,75,10,3,21,0,13
"1017",2016,62929,0,0,0,0,0,0,0
"1018",2016,62934,97,84,10,1,28,5,15
"1019",2016,62947,111,99,9,1,35,4,21
"1020",2016,63920,47,40,7,0,9,0,11
"1021",2016,64906,23,20,2,0,3,1,8
"1022",2016,64914,95,82,10,3,29,8,20
"1023",2016,64960,0,0,0,0,0,0,0
"1024",2016,66965,4,3,0,1,1,0,0
"1025",2016,73213,6,4,1,1,2,0,0
"1026",2016,73306,87,77,5,2,19,2,24
"1027",2016,73339,71,66,5,0,24,0,7
"1028",2016,74223,17,15,1,1,1,0,6
"1029",2016,74358,3,3,0,0,1,0,0
"1030",2016,74465,92,79,10,2,23,7,16
"1031",2016,75441,29,27,2,0,8,1,6
"1032",2016,75867,0,0,0,0,0,0,0
"1033",2016,77454,8,5,3,0,1,0,1
"1034",2016,78122,68,56,7,1,16,0,10
"1035",2016,78352,0,0,0,0,0,0,0
"1036",2016,78366,0,0,0,0,0,0,0
"1037",2016,78813,39,38,1,0,13,1,8
"1038",2016,94629,54,45,7,1,15,3,7
"1039",2016,61214,0,0,0,0,0,0,0
"1040",2016,61295,0,0,0,0,0,0,0
"1041",2016,62234,56,44,8,2,8,1,9
"1042",2016,62244,39,31,3,0,6,3,8
"1043",2016,63248,0,0,0,0,0,0,0
"1044",2016,63257,6,6,0,0,0,0,2
"1045",2016,63260,4,4,0,0,1,0,1
"1046",2016,66201,0,0,0,0,0,0,0
"1047",2016,66203,4,4,0,0,0,0,2
"1048",2016,66209,7,7,0,0,2,0,2
"1049",2016,66244,28,26,0,1,10,2,8
"1050",2016,72214,5,4,1,0,1,0,1
"1051",2016,74206,66,62,3,1,21,1,7
"1052",2016,75334,106,91,11,0,28,7,15
"1053",2016,76232,65,54,7,1,15,4,4
"1054",2016,76249,102,86,9,6,29,1,18
"1055",2016,76267,26,21,3,0,5,1,3
"1056",2016,77248,76,62,12,1,16,1,11
"1057",2016,78224,113,96,16,0,37,9,18
"1058",2016,78288,3,2,1,0,0,0,1
"1059",2016,79215,90,76,10,3,25,4,15
"1060",2016,79231,20,19,1,0,5,1,5
"1061",2016,79240,111,97,10,3,29,3,10
"1062",2016,79290,51,41,8,1,14,1,8
"1063",2016,99222,17,15,2,0,4,0,4
"1064",2016,62802,54,45,3,2,14,2,16
"1065",2016,62864,41,32,7,1,10,1,10
"1066",2016,62893,5,5,0,0,0,0,3
"1067",2016,64893,0,0,0,0,0,0,0
"1068",2016,64895,11,11,0,0,2,0,5
"1069",2016,65464,30,24,2,0,9,0,10
"1070",2016,65869,5,5,0,0,2,0,3
"1071",2016,66805,97,93,3,0,21,3,16
"1072",2016,66838,67,63,2,1,22,2,18
"1073",2016,66859,0,0,0,0,0,0,0
"1074",2016,71837,87,75,9,2,25,0,24
"1075",2016,71848,22,19,2,1,6,0,2
"1076",2016,71857,19,16,3,0,6,0,3
"1077",2016,74846,93,82,8,2,23,3,23
"1078",2016,75151,108,103,4,0,31,3,11
"1079",2016,75847,97,79,10,7,30,10,16
"1080",2016,76802,98,89,6,2,19,0,10
"1081",2016,76812,60,55,4,1,14,1,12
"1082",2016,76849,43,39,2,0,11,0,10
"1083",2016,76869,50,39,4,1,9,0,13
"1084",2016,60456,94,79,11,2,24,2,8
"1085",2016,60724,1,1,0,0,0,0,0
"1086",2016,61463,6,6,0,0,0,0,2
"1087",2016,62404,109,97,9,0,32,2,21
"1088",2016,62415,111,101,6,1,37,0,11
"1089",2016,63440,35,29,1,0,5,1,7
"1090",2016,63913,49,39,8,1,14,2,5
"1091",2016,64493,4,4,0,0,1,0,2
"1092",2016,64499,12,8,2,2,3,0,3
"1093",2016,66452,6,6,0,0,1,0,1
"1094",2016,71432,75,67,7,0,20,2,14
"1095",2016,72443,102,92,10,0,38,4,15
"1096",2016,72466,58,54,3,0,12,0,16
"1097",2016,78467,6,6,0,0,2,0,0
"1098",2016,79402,78,72,4,2,24,1,7
"1099",2016,79456,62,60,2,0,16,1,2
"1100",2016,79465,28,25,2,1,8,0,1
"1101",2016,95436,98,89,6,2,31,6,20
"1102",2016,61353,97,92,4,0,29,0,10
"1103",2016,61366,9,9,0,0,2,0,0
"1104",2016,62332,12,11,1,0,3,0,4
"1105",2016,62353,95,83,10,1,28,3,16
"1106",2016,64300,93,80,9,1,13,4,10
"1107",2016,64346,10,10,0,0,1,0,4
"1108",2016,65399,2,2,0,0,1,0,1
"1109",2016,66306,78,65,12,0,18,1,10
"1110",2016,73342,75,61,11,0,19,1,7
"1111",2016,74215,58,49,7,1,16,2,10
"1112",2016,76368,5,5,0,0,0,0,2
"1113",2016,77463,68,64,2,1,19,2,12
"1114",2016,77564,92,79,12,0,22,4,15
"1115",2016,78168,106,83,20,2,34,2,9
"1116",2016,79130,0,0,0,0,0,0,0
"1117",2016,79300,14,13,0,0,2,0,5
"1118",2016,79334,9,7,2,0,1,0,3
"1119",2016,79365,73,66,6,0,21,4,16
"1120",2016,60667,1,1,0,0,0,0,0
"1121",2016,62700,96,89,4,1,24,0,18
"1122",2016,62797,88,65,13,3,15,0,13
"1123",2016,63700,21,18,0,2,4,0,4
"1124",2016,64086,41,35,2,3,11,2,10
"1125",2016,64724,8,7,1,0,3,0,2
"1126",2016,66702,0,0,0,0,0,0,0
"1127",2016,66740,42,38,4,0,9,3,9
"1128",2016,66749,3,3,0,0,0,0,2
"1129",2016,71347,42,37,3,0,10,0,8
"1130",2016,71752,107,89,17,1,32,5,16
"1131",2016,73136,56,51,4,1,17,5,17
"1132",2016,73602,38,31,0,2,4,0,10
"1133",2016,73725,43,39,2,1,12,1,6
"1134",2016,74163,47,42,3,0,15,0,2
"1135",2016,74756,1,1,0,0,0,0,1
"1136",2016,75808,92,80,10,2,27,2,8
"1137",2016,76720,4,4,0,0,0,0,3
"1138",2016,76753,95,87,3,3,28,2,19
"1139",2016,77243,33,27,3,1,5,0,10
"1140",2016,78756,32,27,2,1,5,0,6
"1141",2016,79705,37,29,5,2,6,1,13
"1142",2016,95158,3,3,0,0,0,0,1
"1143",2016,98144,6,5,0,0,1,0,2
"1144",2016,60658,0,0,0,0,0,0,0
"1145",2016,61652,26,21,2,2,4,2,4
"1146",2016,61666,0,0,0,0,0,0,0
"1147",2016,61743,5,4,1,0,1,0,1
"1148",2016,62668,2,2,0,0,0,0,0
"1149",2016,63634,49,44,2,0,8,2,14
"1150",2016,63636,4,4,0,0,1,0,0
"1151",2016,63722,8,8,0,0,2,0,2
"1152",2016,64610,38,37,0,0,9,0,6
"1153",2016,64646,15,14,1,0,1,0,4
"1154",2016,64699,83,80,1,0,25,2,10
"1155",2016,65653,76,68,4,0,11,1,20
"1156",2016,66606,13,12,0,0,7,1,0
"1157",2016,66643,0,0,0,0,0,0,0
"1158",2016,66657,4,4,0,0,1,0,2
"1159",2016,70410,84,80,4,0,25,2,10
"1160",2016,70756,81,67,11,2,22,6,3
"1161",2016,71184,3,3,0,0,0,0,0
"1162",2016,72559,39,35,3,1,8,0,7
"1163",2016,72641,0,0,0,0,0,0,0
"1164",2016,73606,78,65,10,0,18,2,18
"1165",2016,74605,70,59,10,0,15,4,9
"1166",2016,77648,6,6,0,0,1,0,2
"1167",2016,78603,5,5,0,0,1,0,2
"1168",2016,78629,11,9,2,0,2,0,3
"1169",2016,78643,10,9,1,0,1,0,1
"1170",2016,78765,7,7,0,0,3,0,2
"1171",2016,79608,21,19,2,0,5,0,5
"1172",2016,95657,0,0,0,0,0,0,0
"1173",2016,60343,85,77,4,1,16,3,20
"1174",2016,60496,19,14,4,1,4,0,4
"1175",2016,62265,61,47,7,4,10,1,13
"1176",2016,63448,3,3,0,0,1,0,1
"1177",2016,64006,72,67,2,0,17,1,9
"1178",2016,64007,7,6,0,0,2,0,2
"1179",2016,64166,8,8,0,0,3,0,2
"1180",2016,65044,1,1,0,0,0,0,0
"1181",2016,65056,0,0,0,0,0,0,0
"1182",2016,65096,3,3,0,0,0,0,1
"1183",2016,66052,45,42,2,0,9,0,16
"1184",2016,70553,49,47,2,0,16,0,5
"1185",2016,73113,44,37,7,0,13,3,9
"1186",2016,73153,105,95,9,0,31,0,10
"1187",2016,74339,101,87,14,0,31,4,8
"1188",2016,75149,0,0,0,0,0,0,0
"1189",2016,77104,69,57,11,0,14,1,12
"1190",2016,77462,3,3,0,0,2,1,0
"1191",2016,77609,12,12,0,0,4,0,3
"1192",2016,78517,33,28,3,1,7,0,6
"1193",2016,78892,41,35,4,2,10,4,8
"1194",2016,79191,0,0,0,0,0,0,0
"1195",2016,79453,75,66,6,0,20,1,7
"1196",2016,99810,59,57,1,0,22,3,6
"1197",2016,61102,64,59,2,1,13,1,12
"1198",2016,61186,55,45,9,1,15,1,8
"1199",2016,62164,3,2,1,0,1,0,1
"1200",2016,63123,1,1,0,0,1,0,0
"1201",2016,64100,0,0,0,0,0,0,0
"1202",2016,64153,68,63,2,1,17,2,14
"1203",2016,65103,89,80,6,2,23,2,12
