"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","ERA","WHIP","FIP","SB_try","SB_succ","ERC"
"97",2016,4,"NC",65931,5,0,0,0,94,496,133,120,29,3,0,2,3,0,0,0,9,1,4,19,3,0,0,0,16,16,1,1,0,1,0,0,0,0,1,1,3,2,0,2,1,0,2,0.120300751879699,0.285714285714286,0.180451127819549,0.0225563909774436,1,0.482049605263158
"98",2016,4,"NC",65933,0,10,0,0,23,111,29,27,6,2,0,1,0,0,1,0,1,0,0,9,0,1,0,0,3,3,1,1,0,1,2,0,2,1,1,1,4,6,0,0,10,0,0,0.103448275862069,0.241379310344828,-0.0689655172413793,0,0,0.220841954022988
"99",2016,4,"NC",66928,0,12,0,3,33,196,48,40,7,3,0,0,1,1,0,0,5,0,3,13,1,0,0,0,6,4,1,1,0,1,3,0,2,1,1,2,6,6,0,1,11,0,0,0.0833333333333333,0.25,-0.0416666666666667,0.0416666666666667,0.5,0.304748828125
"100",2016,4,"NC",66960,0,2,0,0,19,123,27,23,5,0,0,0,0,1,0,1,2,0,1,4,1,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0.0740740740740741,0.259259259259259,0.037037037037037,0.037037037037037,0,0.282289855072464
"101",2016,4,"NC",75867,0,13,0,2,45,234,62,56,12,2,0,1,1,2,0,0,4,0,2,16,0,3,0,1,6,5,2,1,0,2,2,0,2,1,1,2,6,7,0,3,7,1,2,0.0806451612903226,0.258064516129032,-0.0161290322580645,0.0483870967741935,0.333333333333333,0.336153485023041
"102",2016,4,"NC",78243,0,9,0,0,35,165,47,38,5,1,0,1,1,0,0,0,5,0,4,12,1,0,0,0,1,1,1,1,0,1,2,0,1,1,2,0,3,6,0,0,8,1,0,0.0212765957446809,0.212765957446809,0.340425531914894,0.0212765957446809,1,0.361916461366181
"103",2016,4,"NC",78352,0,9,0,1,26,170,36,31,5,2,0,0,0,0,0,0,3,0,2,17,0,1,1,0,0,0,1,1,0,1,2,0,1,1,1,1,4,5,0,0,4,5,0,0,0.222222222222222,-0.527777777777778,0,0,0.116189516129032
"104",2016,4,"OB",61214,0,5,0,0,19,90,27,24,6,1,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,3,2,0,0,5,0,0,0,0.296296296296296,0.259259259259259,0.037037037037037,1,0.4877125
"105",2016,4,"OB",61240,5,0,0,0,88,500,123,113,30,2,0,3,6,2,1,0,8,0,1,43,3,6,0,0,10,10,1,0,1,0,0,0,0,1,1,1,2,3,0,0,0,0,5,0.0813008130081301,0.308943089430894,-0.16260162601626,0.0650406504065041,0.75,0.598576527088279
"106",2016,4,"OB",61295,0,2,0,0,2,15,4,2,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0.75,0.75,4.75,0.25,0,15.235
"107",2016,4,"OB",63248,0,5,0,0,6,38,11,9,4,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,1,2,1,3,2,0,0,5,0,0,0.181818181818182,0.454545454545455,-0.0909090909090909,0,0,1.72536363636364
"108",2016,4,"OB",66226,5,0,0,0,96,498,125,116,23,3,0,1,1,1,0,2,7,0,0,26,3,2,0,1,8,4,2,1,0,0,0,1,0,0,1,0,3,2,0,1,0,0,4,0.032,0.24,-0.144,0.016,0.5,0.0368471034482758
"109",2016,4,"OB",73211,3,0,0,0,29,227,59,53,27,8,1,1,0,0,1,0,5,0,0,8,1,1,0,0,12,12,1,0,1,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0.203389830508475,0.542372881355932,0.203389830508475,0,0,2.70044182922929
"110",2016,4,"OB",73241,0,13,0,7,58,286,74,64,9,1,1,0,2,0,1,1,5,1,3,19,1,1,0,0,4,3,3,1,1,0,0,1,0,1,3,3,9,4,1,1,11,0,0,0.0405405405405405,0.189189189189189,-0.22972972972973,0.027027027027027,1,-0.108606387246622
"111",2016,4,"OB",74513,5,0,0,0,93,505,134,114,28,6,1,2,0,0,1,1,16,0,2,27,5,1,0,0,11,11,1,1,1,0,0,1,0,0,0,1,3,2,0,0,1,0,4,0.082089552238806,0.328358208955224,0.194029850746269,0,0,0.693184721131186
"112",2016,4,"OB",76329,0,11,0,0,37,208,51,48,13,2,1,1,2,1,0,0,2,0,1,12,1,0,0,0,5,5,3,1,1,0,0,1,0,2,2,1,7,4,0,0,4,6,1,0.0980392156862745,0.294117647058824,-0.0392156862745098,0.0588235294117647,0.666666666666667,0.536670588235294
"113",2016,4,"OB",77263,0,9,0,2,31,185,48,38,13,3,1,0,1,1,1,2,6,0,1,7,2,3,0,0,8,6,2,0,2,0,0,1,0,0,3,1,3,6,0,1,8,0,0,0.125,0.395833333333333,0.145833333333333,0.0416666666666667,0.5,1.25977138157895
"114",2016,4,"OB",78257,0,4,0,0,22,122,31,26,4,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,0,0,4,0,0,0,0.290322580645161,0.225806451612903,0,0,0.170386848635236
"115",2016,4,"OB",79229,5,0,0,0,88,486,130,114,32,4,1,1,0,1,4,0,11,0,1,18,3,1,0,1,15,14,1,0,0,0,0,0,0,1,2,1,4,1,0,0,3,0,2,0.107692307692308,0.330769230769231,0.1,0.00769230769230769,0,0.639902712550607
"116",2016,4,"OB",79293,0,11,0,4,36,166,47,43,10,0,0,1,2,0,0,0,2,0,2,11,2,0,0,0,2,2,4,1,2,0,0,1,0,1,0,2,6,5,0,0,10,0,1,0.0425531914893617,0.25531914893617,0.0638297872340425,0.0425531914893617,1,0.428333151904997
"117",2016,4,"OB",79535,1,5,0,0,43,202,55,53,11,2,1,2,1,1,0,0,2,0,0,10,0,0,0,0,5,5,1,0,2,0,0,1,0,1,0,1,3,3,0,1,5,0,0,0.0909090909090909,0.236363636363636,0.218181818181818,0.0363636363636364,0.5,0.174212126929674
"118",2016,4,"SK",60841,5,0,0,0,87,513,126,107,23,6,0,2,1,0,0,0,14,0,5,25,3,0,0,1,10,10,0,0,2,1,0,0,1,0,0,1,3,2,0,0,2,0,3,0.0793650793650794,0.293650793650794,0.261904761904762,0.00793650793650794,1,0.59558738317757
"119",2016,4,"SK",62056,0,6,0,0,19,95,21,19,2,0,0,1,0,1,0,0,2,0,0,4,0,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,4,2,0,0,5,0,1,0.0476190476190476,0.19047619047619,0.523809523809524,0.0476190476190476,0,-0.0369669172932331
"120",2016,4,"SK",62869,2,0,0,0,31,172,47,37,10,2,0,1,0,1,2,0,5,0,2,7,1,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0.0638297872340425,0.319148936170213,0.425531914893617,0.0212765957446809,0,0.982541776883266
"121",2016,4,"SK",63810,5,0,0,0,99,479,136,127,28,3,0,2,2,2,0,2,6,0,1,26,1,5,0,2,16,12,0,0,1,1,1,1,0,0,0,1,2,3,0,1,1,0,3,0.0882352941176471,0.25,-0.0367647058823529,0.0294117647058824,0.5,0.170976175312645
"122",2016,4,"SK",64893,0,11,0,1,39,192,53,48,13,2,0,0,1,0,0,1,2,0,2,7,1,0,0,0,5,5,0,1,4,0,1,1,2,0,0,2,6,5,0,1,10,0,0,0.0943396226415094,0.283018867924528,-0.0377358490566038,0.0188679245283019,1,0.447992747641509
"123",2016,4,"SK",65856,5,0,0,0,97,488,131,118,28,3,0,1,1,1,1,0,9,0,3,22,5,0,0,0,12,10,0,1,1,1,0,0,1,0,0,1,4,1,0,1,3,0,1,0.0763358778625954,0.282442748091603,0.0381679389312977,0.0152671755725191,0.5,0.381748867900116
"124",2016,4,"SK",71845,0,12,0,1,44,234,60,54,15,2,0,2,1,1,0,0,6,0,0,15,4,0,0,0,4,4,0,2,3,1,1,1,1,0,0,3,8,4,0,0,11,0,1,0.0666666666666667,0.35,0.233333333333333,0.0333333333333333,0.5,0.89835375
"125",2016,4,"SK",72523,0,2,0,0,7,66,16,15,7,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,6,6,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0.375,0.5,0.625,0,0,2.68651
"126",2016,4,"SK",73248,0,8,0,2,22,131,30,27,7,1,0,1,0,0,0,1,2,0,0,4,1,1,0,0,4,4,0,1,1,1,1,1,1,0,0,2,5,3,0,1,7,0,0,0.133333333333333,0.3,0.366666666666667,0,0,0.57817
"127",2016,4,"SK",74838,2,0,0,0,16,101,28,24,10,1,0,6,0,1,1,0,3,0,0,2,0,0,0,0,9,9,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0.321428571428571,0.464285714285714,2.96428571428571,0.0357142857142857,0,4.22930446428571
"128",2016,4,"SK",75138,0,12,0,2,16,118,26,16,2,0,0,1,1,0,1,0,9,0,0,6,1,1,0,1,3,3,0,2,3,0,0,1,3,0,0,3,7,5,0,0,12,0,0,0.115384615384615,0.423076923076923,1.07692307692308,0.0384615384615385,1,1.75244723557692
"129",2016,4,"SK",75250,0,11,0,3,33,159,45,35,9,1,0,1,0,3,3,1,4,0,2,6,1,1,0,1,6,5,0,1,3,2,1,1,2,0,0,1,7,4,0,1,7,1,2,0.111111111111111,0.288888888888889,0.422222222222222,0.0666666666666667,0,0.799051428571429
"130",2016,4,"SK",75340,0,5,0,0,10,66,16,14,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2,3,2,0,1,4,0,0,0.0625,0.375,-0.125,0,0,0.787058928571428
"131",2016,4,"SK",76858,0,10,0,0,34,176,44,36,3,1,0,0,1,0,1,0,7,1,0,5,0,1,0,1,0,0,0,1,1,3,1,2,0,0,0,2,7,3,0,0,3,6,1,0,0.227272727272727,0.181818181818182,0.0227272727272727,1,-0.178701704545455
"132",2016,4,"SK",77829,6,0,0,0,116,604,154,139,32,4,0,5,2,1,1,1,10,0,3,36,4,0,0,1,13,13,0,1,1,0,1,1,0,0,0,2,4,2,0,2,0,0,4,0.0844155844155844,0.272727272727273,0.207792207792208,0.0194805194805195,0.666666666666667,0.485092415677847
"133",2016,4,"SK",79847,0,1,0,0,3,15,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.2,0.4,3.2,0,0,3.148
"134",2016,4,"SS",61365,0,10,0,1,26,162,48,42,18,7,0,0,0,0,0,0,4,0,2,2,0,0,0,0,11,11,1,2,2,0,2,1,2,0,0,0,3,7,0,0,10,0,0,0.229166666666667,0.458333333333333,0.291666666666667,0,0,1.95411785714286
"135",2016,4,"SS",61411,0,8,0,4,21,148,33,29,9,3,0,2,1,1,0,0,4,0,0,9,0,0,0,0,5,5,2,0,1,1,1,1,2,0,0,0,3,5,0,0,7,0,1,0.151515151515152,0.393939393939394,0.606060606060606,0.0606060606060606,0.5,1.54021112852665
"136",2016,4,"SS",61457,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0
"137",2016,4,"SS",66402,5,0,0,0,102,506,139,122,28,5,0,3,7,1,1,0,15,0,1,31,6,0,1,0,12,12,0,1,0,1,1,1,1,0,0,0,3,2,0,1,2,0,2,0.0863309352517986,0.309352517985612,0.179856115107914,0.0575539568345324,0.875,0.550699669772379
"138",2016,4,"SS",66440,3,0,0,0,37,256,66,51,20,4,0,1,2,2,0,3,12,0,0,5,2,2,0,0,14,11,0,0,1,0,1,0,1,0,0,0,0,3,0,3,0,0,0,0.166666666666667,0.484848484848485,0.590909090909091,0.0606060606060606,0.5,2.13536256684492
"139",2016,4,"SS",66493,0,2,0,0,4,14,4,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.25,-1,0,0,0.0682843749999998
"140",2016,4,"SS",71851,2,0,0,0,23,145,35,31,8,3,0,1,0,0,0,0,3,0,1,7,0,0,0,0,4,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.114285714285714,0.314285714285714,0.314285714285714,0,0,0.795589124423963
"141",2016,4,"SS",72463,0,8,0,0,26,147,36,33,8,2,0,1,1,0,0,0,2,0,1,12,0,1,0,0,5,5,2,1,3,1,0,1,0,0,0,0,3,5,0,1,2,4,1,0.138888888888889,0.277777777777778,-0.0555555555555556,0.0277777777777778,1,0.528220833333333
"142",2016,4,"SS",74454,5,0,0,0,97,497,130,121,28,5,0,5,0,3,0,2,5,0,2,16,2,0,0,1,14,12,1,1,2,0,0,1,0,0,0,0,2,3,0,1,0,0,4,0.0923076923076923,0.253846153846154,0.415384615384615,0.0230769230769231,0,0.389402590591227
"143",2016,4,"SS",74630,0,10,0,1,17,123,25,21,5,0,0,0,0,1,0,0,4,0,0,10,0,0,0,0,4,4,1,1,1,1,2,2,2,0,0,0,5,5,0,0,10,0,0,0.16,0.36,-0.32,0.04,0,0.647247142857143
"144",2016,4,"SS",75268,0,1,0,0,7,59,13,12,5,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.153846153846154,0.461538461538462,-0.230769230769231,0,0,1.56702884615385
"145",2016,4,"SS",76355,3,0,0,0,49,288,75,69,24,0,1,3,3,0,1,1,4,0,0,9,3,1,0,0,16,15,1,0,1,0,0,0,1,0,0,0,1,2,0,2,1,0,0,0.2,0.373333333333333,0.44,0.04,1,1.21135060869565
"146",2016,4,"SS",76455,3,0,0,0,57,328,78,66,13,3,0,1,3,2,1,2,9,0,0,13,1,1,0,1,8,7,0,0,1,0,0,1,1,0,0,0,2,1,0,2,0,0,1,0.0897435897435897,0.282051282051282,0.179487179487179,0.0641025641025641,0.6,0.286284615384615
"147",2016,4,"SS",77446,0,7,0,0,22,137,34,32,10,2,0,0,0,0,0,0,2,0,0,11,0,1,0,0,1,1,0,1,2,0,1,1,2,0,0,0,3,4,0,0,7,0,0,0.0294117647058824,0.352941176470588,-0.470588235294118,0,0,0.659913602941176
"148",2016,4,"SS",77927,0,10,0,0,42,245,60,56,19,2,0,1,0,0,0,0,3,0,1,7,4,0,0,0,8,8,0,1,2,1,2,2,2,0,0,0,5,5,0,1,8,0,1,0.133333333333333,0.366666666666667,0.183333333333333,0,0,1.03593919642857
"149",2016,4,"SS",79440,2,1,0,0,28,223,49,41,14,5,0,2,2,0,0,1,7,0,0,7,0,1,0,0,10,10,0,0,2,0,1,0,0,0,0,0,1,2,0,1,2,0,0,0.204081632653061,0.428571428571429,0.673469387755102,0.0408163265306122,1,1.73955331010453
"150",2016,4,"SS",79791,0,9,0,0,29,158,38,36,9,0,0,2,1,1,0,0,2,0,0,7,1,1,0,0,3,3,1,1,1,1,2,1,2,0,0,0,3,6,0,0,9,0,0,0.0789473684210526,0.289473684210526,0.473684210526316,0.0526315789473684,0.5,0.602139144736842
"151",2016,4,"SS",99445,0,6,0,0,16,95,27,23,9,0,1,4,0,0,1,0,3,0,0,4,0,0,0,0,9,9,0,0,2,0,1,1,2,0,0,0,3,3,0,0,6,0,0,0.333333333333333,0.444444444444444,1.96296296296296,0,0,3.17995652173913
"152",2016,4,"WO",60339,0,4,0,0,13,77,21,15,4,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,2,2,0,1,3,0,0,0.0476190476190476,0.333333333333333,0.571428571428571,0.0476190476190476,1,0.973211428571428
"153",2016,4,"WO",60342,0,7,0,0,19,136,33,25,6,2,0,0,1,0,0,0,7,0,1,2,0,1,0,0,3,3,1,1,1,2,1,0,1,0,0,0,4,3,0,0,7,0,0,0.0909090909090909,0.393939393939394,0.606060606060606,0.0303030303030303,1,1.14775054545455
"154",2016,4,"WO",62937,5,0,0,0,97,442,130,124,37,8,0,2,2,2,2,2,1,0,1,18,1,1,0,0,8,8,1,1,1,1,0,0,0,1,0,0,3,2,0,1,0,0,4,0.0615384615384615,0.292307692307692,-0.0307692307692308,0.0307692307692308,0.5,0.470643346774193
"155",2016,4,"WO",64350,1,3,0,0,39,203,57,54,18,6,0,0,1,0,0,0,3,0,0,6,3,0,0,0,8,6,0,1,0,0,0,1,0,2,0,0,1,3,0,1,3,0,0,0.105263157894737,0.368421052631579,-0.0526315789473684,0.0175438596491228,1,0.777681578947368
"156",2016,4,"WO",65331,6,0,0,0,106,559,153,145,43,8,0,4,4,1,1,0,6,0,1,25,2,0,0,0,15,14,1,0,1,1,1,0,0,2,0,0,4,2,0,2,2,0,2,0.0915032679738562,0.320261437908497,0.150326797385621,0.0326797385620915,0.8,0.691948275862069
"157",2016,4,"WO",65343,0,10,0,3,27,189,44,36,11,1,0,2,1,1,2,0,6,0,0,8,0,1,0,1,9,7,1,2,1,2,2,1,1,0,0,0,5,5,0,0,10,0,0,0.159090909090909,0.386363636363636,0.636363636363636,0.0454545454545455,0.5,1.42325767045455
"158",2016,4,"WO",65348,4,0,0,0,62,317,85,80,22,2,0,3,2,0,0,0,4,0,1,15,4,0,0,0,9,9,0,1,0,1,1,0,1,0,0,0,2,2,0,0,3,0,1,0.105882352941176,0.305882352941176,0.282352941176471,0.0235294117647059,1,0.680087963235294
"159",2016,4,"WO",66323,5,0,0,0,77,493,112,93,22,3,0,3,6,5,1,1,15,0,2,25,0,0,0,1,14,11,0,0,1,0,1,1,1,1,0,0,2,3,0,3,1,0,1,0.0982142857142857,0.330357142857143,0.357142857142857,0.0982142857142857,0.545454545454545,0.835846730990783
"160",2016,4,"WO",72749,0,8,0,2,20,128,28,25,7,3,0,2,1,2,0,1,2,0,0,6,0,0,0,0,5,4,1,0,2,1,2,0,1,1,0,0,5,3,0,0,7,0,1,0.142857142857143,0.321428571428571,0.714285714285714,0.107142857142857,0.333333333333333,1.03972107142857
"161",2016,4,"WO",74359,0,6,0,2,12,67,17,16,4,1,0,1,0,1,0,0,1,0,0,3,0,0,0,0,3,3,0,1,1,1,1,0,2,0,0,0,3,3,0,0,6,0,0,0.176470588235294,0.294117647058824,0.588235294117647,0.0588235294117647,0,0.675986213235294
"162",2016,4,"WO",75342,0,13,0,7,33,200,52,46,13,0,1,0,1,0,0,0,5,0,1,9,0,0,0,0,6,5,2,2,1,1,2,1,2,2,0,0,4,9,0,1,11,0,1,0.0961538461538462,0.346153846153846,0,0.0192307692307692,1,0.718235723244147
"163",2016,4,"WO",75750,3,1,0,0,61,333,92,83,28,8,0,1,0,0,1,1,7,0,0,6,1,0,0,0,16,15,1,0,0,0,0,1,1,1,0,0,0,4,0,2,2,0,0,0.16304347826087,0.380434782608696,0.239130434782609,0,0,0.99262699711891
"164",2016,4,"WO",76350,0,11,0,0,36,173,47,46,12,2,1,0,0,1,0,1,0,0,0,12,1,0,0,0,4,3,1,1,2,1,2,1,2,1,0,0,5,6,1,0,3,6,1,0.0638297872340425,0.25531914893617,-0.51063829787234,0.0212765957446809,0,0.109550046253469
"165",2016,4,"WO",76430,0,10,0,2,43,227,61,57,16,3,0,2,0,1,0,1,3,0,0,20,0,0,0,0,7,7,1,0,2,2,1,1,1,2,0,0,6,4,0,1,9,0,0,0.114754098360656,0.311475409836066,-0.0819672131147541,0.0163934426229508,0,0.641834426229508
"166",2016,5,"HH",60764,1,5,0,0,25,155,40,34,9,1,0,2,0,0,0,0,6,0,0,9,1,1,0,0,10,10,0,1,3,0,0,1,0,0,1,0,2,4,0,1,5,0,0,0.25,0.375,0.65,0,0,1.25641011029412
"167",2016,5,"HH",60768,5,0,0,0,43,285,77,62,24,3,0,5,1,1,0,1,14,0,0,5,4,0,0,0,18,18,0,0,2,0,1,1,0,0,1,0,3,2,0,2,3,0,0,0.233766233766234,0.493506493506494,1.25974025974026,0.025974025974026,0.5,2.79710538332635
"168",2016,5,"HH",63791,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3,0,0,0
"169",2016,5,"HH",65742,5,0,1,0,106,541,146,132,38,6,0,3,2,4,2,1,9,0,2,23,2,0,3,1,18,15,0,1,1,0,1,0,0,0,1,1,1,4,0,3,0,0,2,0.102739726027397,0.321917808219178,0.178082191780822,0.0410958904109589,0.333333333333333,0.719917146637609
"170",2016,5,"HH",65764,0,1,0,0,7,45,12,12,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.333333333333333,0.5,-0.166666666666667,0.166666666666667,0.5,1.9531375
"171",2016,5,"HH",65769,0,2,0,0,12,92,23,17,5,2,0,0,0,0,0,0,5,0,1,4,0,2,0,0,5,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0.217391304347826,0.434782608695652,0.434782608695652,0,0,1.70478324808184
"172",2016,5,"HH",66748,2,1,0,0,15,164,36,21,9,0,2,0,1,0,1,1,13,0,0,3,1,2,0,0,14,14,0,0,1,0,0,1,0,0,1,0,2,1,0,0,3,0,0,0.388888888888889,0.611111111111111,0.916666666666667,0.0277777777777778,1,3.97947738095238
"173",2016,5,"HH",71260,0,3,0,0,20,131,37,30,11,1,0,4,1,0,1,1,3,0,2,7,0,0,0,0,9,7,0,0,0,0,0,1,0,2,0,0,1,2,0,0,3,0,0,0.189189189189189,0.378378378378378,1.43243243243243,0.027027027027027,1,2.66490594594595
"174",2016,5,"HH",72447,0,14,0,1,61,362,88,79,26,5,0,0,2,2,1,3,5,0,0,18,3,0,0,1,11,10,0,2,3,0,2,1,0,2,2,2,5,9,0,1,10,2,1,0.113636363636364,0.352272727272727,-0.238636363636364,0.0454545454545455,0.5,0.71784167146145
"175",2016,5,"HH",73738,1,0,0,0,6,63,17,14,7,2,0,0,0,0,0,0,3,0,0,1,0,0,0,1,8,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.294117647058824,0.588235294117647,0.411764705882353,0,0,3.03192647058823
"176",2016,5,"HH",73750,2,7,0,0,38,294,71,52,19,2,1,3,0,3,0,1,16,1,2,12,0,0,0,0,14,14,0,2,3,0,1,1,0,1,1,0,3,6,0,0,8,0,1,0.197183098591549,0.492957746478873,0.929577464788732,0.0422535211267606,0,2.87383250270856
"177",2016,5,"HH",73801,5,0,0,0,78,436,110,97,26,4,0,0,5,1,2,0,9,0,2,17,2,2,0,0,12,12,0,1,1,0,0,0,0,2,0,1,2,3,0,1,3,0,1,0.109090909090909,0.318181818181818,-0.00909090909090909,0.0545454545454545,0.833333333333333,0.53857854732896
"178",2016,5,"HH",74167,2,8,0,1,53,349,90,73,25,3,0,6,2,1,2,0,15,0,0,6,3,0,0,0,20,20,0,1,3,0,1,0,0,2,1,2,3,7,0,2,6,0,2,0.222222222222222,0.444444444444444,1.23333333333333,0.0333333333333333,0.666666666666667,2.23353698630137
"179",2016,5,"HH",74731,0,14,0,3,52,276,76,63,17,1,0,1,1,0,1,1,10,0,1,13,3,1,0,0,8,7,0,1,4,0,2,1,0,3,2,1,7,7,0,0,12,0,2,0.0921052631578947,0.355263157894737,0.263157894736842,0.0131578947368421,1,0.892168421052631
"180",2016,5,"HH",74748,0,2,0,0,10,62,18,15,5,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,4,4,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0.222222222222222,0.388888888888889,0.5,0,0,1.37726666666667
"181",2016,5,"HH",74857,0,11,0,0,49,275,68,55,13,0,1,2,1,0,4,0,8,1,1,16,0,2,1,0,5,5,0,1,3,0,0,1,0,1,3,2,4,7,0,1,6,3,1,0.0735294117647059,0.308823529411765,0.264705882352941,0.0147058823529412,1,0.704576764705882
"182",2016,5,"HH",78760,0,1,0,0,1,10,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,6.9794125
"183",2016,5,"HH",79764,2,5,0,0,51,339,84,70,22,2,0,0,1,0,0,2,11,0,1,12,0,0,1,0,11,11,0,0,3,0,1,1,0,1,0,1,4,3,1,1,5,0,0,0.130952380952381,0.392857142857143,0.142857142857143,0.0119047619047619,1,1.06850806122449
"184",2016,5,"HH",99314,0,2,0,0,4,35,7,6,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.142857142857143,0.428571428571429,-0.428571428571429,0,0,1.23607857142857
"185",2016,5,"HH",99737,0,14,0,2,24,179,47,41,21,2,0,3,1,1,1,1,3,0,1,7,0,0,0,0,17,14,0,1,5,0,1,2,0,2,1,2,6,8,0,1,13,0,0,0.297872340425532,0.51063829787234,0.787234042553192,0.0425531914893617,0.5,3.29607031655423
"186",2016,5,"HT",60634,1,5,0,0,26,157,42,36,13,3,0,1,1,0,0,0,5,0,1,2,1,0,0,1,8,7,1,0,1,0,1,0,2,0,0,1,3,3,0,0,6,0,0,0.166666666666667,0.428571428571429,0.642857142857143,0.0238095238095238,1,1.73847976190476
"187",2016,5,"HT",60636,0,10,0,1,29,175,43,36,10,1,0,1,4,0,1,1,4,0,1,8,1,1,0,0,3,3,2,0,1,1,0,2,1,1,1,1,6,4,0,0,8,0,2,0.0697674418604651,0.325581395348837,0.27906976744186,0.0930232558139535,1,0.871327034883721
"188",2016,5,"HT",61643,0,12,0,3,39,258,62,54,17,3,0,1,1,1,0,0,7,2,1,12,1,1,0,0,10,10,2,0,1,1,2,2,1,1,1,1,9,3,1,2,8,1,0,0.161290322580645,0.387096774193548,0.112903225806452,0.032258064516129,0.5,1.1060752688172
"189",2016,5,"HT",61715,0,1,0,0,4,50,11,4,2,0,0,1,0,0,1,0,6,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.272727272727273,0.727272727272727,2.81818181818182,0,0,12.5913727272727
"190",2016,5,"HT",63638,0,11,0,0,54,286,82,68,18,2,1,3,2,0,1,1,8,2,4,10,4,0,0,0,10,9,1,0,2,1,1,1,1,1,2,1,6,5,0,0,8,0,3,0.109756097560976,0.317073170731707,0.597560975609756,0.024390243902439,1,1.0395781025825
"191",2016,5,"HT",65665,0,2,0,0,9,67,14,11,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0.142857142857143,0.357142857142857,0.357142857142857,0,0,0.583672077922078
"192",2016,5,"HT",66609,1,0,0,0,12,74,19,16,5,1,0,2,0,1,1,0,2,0,0,1,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.210526315789474,0.368421052631579,1.57894736842105,0.0526315789473684,0,1.84205115131579
"193",2016,5,"HT",66628,5,0,0,0,85,501,127,111,34,6,0,4,0,1,1,3,9,0,3,22,6,0,0,1,15,11,0,0,1,0,1,1,1,1,0,0,4,1,0,2,0,0,3,0.0866141732283465,0.338582677165354,0.346456692913386,0.0078740157480315,0,1.03962821876995
