"","year","P_ID","PA","AB","HIT","H2","H3","HR","SB","CS","SF","BB","HP","KK","GD"
"398",2016,65869,1,1,0,0,0,0,0,0,0,0,0,1,0
"399",2016,66805,67,62,18,4,0,4,2,0,0,5,0,14,0
"400",2016,71837,23,18,10,3,0,1,1,0,0,3,1,3,0
"401",2016,71848,54,44,8,1,0,0,1,0,1,3,1,4,1
"402",2016,71857,79,73,24,3,0,3,0,1,0,5,0,7,2
"403",2016,72860,7,6,0,0,0,0,0,0,0,1,0,1,0
"404",2016,74846,87,80,18,4,0,3,0,0,0,7,0,18,1
"405",2016,75138,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",2016,75151,100,96,35,7,0,5,0,1,2,2,0,16,4
"407",2016,75250,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",2016,75340,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",2016,75847,108,84,25,2,0,9,0,0,3,17,4,25,1
"410",2016,76158,47,39,9,0,0,4,0,0,1,6,1,8,0
"411",2016,76802,87,74,28,3,0,1,1,2,3,8,0,7,2
"412",2016,76812,71,61,10,0,0,2,0,0,2,6,1,12,3
"413",2016,76849,65,57,14,0,1,0,1,2,0,5,2,4,1
"414",2016,76858,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",2016,76869,14,10,2,0,0,1,1,0,0,2,1,5,0
"416",2016,79847,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",2016,60456,97,77,19,5,0,0,1,1,3,13,1,12,1
"418",2016,61463,1,0,0,0,0,0,0,0,1,0,0,0,0
"419",2016,62404,100,81,31,4,3,3,6,1,1,17,1,11,1
"420",2016,62406,9,7,2,0,0,0,0,0,0,1,1,2,0
"421",2016,62415,104,89,34,3,4,0,9,2,1,11,0,12,1
"422",2016,63440,33,30,8,1,0,0,0,0,0,2,1,5,1
"423",2016,64468,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",2016,64493,6,6,0,0,0,0,0,0,0,0,0,3,0
"425",2016,64499,92,78,20,4,0,0,0,0,0,4,4,17,1
"426",2016,65412,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",2016,66452,11,10,1,0,0,0,0,0,0,1,0,0,3
"428",2016,71432,37,33,10,2,0,1,0,0,0,3,0,4,2
"429",2016,72443,119,97,35,9,0,5,0,1,2,18,2,17,1
"430",2016,72466,95,84,28,6,1,5,0,0,0,8,1,17,0
"431",2016,74158,24,22,6,1,0,1,0,0,1,1,0,6,1
"432",2016,78467,17,16,2,0,0,1,1,0,0,0,1,7,0
"433",2016,79456,80,77,22,4,0,1,1,0,0,1,2,5,6
"434",2016,79465,129,107,31,5,0,2,2,5,1,19,2,14,3
"435",2016,95436,117,98,28,3,1,5,1,0,2,16,1,17,1
"436",2016,61353,91,85,23,3,2,1,2,0,1,3,1,21,0
"437",2016,61366,9,8,2,0,0,0,0,0,0,0,1,3,0
"438",2016,62302,2,2,0,0,0,0,0,0,0,0,0,1,0
"439",2016,62332,9,9,0,0,0,0,0,0,0,0,0,2,0
"440",2016,62353,46,35,13,0,0,0,3,3,1,7,0,6,0
"441",2016,64300,96,83,25,3,3,5,4,6,0,12,0,17,1
"442",2016,64346,69,57,19,3,1,4,5,0,0,8,0,18,0
"443",2016,65399,17,14,2,0,0,0,0,0,0,3,0,5,1
"444",2016,66306,90,78,22,4,0,3,0,0,0,12,0,15,2
"445",2016,72749,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",2016,73342,86,79,26,4,0,1,1,1,0,7,0,16,2
"447",2016,74215,14,14,3,1,0,1,0,0,0,0,0,2,1
"448",2016,76368,20,17,1,0,0,0,1,0,0,3,0,1,0
"449",2016,77463,91,80,18,1,1,0,0,0,2,9,0,19,3
"450",2016,77564,101,95,27,4,2,2,1,0,1,4,0,14,3
"451",2016,78168,115,101,35,9,1,2,2,2,1,11,2,10,2
"452",2016,79130,2,1,0,0,0,0,0,0,0,1,0,1,0
"453",2016,79300,10,9,3,0,0,0,1,0,0,1,0,2,1
"454",2016,79365,90,86,20,4,0,4,1,0,0,3,1,23,5
"455",2016,60404,13,12,1,0,0,0,0,2,0,1,0,4,0
"456",2016,60667,5,5,2,0,0,0,0,0,0,0,0,1,0
"457",2016,61700,33,28,2,0,0,0,0,0,1,1,0,16,0
"458",2016,62700,52,49,10,2,0,2,2,0,0,0,3,19,0
"459",2016,62797,101,90,18,1,1,1,0,1,2,6,1,17,4
"460",2016,63700,30,26,7,0,1,0,0,0,0,3,0,3,0
"461",2016,64086,19,15,2,0,0,1,0,0,0,1,1,6,0
"462",2016,64717,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",2016,65707,1,1,0,0,0,0,0,0,0,0,0,0,0
"464",2016,66740,107,98,34,7,1,7,0,1,1,6,2,18,2
"465",2016,71347,20,20,5,2,0,0,1,0,0,0,0,5,0
"466",2016,71610,11,10,5,1,0,0,0,0,0,1,0,2,0
"467",2016,71752,110,91,34,7,0,3,0,0,0,17,2,18,2
"468",2016,73136,32,28,6,1,1,2,0,0,0,3,1,12,0
"469",2016,73602,66,58,13,1,0,2,0,0,1,6,0,14,1
"470",2016,74163,109,94,40,5,0,1,5,4,0,13,2,5,1
"471",2016,74756,1,1,0,0,0,0,0,0,0,0,0,1,0
"472",2016,75808,118,106,33,3,1,5,4,2,1,10,1,10,2
"473",2016,76753,89,84,25,5,0,6,0,0,1,3,0,16,7
"474",2016,77243,3,3,1,0,0,0,0,0,0,0,0,2,0
"475",2016,78756,1,1,0,0,0,0,0,0,0,0,0,0,0
"476",2016,95158,12,11,3,0,0,0,0,0,0,0,1,4,0
"477",2016,98144,32,29,4,0,0,0,0,0,0,2,0,10,0
"478",2016,60605,6,5,0,0,0,0,0,0,0,1,0,1,0
"479",2016,60636,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2016,60658,3,3,0,0,0,0,0,0,0,0,0,0,0
"481",2016,61652,4,4,0,0,0,0,0,0,0,0,0,1,0
"482",2016,61743,8,8,1,0,0,0,0,0,0,0,0,2,0
"483",2016,62668,3,3,0,0,0,0,0,0,0,0,0,0,0
"484",2016,63634,80,72,25,7,0,4,0,0,1,5,1,14,0
"485",2016,63636,54,45,9,2,0,0,2,1,0,5,3,8,0
"486",2016,63704,24,20,7,1,1,0,1,1,0,2,0,2,0
"487",2016,63722,14,13,2,0,0,0,0,0,0,1,0,4,0
"488",2016,64610,36,35,6,0,0,0,1,0,0,0,0,10,0
"489",2016,64646,9,7,1,0,0,0,0,0,0,2,0,2,1
"490",2016,64699,103,91,26,5,1,5,1,1,1,9,2,10,3
"491",2016,65653,115,100,28,3,1,1,3,2,0,8,3,24,2
"492",2016,66606,7,7,2,1,0,0,0,0,0,0,0,2,0
"493",2016,66657,23,20,3,0,0,0,1,1,0,2,0,7,1
"494",2016,70410,106,98,34,8,1,4,2,1,1,5,2,14,1
"495",2016,70756,101,85,26,3,0,8,0,0,2,13,1,9,3
"496",2016,72559,31,26,12,1,1,0,0,0,0,3,2,4,0
"497",2016,73606,98,84,20,2,1,2,2,0,0,14,0,21,3
"498",2016,74605,51,50,12,4,0,1,0,0,0,1,0,11,1
"499",2016,76610,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",2016,77648,16,14,3,0,0,0,0,1,1,0,0,3,0
"501",2016,78629,85,68,21,4,1,4,0,0,0,13,4,19,0
"502",2016,78643,12,10,0,0,0,0,0,0,0,1,0,4,1
"503",2016,60343,28,27,7,2,0,1,0,0,0,1,0,6,1
"504",2016,60496,16,12,2,0,0,0,2,0,0,3,0,2,1
"505",2016,62265,55,45,11,3,0,0,1,0,0,8,1,7,4
"506",2016,63088,5,5,1,0,0,0,0,0,0,0,0,0,0
"507",2016,64004,13,12,1,0,0,0,2,1,0,1,0,3,0
"508",2016,64006,36,34,4,0,1,0,4,0,1,0,0,4,1
"509",2016,64166,14,13,4,0,0,0,0,0,0,1,0,5,0
"510",2016,65005,91,73,21,4,0,4,0,0,2,15,1,10,3
"511",2016,65056,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",2016,65058,1,1,0,0,0,0,0,0,0,0,0,1,0
"513",2016,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",2016,70553,59,54,17,1,0,0,0,1,1,2,0,7,0
"515",2016,70646,45,43,8,2,0,1,0,0,0,2,0,8,1
"516",2016,73113,98,80,23,4,0,7,1,0,2,13,3,15,1
"517",2016,73153,107,99,30,2,1,1,5,4,0,4,1,19,0
"518",2016,74339,54,49,13,4,0,2,1,0,0,5,0,7,1
"519",2016,76304,8,7,2,1,0,0,0,0,0,0,1,3,0
"520",2016,77462,17,15,1,0,0,1,0,0,0,1,1,6,1
"521",2016,77609,14,13,1,1,0,0,1,0,1,0,0,5,1
"522",2016,78361,86,79,20,4,0,1,2,2,0,6,1,21,2
"523",2016,78517,12,11,2,0,0,0,1,0,0,1,0,4,0
"524",2016,78892,2,1,0,0,0,0,0,0,0,1,0,0,0
"525",2016,79364,61,50,12,1,0,0,0,0,0,7,2,11,1
"526",2016,79453,80,71,20,2,1,1,1,0,1,7,0,7,0
"527",2016,99810,36,33,13,1,0,0,0,0,0,3,0,4,0
"528",2016,60100,7,5,2,0,0,1,0,1,0,1,1,1,1
"529",2016,61102,39,34,15,1,0,4,0,0,2,3,0,5,1
"530",2016,61186,19,18,4,1,1,0,0,0,0,1,0,2,0
"531",2016,61891,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",2016,62164,14,14,3,0,0,1,1,0,0,0,0,6,0
"533",2016,62698,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",2016,63077,2,2,0,0,0,0,0,1,0,0,0,0,0
"535",2016,63123,24,22,5,3,0,0,0,0,1,1,0,5,0
"536",2016,64100,22,22,7,0,0,0,0,0,0,0,0,6,2
"537",2016,64115,6,6,0,0,0,0,0,0,0,0,0,2,0
"538",2016,65103,115,107,41,4,0,6,2,1,0,7,1,11,2
"539",2016,66145,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",2016,71842,27,22,5,2,0,0,0,0,0,2,1,7,0
"541",2016,72133,87,79,30,4,0,3,2,0,0,7,1,6,2
"542",2016,72456,93,83,25,2,1,0,0,0,1,6,1,7,1
"543",2016,73824,12,11,2,0,0,0,0,0,0,1,0,5,0
"544",2016,74823,48,44,10,1,0,0,1,1,0,3,1,10,1
"545",2016,76100,96,78,24,6,0,0,2,0,1,13,4,26,1
"546",2016,78217,59,52,13,1,1,0,4,1,0,5,0,10,1
"547",2016,79109,39,29,4,0,1,0,2,0,1,8,0,11,3
"548",2016,79113,44,38,9,0,1,0,3,0,1,3,0,7,0
"549",2016,79140,0,0,0,0,0,0,0,0,0,0,0,0,0
"550",2016,79150,77,68,17,3,0,0,1,0,0,8,0,16,0
"551",2016,79192,102,92,37,5,0,2,3,1,0,8,1,16,2
"552",2016,79198,11,9,3,0,0,0,1,0,0,0,0,2,0
"553",2016,99606,83,73,24,4,0,0,2,0,0,8,2,8,1
"554",2016,60523,85,68,21,4,0,0,1,2,0,13,3,12,2
"555",2016,61554,5,5,1,0,0,0,0,0,0,0,0,2,1
"556",2016,62558,35,27,7,0,0,1,0,0,1,7,0,11,0
"557",2016,62559,87,78,17,3,0,1,0,0,0,8,0,26,1
"558",2016,65506,12,11,2,0,0,0,2,1,0,1,0,4,1
"559",2016,65523,68,65,21,7,1,0,6,1,2,1,0,16,2
"560",2016,71552,60,47,13,2,0,1,0,0,1,12,0,13,0
"561",2016,71562,36,36,13,2,0,1,0,0,0,0,0,0,1
"562",2016,71565,33,26,8,3,0,0,1,1,0,2,3,3,0
"563",2016,72546,87,76,25,4,0,1,0,1,0,7,0,7,2
"564",2016,74540,86,78,26,6,0,2,0,0,0,7,1,20,1
"565",2016,75321,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",2016,76313,116,101,33,6,0,6,3,1,2,13,0,11,4
"567",2016,76435,30,27,8,2,0,0,0,0,1,1,0,9,0
"568",2016,76509,117,105,28,5,0,2,4,4,1,11,0,17,4
"569",2016,76536,20,19,8,3,0,0,0,0,0,0,0,2,0
"570",2016,77532,118,107,29,8,0,2,7,0,1,10,0,22,3
"571",2016,77669,2,2,1,0,0,0,0,0,0,0,0,1,0
"572",2016,78850,10,9,1,0,0,0,1,0,0,1,0,3,0
"573",2016,79356,9,8,0,0,0,0,0,0,0,1,0,3,0
"574",2016,62016,5,5,0,0,0,0,0,0,0,0,0,2,0
"575",2016,62907,73,63,18,3,0,0,2,0,1,7,1,12,2
"576",2016,62908,7,7,1,0,0,0,1,0,0,0,0,4,0
"577",2016,62934,64,59,15,2,0,3,0,0,1,4,0,8,4
"578",2016,62947,109,96,34,6,1,4,2,0,0,12,1,27,0
"579",2016,62966,0,0,0,0,0,0,0,0,0,0,0,0,0
"580",2016,63920,52,40,12,3,0,0,1,0,0,12,0,8,0
"581",2016,63950,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",2016,64914,82,59,17,1,1,7,1,0,2,18,3,12,0
"583",2016,64984,2,2,1,0,0,0,0,0,0,0,0,0,0
"584",2016,73213,82,70,20,3,1,0,0,0,0,10,0,13,2
"585",2016,73306,68,60,9,1,0,1,0,0,1,5,2,14,3
"586",2016,73339,99,85,27,5,1,3,1,1,2,11,0,20,1
"587",2016,74223,25,22,4,0,0,0,0,0,0,3,0,3,2
"588",2016,74465,98,88,33,5,0,6,0,0,0,8,2,18,3
"589",2016,75441,41,36,13,3,0,2,1,0,1,4,0,8,0
"590",2016,77454,9,7,2,0,0,0,0,2,0,2,0,1,0
"591",2016,78122,61,54,10,2,0,0,0,0,2,3,1,8,1
"592",2016,78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"593",2016,78813,1,1,0,0,0,0,0,0,0,0,0,1,0
"594",2016,94629,80,71,22,3,0,6,2,1,1,8,0,14,1
"595",2016,61204,3,3,0,0,0,0,0,0,0,0,0,1,0
"596",2016,61208,13,9,2,0,0,0,0,1,0,3,1,1,0
"597",2016,62234,12,10,1,0,0,0,0,0,0,1,0,3,0
"598",2016,62244,79,64,12,2,0,1,2,1,1,9,0,18,0
"599",2016,63257,12,11,2,0,0,0,0,0,0,1,0,2,0
"600",2016,64213,1,1,0,0,0,0,0,0,0,0,0,0,1
"601",2016,66203,1,1,0,0,0,0,0,0,0,0,0,1,0
"602",2016,66209,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",2016,66244,109,93,34,7,0,7,0,0,1,15,0,17,0
"604",2016,74206,93,79,23,2,2,1,1,0,3,9,1,11,3
"605",2016,75334,17,13,4,0,0,1,0,0,0,4,0,3,0
"606",2016,76232,27,22,1,0,0,0,0,0,0,4,1,2,1
"607",2016,76249,107,99,29,3,0,1,3,0,0,4,3,21,4
"608",2016,76267,30,28,6,2,0,0,0,0,0,1,1,1,0
"609",2016,76329,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",2016,77248,92,82,20,2,0,0,0,0,2,7,0,19,1
"611",2016,78224,111,90,31,6,0,5,4,0,2,19,0,16,2
"612",2016,79215,99,88,29,10,1,5,3,2,1,9,0,11,0
"613",2016,79231,64,55,11,2,0,0,2,0,0,6,1,14,1
"614",2016,79240,103,93,31,4,0,1,1,1,1,6,3,5,1
"615",2016,79290,35,33,13,2,0,3,1,0,0,2,0,8,0
"616",2016,60845,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",2016,61557,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",2016,62864,30,27,9,2,0,1,0,0,0,2,1,10,0
"619",2016,62893,27,26,8,0,1,0,2,0,0,0,1,5,1
"620",2016,64890,2,2,0,0,0,0,0,0,0,0,0,1,0
"621",2016,64895,7,7,2,0,1,0,0,0,0,0,0,3,0
"622",2016,65464,13,12,3,0,0,0,0,0,0,1,0,3,0
"623",2016,66805,120,109,33,10,0,7,3,3,3,6,1,21,5
"624",2016,66859,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2016,71837,72,68,22,5,0,4,1,0,0,3,1,11,1
"626",2016,71845,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",2016,71857,83,73,22,5,0,2,2,2,1,9,0,12,4
"628",2016,73209,7,6,2,0,0,0,0,1,0,0,0,1,1
"629",2016,73248,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",2016,74846,36,36,13,4,1,0,0,0,0,0,0,5,0
"631",2016,75151,113,102,32,3,0,6,0,2,0,7,4,12,2
"632",2016,75250,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2016,75847,109,94,20,5,1,1,0,1,0,13,2,30,2
"634",2016,76158,100,83,28,4,0,11,0,0,0,15,2,25,1
"635",2016,76802,99,91,29,4,0,1,1,1,0,6,2,7,1
"636",2016,76812,92,82,28,3,0,8,0,3,1,8,1,13,3
"637",2016,76849,55,51,14,2,2,0,3,1,0,2,0,4,0
"638",2016,76858,0,0,0,0,0,0,0,0,0,0,0,0,0
"639",2016,76869,60,53,22,1,3,0,4,1,0,4,2,10,0
"640",2016,77869,8,8,2,1,0,0,0,0,0,0,0,4,0
"641",2016,60456,104,91,32,4,1,1,4,0,1,10,0,14,0
"642",2016,60724,10,8,1,0,0,0,0,0,0,0,0,2,0
"643",2016,61411,0,0,0,0,0,0,0,0,0,0,0,0,0
"644",2016,61463,89,80,20,1,1,2,1,0,0,7,1,16,3
"645",2016,62406,2,2,0,0,0,0,0,0,0,0,0,1,0
"646",2016,62415,127,109,31,9,2,1,12,5,0,12,1,20,0
"647",2016,63440,15,12,3,1,0,1,0,0,0,1,1,3,1
"648",2016,64468,0,0,0,0,0,0,0,0,0,0,0,0,0
"649",2016,64493,9,9,1,1,0,0,1,1,0,0,0,3,0
"650",2016,64499,39,34,3,1,0,0,1,0,0,1,1,4,6
"651",2016,66452,5,4,2,1,0,0,0,0,0,0,1,1,0
"652",2016,66493,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",2016,71432,97,84,27,6,0,4,0,0,2,9,1,20,1
"654",2016,72443,113,98,39,12,0,6,1,1,2,10,3,19,1
"655",2016,72463,0,0,0,0,0,0,0,0,0,0,0,0,0
"656",2016,72466,19,17,8,3,0,0,0,0,1,1,0,3,1
"657",2016,74158,27,23,3,1,0,0,0,0,0,4,0,8,1
"658",2016,74402,4,3,0,0,0,0,0,0,0,0,1,2,0
"659",2016,78454,1,1,0,0,0,0,0,0,0,0,0,0,0
"660",2016,78467,6,6,0,0,0,0,0,1,0,0,0,3,0
"661",2016,79402,67,58,14,4,0,0,0,1,0,5,2,5,0
"662",2016,79456,93,85,22,2,0,2,1,0,0,3,1,11,4
"663",2016,79465,110,94,21,4,0,1,1,0,0,14,1,10,2
"664",2016,95436,121,104,28,6,0,6,0,2,2,13,2,16,1
"665",2016,61353,102,93,34,5,1,3,4,1,1,6,2,15,2
"666",2016,61366,9,8,2,0,1,0,0,0,0,0,1,2,1
"667",2016,62302,15,11,3,0,0,1,0,0,0,3,1,6,0
"668",2016,62332,30,27,5,1,0,0,0,0,0,1,0,5,0
"669",2016,62353,48,45,13,2,0,0,3,1,0,1,1,11,3
"670",2016,64300,110,102,35,9,1,5,2,1,1,6,1,14,2
"671",2016,64346,34,31,6,1,0,1,2,0,0,3,0,14,0
"672",2016,65343,1,0,0,0,0,0,0,0,0,1,0,0,0
"673",2016,66306,87,74,24,8,1,3,1,0,0,12,1,14,1
"674",2016,66354,7,6,2,0,0,0,0,0,0,1,0,3,0
"675",2016,73342,76,68,20,2,0,2,0,1,1,6,1,8,2
"676",2016,74215,108,89,30,4,0,4,1,0,1,15,3,10,4
"677",2016,74359,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",2016,76350,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",2016,76368,17,15,8,0,0,0,7,1,0,2,0,3,0
"680",2016,77463,45,41,15,2,0,1,0,0,0,4,0,9,1
"681",2016,77564,97,86,23,7,1,3,2,0,2,9,0,14,6
"682",2016,78168,113,101,27,5,2,1,7,3,1,11,0,13,1
"683",2016,79130,14,10,1,0,0,0,0,0,0,4,0,3,0
"684",2016,79300,21,17,7,0,0,0,0,0,1,2,0,2,0
"685",2016,79334,19,16,4,1,0,0,0,0,0,3,0,6,0
"686",2016,79365,47,41,7,2,0,0,1,0,0,4,1,7,3
"687",2016,60667,9,8,1,0,0,0,0,0,0,1,0,2,0
"688",2016,62700,98,90,28,5,0,4,0,2,1,4,1,28,2
"689",2016,62797,88,79,24,1,0,1,1,0,0,8,1,10,0
"690",2016,63700,14,13,3,0,0,0,0,0,0,0,0,4,0
"691",2016,64086,7,7,1,1,0,0,0,0,0,0,0,4,0
"692",2016,66740,102,98,33,6,1,6,1,0,0,4,0,15,6
"693",2016,71347,62,58,16,1,1,1,1,1,0,3,0,10,1
"694",2016,71610,26,24,6,0,0,0,0,0,0,1,1,3,1
"695",2016,71752,109,93,38,6,0,5,0,0,1,14,1,19,3
"696",2016,73136,7,6,2,0,0,0,0,0,0,0,0,3,0
"697",2016,73602,63,52,13,0,0,0,0,0,0,6,2,9,1
"698",2016,74163,110,96,32,2,2,1,5,1,0,11,3,10,2
"699",2016,75808,106,96,26,5,0,2,2,0,1,7,2,9,2
"700",2016,76746,11,9,2,1,0,0,0,0,0,2,0,4,0
"701",2016,76753,81,76,21,5,0,1,2,0,0,4,0,15,2
"702",2016,77243,22,20,5,4,0,0,0,0,0,1,1,3,1
"703",2016,78756,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",2016,79705,21,16,3,0,0,0,0,0,1,4,0,4,1
"705",2016,79764,0,0,0,0,0,0,0,0,0,0,0,0,0
"706",2016,95158,13,12,4,1,1,0,0,0,0,1,0,3,0
"707",2016,98144,13,13,2,0,0,0,0,0,0,0,0,4,0
"708",2016,60605,4,3,1,0,0,0,0,0,0,1,0,1,0
"709",2016,60658,6,5,0,0,0,0,0,0,0,1,0,2,0
"710",2016,61652,40,34,15,4,0,0,4,0,0,2,3,7,1
"711",2016,61743,14,13,4,0,0,0,1,1,0,1,0,6,0
"712",2016,62648,0,0,0,0,0,0,0,0,0,0,0,0,0
"713",2016,62668,2,1,0,0,0,0,0,0,1,0,0,0,0
"714",2016,63634,45,39,8,0,1,1,0,1,0,3,3,11,2
"715",2016,63636,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",2016,63704,39,35,14,0,0,1,5,1,0,3,0,6,0
"717",2016,64610,79,73,19,4,0,0,2,1,0,5,0,10,0
"718",2016,64646,13,12,2,0,0,0,1,0,0,0,0,1,0
"719",2016,64699,58,55,17,2,0,3,0,0,1,2,0,10,2
"720",2016,65653,95,82,25,7,0,2,3,3,0,9,1,15,1
"721",2016,66606,0,0,0,0,0,0,0,0,0,0,0,0,0
"722",2016,70410,83,77,30,5,0,8,2,0,0,4,2,10,1
"723",2016,70756,85,68,20,1,0,6,0,0,2,14,1,5,2
"724",2016,71184,22,19,4,0,0,0,0,0,0,2,1,3,1
"725",2016,72559,51,46,14,1,0,0,0,1,0,5,0,13,0
"726",2016,73606,87,81,20,9,0,4,1,0,0,5,1,20,3
"727",2016,74605,82,73,23,3,0,5,1,1,0,5,4,11,2
"728",2016,77648,5,5,0,0,0,0,0,0,0,0,0,1,0
"729",2016,78629,107,90,25,4,0,5,1,1,2,12,3,21,1
"730",2016,78643,32,29,4,0,0,0,0,0,0,2,0,11,1
"731",2016,60343,73,64,12,2,0,0,0,1,1,3,2,25,2
"732",2016,60496,26,22,4,0,0,0,0,0,0,3,0,8,1
"733",2016,62265,66,57,17,2,1,2,0,0,1,6,2,12,0
"734",2016,63088,1,1,0,0,0,0,0,0,0,0,0,0,0
"735",2016,63448,4,4,0,0,0,0,0,0,0,0,0,1,0
"736",2016,64006,59,55,12,2,0,1,2,0,1,2,0,12,1
"737",2016,64007,30,26,6,4,0,0,0,0,0,4,0,5,1
"738",2016,64017,0,0,0,0,0,0,0,0,0,0,0,0,0
"739",2016,64166,3,3,1,0,0,0,0,0,0,0,0,2,0
"740",2016,65005,21,19,2,0,0,0,0,0,0,2,0,4,1
"741",2016,65062,0,0,0,0,0,0,0,0,0,0,0,0,0
"742",2016,70553,43,38,8,3,0,0,0,0,0,3,0,7,0
"743",2016,73113,75,70,28,4,1,4,0,0,0,5,0,11,1
"744",2016,73153,106,103,30,0,0,0,5,1,0,3,0,14,0
"745",2016,74339,98,88,30,9,0,3,1,0,0,10,0,7,4
"746",2016,77104,7,7,1,0,0,0,0,0,0,0,0,2,0
"747",2016,77462,16,14,2,0,0,1,0,0,0,2,0,6,1
"748",2016,77609,28,27,5,0,0,0,1,0,0,0,0,7,0
"749",2016,78361,16,15,5,2,0,0,0,0,0,0,1,3,0
"750",2016,78517,46,36,10,0,0,0,2,1,0,7,2,14,1
"751",2016,78753,7,7,1,0,0,0,0,0,0,0,0,4,0
"752",2016,78892,28,22,9,1,0,1,0,0,0,6,0,4,1
"753",2016,79364,1,1,0,0,0,0,0,0,0,0,0,1,0
"754",2016,79453,57,53,16,2,0,0,0,0,0,2,0,5,1
"755",2016,99810,82,72,22,4,1,0,0,0,1,8,1,6,3
"756",2016,60146,0,0,0,0,0,0,0,0,0,0,0,0,0
"757",2016,61102,72,63,17,2,0,2,0,0,3,5,0,8,2
"758",2016,61186,76,67,18,2,0,1,1,0,1,5,1,9,2
"759",2016,61329,0,0,0,0,0,0,0,0,0,0,0,0,0
"760",2016,62698,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",2016,63077,5,5,1,0,0,0,0,0,0,0,0,1,0
"762",2016,64100,1,1,0,0,0,0,0,0,0,0,0,0,0
"763",2016,64115,7,5,1,0,0,0,0,0,0,2,0,1,0
"764",2016,64153,78,74,26,4,1,4,3,0,1,2,0,16,0
"765",2016,65103,70,66,21,9,0,1,2,0,0,4,0,8,2
"766",2016,65115,12,10,4,0,0,0,0,0,0,1,0,1,0
"767",2016,66108,5,4,0,0,0,0,0,0,0,0,1,0,0
"768",2016,71842,29,28,4,1,0,1,0,0,0,1,0,12,1
"769",2016,72133,107,96,38,5,0,2,0,1,1,10,0,17,2
"770",2016,72456,87,77,22,4,0,2,1,1,0,7,1,7,1
"771",2016,74823,34,32,9,0,0,0,2,1,0,1,1,5,0
"772",2016,76100,8,7,0,0,0,0,0,0,0,1,0,0,0
"773",2016,78135,41,34,9,0,0,0,0,0,1,5,1,5,2
"774",2016,78217,114,102,35,6,3,0,7,3,0,12,0,21,2
"775",2016,79109,98,84,27,0,1,9,4,4,1,12,1,19,2
"776",2016,79113,23,20,5,1,0,1,0,0,0,2,0,8,0
"777",2016,79150,26,23,3,1,0,0,0,0,0,3,0,7,1
"778",2016,79192,57,52,10,3,0,0,0,0,2,3,0,9,0
"779",2016,99606,78,71,26,5,0,0,3,1,2,3,1,11,2
"780",2016,60523,42,33,6,0,0,2,0,1,0,7,1,7,0
"781",2016,60558,57,50,14,5,0,1,3,1,0,7,0,19,2
"782",2016,60559,0,0,0,0,0,0,0,0,0,0,0,0,0
"783",2016,61204,50,46,11,4,0,0,1,1,0,3,0,6,0
"784",2016,61554,10,10,1,0,0,0,0,0,0,0,0,5,1
"785",2016,62558,37,27,5,0,0,0,0,0,0,10,0,9,0
"786",2016,62559,89,76,24,5,0,1,0,1,0,11,1,11,3
"787",2016,64022,9,8,2,1,0,0,0,0,0,1,0,5,0
"788",2016,65506,14,12,2,0,0,0,0,2,0,0,1,2,0
"789",2016,65513,17,12,3,0,0,0,0,0,1,0,3,5,0
"790",2016,65514,2,2,0,0,0,0,0,0,0,0,0,0,0
"791",2016,66508,6,5,0,0,0,0,0,0,1,0,0,3,0
"792",2016,66523,53,45,14,2,0,3,1,1,0,7,1,12,0
"793",2016,71552,41,33,6,0,0,2,0,0,0,7,1,10,3
"794",2016,71562,14,14,3,1,0,0,0,0,0,0,0,3,0
"795",2016,71565,18,17,2,0,0,0,1,1,0,0,1,3,1
