"","year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","KBB","SB_rate"
"153",2016,4,"OB",66209,8,8,1,7,2,0,0,0,1,1,0,0,0,0,0,3,0,0,3,1,0,5,1,3,0,0,1,0,1,3,3,8,9,8,0,0.5
"154",2016,4,"OB",66244,74,61,5,8,10,2,0,1,0,0,0,1,10,0,2,18,1,0,13,20,1,5,0,3,0,0,3,0,0,4,3,4,10,8,1.8,0
"155",2016,4,"OB",74206,89,68,15,12,21,3,0,1,1,2,3,3,14,0,1,11,2,0,16,28,9,6,2,3,0,0,3,0,3,4,3,9,14,10,0.785714285714286,0.333333333333333
"156",2016,4,"OB",75334,79,66,14,14,26,5,0,3,1,0,1,0,11,0,1,11,1,2,17,18,5,4,2,3,0,0,3,0,3,3,3,4,12,9,1,1
"157",2016,4,"OB",76232,89,77,16,14,27,4,0,4,1,0,0,1,8,0,3,7,3,3,19,28,8,6,2,2,0,0,3,0,3,4,3,5,14,9,0.875,1
"158",2016,4,"OB",76249,107,93,16,17,33,7,0,5,2,0,0,0,12,1,2,15,3,0,26,24,8,6,2,3,0,0,3,0,3,4,3,3,14,10,1.25,1
"159",2016,4,"OB",76267,43,39,5,4,9,3,0,1,0,0,0,1,2,0,1,6,0,0,2,9,2,3,1,3,0,0,2,0,2,4,2,8,10,7,3,0
"160",2016,4,"OB",77248,87,74,5,10,22,2,0,1,2,4,1,0,10,0,2,20,4,4,19,17,5,5,2,3,0,0,3,0,2,4,3,6,12,10,2,0.333333333333333
"161",2016,4,"OB",78224,37,33,12,7,9,2,0,5,0,0,0,0,4,0,0,7,0,0,5,12,3,6,2,2,0,0,0,0,3,1,0,8,7,7,1.75,0
"162",2016,4,"OB",78288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0
"163",2016,4,"OB",79215,62,56,4,9,17,6,1,0,0,0,2,1,2,0,1,11,1,0,8,18,4,5,2,3,0,0,3,0,2,4,3,8,13,9,5.5,0
"164",2016,4,"OB",79231,113,95,11,16,24,3,0,1,5,3,2,1,12,0,3,17,3,1,20,27,9,6,2,3,0,0,3,0,3,4,3,2,14,10,1.41666666666667,0.625
"165",2016,4,"OB",79240,115,96,15,14,21,5,1,0,1,1,3,0,11,0,5,12,3,0,21,29,8,6,2,3,0,0,3,0,3,4,3,1,14,10,1.09090909090909,0.5
"166",2016,4,"OB",99222,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
"167",2016,4,"SK",62056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0
"168",2016,4,"SK",62864,14,10,0,1,2,1,0,0,1,0,0,0,4,0,0,2,0,1,6,1,1,0,0,2,1,1,2,2,0,0,2,9,6,4,0.5,1
"169",2016,4,"SK",62893,36,31,2,6,11,1,0,0,0,1,1,1,1,0,2,9,0,0,9,6,2,0,1,1,0,0,3,3,0,0,5,8,7,6,9,0
"170",2016,4,"SK",64890,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,4,2,2,0,0
"171",2016,4,"SK",66805,59,56,7,7,11,1,0,3,2,3,0,0,2,0,1,14,2,3,6,17,2,0,3,5,3,3,1,1,0,0,0,7,10,6,7,0.4
"172",2016,4,"SK",66833,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,1,1,2,3,0,0
"173",2016,4,"SK",66838,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0
"174",2016,4,"SK",71837,85,73,8,14,19,4,0,2,4,1,3,1,6,1,2,17,1,0,14,18,5,0,3,5,3,3,2,3,0,0,5,9,14,10,2.83333333333333,0.8
"175",2016,4,"SK",71845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0
"176",2016,4,"SK",71848,67,53,6,10,12,1,0,0,4,2,3,1,9,0,1,5,1,0,10,11,2,0,3,3,3,2,2,2,0,0,5,2,12,8,0.555555555555556,0.666666666666667
"177",2016,4,"SK",71857,59,51,8,5,11,3,0,1,0,1,3,0,5,0,0,7,1,0,12,14,6,0,3,5,3,3,3,3,0,0,5,2,15,10,1.4,0
"178",2016,4,"SK",72860,8,6,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,2,1,1,2,0,0,0,0,1,2,5,2,2,0
"179",2016,4,"SK",74846,96,88,12,8,23,5,0,3,2,0,1,1,5,0,1,19,3,0,21,20,3,0,3,5,3,3,3,3,0,0,5,5,15,10,3.8,1
"180",2016,4,"SK",75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0
"181",2016,4,"SK",75151,109,101,27,11,32,8,1,5,2,0,0,1,5,0,2,21,1,0,19,28,11,0,3,5,3,3,3,3,0,0,5,4,15,10,4.2,1
"182",2016,4,"SK",75250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0
"183",2016,4,"SK",75340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0
"184",2016,4,"SK",75847,111,88,12,20,23,2,0,5,0,0,0,1,16,1,6,24,0,5,22,20,2,0,3,5,3,3,3,3,0,0,5,3,15,10,1.5,0
"185",2016,4,"SK",76158,18,18,1,0,5,1,0,0,0,0,0,0,0,0,0,7,0,1,6,7,1,0,0,1,0,0,2,3,0,0,2,7,4,4,0,0
"186",2016,4,"SK",76802,98,92,10,18,29,6,0,3,0,0,0,1,5,0,0,5,4,3,15,17,6,0,3,5,3,3,3,3,0,0,5,8,15,10,1,0
"187",2016,4,"SK",76812,98,88,5,7,28,2,0,1,0,2,0,1,7,2,2,14,3,1,17,23,3,0,3,5,3,3,3,3,0,0,5,6,15,10,2,0
"188",2016,4,"SK",76849,81,67,6,5,15,2,0,0,6,1,2,1,9,0,2,13,1,1,22,17,7,0,3,5,1,3,3,2,0,0,3,1,13,7,1.44444444444444,0.857142857142857
"189",2016,4,"SK",76858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0
"190",2016,4,"SK",76869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0
"191",2016,4,"SS",60456,74,65,5,7,15,3,1,0,1,1,3,0,5,0,1,14,5,1,12,16,6,1,3,6,2,3,3,4,0,0,0,7,10,12,2.8,0.5
"192",2016,4,"SS",61463,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0
"193",2016,4,"SS",62404,100,87,12,19,32,6,2,2,3,0,1,1,10,0,1,14,0,1,26,20,6,2,3,6,2,2,3,4,0,0,0,3,10,12,1.4,1
"194",2016,4,"SS",62415,93,81,6,8,14,3,0,1,1,4,6,1,5,0,0,18,2,0,8,21,4,2,3,6,2,3,3,4,0,0,0,2,10,13,3.6,0.2
"195",2016,4,"SS",63440,26,24,2,0,7,2,0,0,0,0,0,0,1,0,1,4,0,1,6,4,2,1,2,5,1,2,2,3,0,0,0,8,6,10,4,0
"196",2016,4,"SS",64468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0
"197",2016,4,"SS",64493,8,7,2,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,5,5,1,1,3,3,2,0,0,3,0,0,0,5,7,5,3,0
"198",2016,4,"SS",64499,16,14,1,4,4,1,0,0,0,1,1,0,1,0,0,2,1,0,2,3,1,2,2,5,2,3,2,3,0,0,0,9,7,12,2,0
"199",2016,4,"SS",66452,86,73,12,8,17,2,0,1,0,0,0,1,11,0,1,9,0,2,15,26,7,2,2,6,1,3,2,4,0,0,0,3,8,12,0.818181818181818,0
"200",2016,4,"SS",71432,33,28,1,3,8,1,0,0,1,0,0,0,4,0,1,8,0,0,11,8,1,0,0,3,0,3,1,2,0,0,0,6,3,6,2,1
"201",2016,4,"SS",72443,103,87,21,18,29,6,0,6,0,0,0,0,16,2,0,14,3,0,17,31,11,2,3,6,2,3,3,4,0,0,0,4,10,13,0.875,0
"202",2016,4,"SS",72466,36,27,5,4,3,0,0,2,0,0,0,1,6,0,2,7,2,1,4,6,0,2,3,6,2,3,2,3,0,0,0,7,8,13,1.16666666666667,0
"203",2016,4,"SS",77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"204",2016,4,"SS",78467,14,12,2,7,4,0,0,0,3,0,0,0,2,0,0,6,0,0,9,2,1,2,3,6,2,3,2,3,0,0,0,4,8,13,3,1
"205",2016,4,"SS",79402,73,68,2,7,18,1,0,0,4,1,3,0,0,0,2,8,4,4,15,20,4,0,3,6,0,3,3,4,0,0,0,9,8,11,0,0.8
"206",2016,4,"SS",79456,66,58,11,6,19,1,0,2,0,0,1,0,5,0,2,4,0,0,16,16,8,2,3,6,2,2,3,4,0,0,0,8,10,12,0.8,0
"207",2016,4,"SS",79465,85,70,5,14,19,4,0,1,2,2,0,0,14,0,1,11,5,0,23,15,3,2,3,6,2,3,3,3,0,0,0,1,9,13,0.785714285714286,0.5
"208",2016,4,"SS",95436,95,85,15,9,25,2,1,3,2,0,0,2,8,0,0,12,2,0,15,30,9,2,3,6,2,3,3,3,0,0,0,5,10,12,1.5,1
"209",2016,4,"WO",61353,87,84,11,15,30,1,4,0,4,2,0,1,2,0,0,23,2,0,12,22,9,2,2,3,3,3,2,2,5,0,0,2,11,11,11.5,0.666666666666667
"210",2016,4,"WO",61366,22,19,3,0,4,0,0,0,0,0,0,0,0,0,3,6,1,0,3,6,2,1,1,2,2,2,2,3,4,0,0,9,7,10,0,0
"211",2016,4,"WO",62332,8,7,1,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,2,0,0,0,2,0,0,6,3,2,0,0
"212",2016,4,"WO",62353,26,21,2,6,5,0,1,0,1,1,1,0,3,0,1,7,0,1,8,6,1,1,1,2,3,2,1,3,3,0,0,8,7,9,2.33333333333333,0.5
"213",2016,4,"WO",63360,11,7,0,3,1,0,0,0,0,0,0,0,3,0,1,1,0,2,3,3,0,0,1,1,0,0,0,2,0,0,0,5,1,3,0.333333333333333,0
"214",2016,4,"WO",64300,99,87,11,14,24,6,0,4,6,2,0,1,9,0,2,19,0,3,18,21,7,3,2,3,3,3,2,3,5,0,0,8,11,13,2.11111111111111,0.75
"215",2016,4,"WO",64346,62,54,4,4,9,4,0,0,3,2,1,0,7,0,0,21,1,2,10,18,3,3,2,3,3,3,2,3,4,0,0,9,10,13,3,0.6
"216",2016,4,"WO",66306,108,91,18,13,22,4,0,5,0,0,0,2,13,1,2,16,2,1,20,21,6,3,2,3,3,3,2,3,5,0,0,4,11,13,1.23076923076923,0
"217",2016,4,"WO",73342,86,74,6,10,22,0,1,1,1,2,0,1,11,0,0,8,1,0,18,15,2,3,2,3,0,3,2,3,4,0,0,3,8,12,0.727272727272727,0.333333333333333
"218",2016,4,"WO",74215,16,13,1,2,5,1,0,0,0,0,0,0,2,0,1,1,1,1,4,4,1,1,0,0,0,3,0,0,0,0,0,6,3,1,0.5,0
"219",2016,4,"WO",76368,17,14,0,0,2,0,0,0,2,2,1,0,2,0,0,4,0,0,10,1,0,0,1,2,2,3,2,3,5,0,0,9,9,9,2,0.5
"220",2016,4,"WO",77463,100,85,11,10,26,3,0,1,0,0,0,0,14,0,1,29,5,1,19,26,7,3,2,3,3,3,2,3,5,0,0,6,11,13,2.07142857142857,0
"221",2016,4,"WO",77564,97,82,9,11,25,6,1,1,1,1,0,1,12,1,2,17,2,1,23,21,6,3,1,3,3,3,2,3,5,0,0,5,11,12,1.41666666666667,0.5
"222",2016,4,"WO",78168,109,97,11,16,25,4,2,0,4,3,1,1,10,2,0,13,0,2,14,18,5,3,2,3,3,3,2,3,4,0,0,1,11,12,1.3,0.571428571428571
"223",2016,4,"WO",79300,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,2,0,0,5,2,2,1,0
"224",2016,4,"WO",79334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
"225",2016,4,"WO",79365,92,85,19,7,22,6,0,4,1,0,2,0,4,0,1,25,3,4,15,29,9,3,2,3,3,3,2,3,5,0,0,7,11,13,6.25,1
"226",2016,5,"HH",60404,23,19,0,2,2,0,0,0,0,0,2,0,2,0,0,4,1,0,2,2,0,0,0,3,0,3,0,0,4,0,3,8,5,8,2,0
"227",2016,5,"HH",60667,6,5,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,3,0,0,0,1,0,2,0,0,0,0,3,9,3,3,2,0
"228",2016,5,"HH",60768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0
"229",2016,5,"HH",60805,16,16,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,3,0,0,2,0,3,1,0,9,3,6,0,0
"230",2016,5,"HH",61700,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,2,1,0,0
"231",2016,5,"HH",62700,93,85,13,14,28,4,1,2,3,1,1,0,6,0,1,23,1,2,21,18,7,0,3,5,0,3,2,0,4,4,3,7,10,14,3.83333333333333,0.75
"232",2016,5,"HH",62768,9,8,0,2,2,0,0,0,0,0,0,0,1,0,0,5,0,0,4,1,0,0,2,4,0,0,2,0,1,2,0,2,4,7,5,0
"233",2016,5,"HH",62797,64,58,12,9,22,3,0,2,0,0,0,0,5,0,1,11,0,0,12,19,7,0,3,3,0,3,0,0,1,3,3,6,7,9,2.2,0
"234",2016,5,"HH",64086,9,8,2,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,3,3,1,0,3,0,0,2,2,0,4,1,0,3,6,6,4,0
"235",2016,5,"HH",65742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0
"236",2016,5,"HH",66740,111,102,31,17,31,8,0,9,0,1,0,1,8,2,0,12,2,3,23,32,10,0,3,6,0,3,2,0,4,4,3,3,10,15,1.5,0
"237",2016,5,"HH",71347,32,29,2,3,4,0,0,0,1,1,1,0,2,0,0,7,0,0,3,10,1,0,2,3,0,0,2,0,0,3,0,9,5,5,3.5,0.5
"238",2016,5,"HH",71610,44,40,2,1,5,2,0,0,0,0,0,0,3,0,1,12,4,0,5,13,2,0,3,5,0,0,2,0,2,3,0,5,5,10,4,0
"239",2016,5,"HH",71752,112,83,18,18,27,6,0,2,0,0,0,2,25,2,2,17,3,2,26,25,8,0,3,6,0,3,2,0,4,4,3,4,10,15,0.68,0
"240",2016,5,"HH",73136,24,20,2,2,5,0,0,1,0,0,0,0,1,0,3,5,1,0,7,6,0,0,0,0,0,3,0,0,3,1,3,8,5,5,5,0
"241",2016,5,"HH",73602,40,34,6,7,7,2,0,1,0,0,3,0,3,0,0,7,2,0,4,9,2,0,2,6,0,2,1,0,3,2,1,8,8,9,2.33333333333333,0
"242",2016,5,"HH",74163,120,102,12,21,36,5,1,1,5,2,1,0,16,0,1,7,2,2,28,25,9,0,3,6,0,3,2,0,4,4,3,2,10,15,0.4375,0.714285714285714
"243",2016,5,"HH",74729,20,18,4,1,4,1,0,0,0,0,1,0,1,0,0,6,0,0,5,8,3,0,0,2,0,0,0,0,3,1,0,6,1,5,6,0
"244",2016,5,"HH",75808,109,91,17,23,29,5,0,3,8,0,0,1,15,0,2,9,1,4,20,22,9,0,2,6,0,3,1,0,4,4,3,1,9,14,0.6,1
"245",2016,5,"HH",76746,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,5,0,4,0,0
"246",2016,5,"HH",76753,102,90,15,18,34,6,2,4,0,0,2,1,9,0,0,18,2,2,20,18,6,0,3,6,0,2,2,0,4,4,3,5,9,15,2,0
"247",2016,5,"HH",77243,13,11,3,2,3,3,0,0,0,0,0,0,2,0,0,2,0,0,4,6,2,0,0,2,0,0,0,0,3,1,0,8,1,5,1,0
"248",2016,5,"HH",78756,9,6,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,3,0,0,2,2,0,3,0,0,1,1,2,3,6,5,1,0
"249",2016,5,"HH",79764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0
"250",2016,5,"HH",98144,47,47,5,6,9,2,0,2,0,0,0,0,0,0,0,10,2,0,3,14,3,0,3,3,0,2,2,0,1,3,3,8,7,10,0,0
"251",2016,5,"HT",60605,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0
"252",2016,5,"HT",61652,6,5,3,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,3,2,1,2,0,1,1,1,0,0,0,0,1,1,4,2,0,1
"253",2016,5,"HT",61743,75,69,11,12,19,6,2,2,0,0,0,0,5,0,1,18,1,1,12,14,4,3,0,2,0,2,3,3,2,2,3,2,12,8,3.6,0
"254",2016,5,"HT",62668,12,10,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,3,0,2,0,2,0,1,0,0,2,6,8,2,0,0
"255",2016,5,"HT",63634,34,30,6,5,9,4,1,1,0,0,0,1,3,1,0,9,0,0,6,11,2,0,0,0,1,3,3,1,1,3,3,8,8,7,3,0
"256",2016,5,"HT",63636,12,10,2,8,3,1,0,0,1,0,0,0,2,0,0,2,1,0,3,4,1,3,0,2,1,2,2,3,3,2,2,6,12,8,1,1
"257",2016,5,"HT",63638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
"258",2016,5,"HT",63704,24,21,0,1,3,0,0,0,1,0,1,0,1,0,1,8,0,0,7,3,0,3,0,2,0,3,3,4,2,1,2,2,14,6,8,1
"259",2016,5,"HT",63722,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0
"260",2016,5,"HT",64610,78,68,9,10,20,5,2,0,1,2,4,0,6,0,0,9,2,3,17,25,9,3,0,2,1,3,3,3,3,3,3,9,14,10,1.5,0.333333333333333
"261",2016,5,"HT",64646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0
"262",2016,5,"HT",64699,99,89,12,10,27,6,0,2,4,1,0,2,7,0,1,16,2,3,26,19,3,3,0,2,1,3,3,4,3,2,3,3,15,9,2.28571428571429,0.8
"263",2016,5,"HT",65610,7,7,3,1,3,2,0,1,0,0,0,0,0,0,0,3,0,0,1,3,2,0,0,0,0,0,0,3,1,0,0,2,1,3,0,0
"264",2016,5,"HT",65653,109,99,9,16,33,1,2,1,6,0,1,0,5,0,4,21,1,1,20,29,8,3,0,2,1,3,3,4,3,3,3,1,15,10,4.2,1
"265",2016,5,"HT",66606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0
"266",2016,5,"HT",66657,6,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,9,0,1,1,0
"267",2016,5,"HT",70410,106,94,18,20,36,6,0,5,4,2,0,3,8,0,1,11,2,0,17,22,12,3,0,2,1,3,3,4,3,3,3,1,15,10,1.375,0.666666666666667
"268",2016,5,"HT",70756,90,84,13,14,26,6,0,4,0,0,0,0,5,1,1,14,3,4,12,20,7,2,0,2,1,2,3,4,3,3,3,5,13,10,2.8,0
"269",2016,5,"HT",71184,31,26,2,4,6,0,0,0,0,0,2,0,2,0,1,3,1,1,4,9,2,2,0,1,0,3,2,2,3,3,3,8,12,7,1.5,0
"270",2016,5,"HT",72303,9,8,1,2,3,1,0,0,1,0,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,3,0,2,2,0,2,5,2,0,1
"271",2016,5,"HT",72321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0
"272",2016,5,"HT",72559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0
"273",2016,5,"HT",73606,88,67,15,12,24,4,0,3,1,1,3,1,16,0,1,13,0,1,19,20,8,3,0,2,1,3,3,4,3,3,2,6,15,9,0.8125,0.5
"274",2016,5,"HT",74605,54,48,5,7,13,3,0,2,0,0,1,0,4,0,1,8,3,1,4,14,3,2,0,1,1,3,3,4,1,3,3,7,11,10,2,0
"275",2016,5,"HT",77648,10,8,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,3,1,0,0,0,0,0,0,3,0,0,3,0,2,3,3,1,0
"276",2016,5,"HT",78629,110,84,20,20,22,3,1,7,3,1,0,0,20,0,6,17,3,0,24,32,6,3,0,2,1,3,3,4,3,3,3,4,15,10,0.85,0.75
"277",2016,5,"HT",78643,34,27,5,5,7,3,0,1,1,0,0,1,6,1,0,5,2,0,6,7,2,3,0,2,0,0,0,3,2,0,0,8,7,3,0.833333333333333,1
"278",2016,5,"KT",60343,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,8,3,2,3,0
"279",2016,5,"KT",62265,19,16,0,5,7,1,0,0,0,0,0,0,2,0,1,0,1,0,4,5,2,3,0,0,0,1,0,3,0,0,3,5,3,7,0,0
"280",2016,5,"KT",63448,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"281",2016,5,"KT",64004,11,11,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,1,0,2,0,4,0,0,0,0,2,4,3,0,0
"282",2016,5,"KT",64006,14,13,0,5,4,1,0,0,1,0,0,0,1,0,0,5,0,1,3,2,0,5,1,0,1,1,4,3,0,0,3,9,7,11,5,1
"283",2016,5,"KT",64007,10,9,1,1,1,1,0,0,1,0,0,0,0,0,1,3,0,2,4,2,1,2,0,0,0,0,1,0,0,0,2,7,5,0,0,1
"284",2016,5,"KT",64017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0
"285",2016,5,"KT",64166,5,4,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,0,0,1,0,2,0,0,2,1,2,3,1,0
"286",2016,5,"KT",65005,97,84,18,13,22,4,0,5,0,0,0,2,11,0,0,10,1,2,11,23,7,6,2,0,3,1,3,3,0,0,3,3,9,12,0.909090909090909,0
"287",2016,5,"KT",65042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0
"288",2016,5,"KT",66047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0
"289",2016,5,"KT",70553,81,66,13,13,22,3,0,2,0,0,3,0,11,0,1,15,4,4,17,17,6,5,2,0,4,1,5,3,0,0,3,9,11,12,1.36363636363636,0
"290",2016,5,"KT",70646,99,88,15,15,24,3,0,5,0,1,0,0,10,0,1,17,4,2,12,31,9,6,2,0,4,1,5,3,0,0,3,5,11,13,1.7,0
"291",2016,5,"KT",73113,82,71,17,9,22,2,0,3,1,0,0,1,10,0,0,14,1,1,16,22,10,6,2,0,4,0,5,3,0,0,1,5,9,12,1.4,1
"292",2016,5,"KT",73153,114,105,9,15,39,4,1,0,10,4,1,0,7,0,1,17,2,0,27,26,11,6,2,0,4,1,5,3,0,0,3,1,11,13,2.42857142857143,0.714285714285714
"293",2016,5,"KT",74339,12,12,3,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,0,0,1,0,2,0,0,0,0,4,3,1,0,0
"294",2016,5,"KT",76304,9,9,2,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,1,3,2,0,3,1,3,0,0,0,0,6,7,5,0,0
"295",2016,5,"KT",77609,32,29,2,3,9,1,0,0,0,0,2,0,1,0,0,9,2,1,8,6,1,6,1,0,2,1,5,3,0,0,3,5,9,12,9,0
"296",2016,5,"KT",78361,65,57,9,9,20,3,0,1,1,0,1,0,6,0,1,10,2,0,17,12,7,6,2,0,4,1,3,3,0,0,3,7,11,11,1.66666666666667,1
"297",2016,5,"KT",78517,38,34,5,4,6,0,0,2,2,0,1,0,3,0,0,14,0,0,5,10,2,3,1,0,3,0,3,2,0,0,1,9,3,10,4.66666666666667,1
"298",2016,5,"KT",78892,22,19,0,2,3,2,0,0,0,0,0,0,3,0,0,3,1,0,3,5,0,3,0,0,1,1,0,3,0,0,2,8,2,8,1,0
"299",2016,5,"KT",79364,81,70,8,8,20,1,0,0,0,0,2,1,8,0,0,12,1,0,15,20,7,6,2,0,4,1,5,2,0,0,3,8,11,12,1.5,0
"300",2016,5,"KT",79453,101,88,14,19,29,4,0,3,0,0,2,1,10,0,0,11,3,1,15,27,8,6,2,0,4,1,5,3,0,0,3,2,11,13,1.1,0
"301",2016,5,"KT",99563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0
"302",2016,5,"KT",99810,80,66,15,12,19,3,0,3,1,0,0,1,13,1,0,10,4,0,16,18,7,3,2,0,4,1,5,1,0,0,3,4,10,9,0.769230769230769,1
"303",2016,5,"LG",60146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0
"304",2016,5,"LG",61102,17,15,6,2,4,2,0,0,0,0,0,0,0,0,2,3,0,0,3,6,4,0,1,0,0,2,0,3,0,0,0,8,1,5,0,0
"305",2016,5,"LG",61186,27,21,1,0,5,0,0,0,0,2,1,0,5,0,0,6,0,1,7,4,1,0,0,1,0,0,3,2,1,3,0,7,7,3,1.2,0
"306",2016,5,"LG",62007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,9,0,2,0,0
