"year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","GD","PA","SB","CS","SF","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY"
2016,4,75847,"SK",88,23,2,0,5,16,6,24,0,111,0,0,1,3,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,75867,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14
2016,4,76100,"LG",68,21,1,1,4,6,1,16,0,76,2,0,1,4,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,76158,"SK",18,5,1,0,0,0,0,7,0,18,0,0,0,7,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,76232,"OB",77,27,4,0,4,8,3,7,3,89,1,0,1,5,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,76249,"OB",93,33,7,0,5,12,2,15,3,107,2,0,0,3,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,76267,"OB",39,9,3,0,1,2,1,6,0,43,0,0,1,8,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,76304,"KT",6,3,1,0,0,0,0,1,0,6,0,0,0,3,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,76313,"LT",96,31,4,1,6,6,0,8,2,103,1,2,1,5,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,76368,"WO",14,2,0,0,0,2,0,4,0,17,2,2,1,9,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,76509,"LT",86,37,7,1,1,10,0,10,3,97,3,4,1,2,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,76536,"LT",17,3,0,0,0,0,1,3,1,19,0,0,1,8,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,76746,"HH",0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,76753,"HH",21,7,0,0,1,1,0,4,0,23,0,0,1,5,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,76802,"SK",92,29,6,0,3,5,0,5,4,98,0,0,1,8,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,76812,"SK",88,28,2,0,1,7,2,14,3,98,0,2,1,6,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,76849,"SK",67,15,2,0,0,9,2,13,1,81,6,1,3,1,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,76858,"SK",1,0,0,0,0,0,0,1,0,1,0,0,0,6,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,76869,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,3,2,0,0,0,2,3,0,0,0,0,0,3,5,3,3,3,3,0,0,5,15,10
2016,4,77104,"KT",2,1,0,0,0,0,0,0,0,2,0,0,0,7,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,77243,"HH",5,0,0,0,0,0,0,1,0,5,0,0,0,9,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,77248,"OB",74,22,2,0,1,10,2,20,4,87,2,4,1,6,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,77454,"NC",52,16,0,0,0,5,0,13,1,58,3,1,1,1,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14
2016,4,77462,"KT",3,0,0,0,0,0,0,1,0,3,0,0,0,2,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,77463,"WO",85,26,3,0,1,14,1,29,5,100,0,0,0,6,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,77532,"LT",99,33,9,1,3,15,0,21,0,114,8,1,0,1,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,77564,"WO",82,25,6,1,1,12,2,17,2,97,1,1,1,5,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,77609,"KT",57,11,4,0,1,4,0,16,1,64,0,0,3,9,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,77648,"HT",4,0,0,0,0,0,0,2,0,4,0,0,0,8,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13
2016,4,77669,"LT",8,2,1,0,0,0,0,3,0,8,0,0,0,4,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,77927,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,78122,"NC",64,11,2,0,0,1,2,8,4,69,0,0,2,9,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14
2016,4,78135,"LG",23,8,1,1,0,0,0,4,0,23,0,0,0,4,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,78168,"WO",97,25,4,2,0,10,0,13,0,109,4,3,2,1,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,78217,"LG",4,0,0,0,0,1,0,1,0,5,0,0,0,9,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,78224,"OB",33,9,2,0,5,4,0,7,0,37,0,0,0,8,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,78288,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,78352,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14
2016,4,78361,"KT",19,5,2,1,0,1,0,5,0,20,0,0,0,7,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,78467,"SS",12,4,0,0,0,2,0,6,0,14,3,0,0,4,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,78517,"KT",70,16,2,0,1,2,1,21,1,75,5,1,2,2,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,78566,"LT",4,0,0,0,0,0,0,2,0,4,0,1,0,7,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,78629,"HT",45,15,4,0,1,10,1,12,1,57,2,0,1,4,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13
2016,4,78643,"HT",48,8,1,0,2,6,0,18,0,54,1,1,0,8,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13
2016,4,78745,"HH",8,0,0,0,0,0,0,2,2,8,0,0,0,5,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,78753,"KT",3,2,0,0,0,0,0,0,0,3,1,0,0,7,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,78756,"HH",7,0,0,0,0,2,0,1,0,9,0,0,0,2,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,78765,"HT",36,10,2,0,1,2,2,13,1,40,0,0,0,7,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13
2016,4,78850,"LT",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,78892,"KT",47,7,2,0,1,5,1,8,3,53,0,1,0,8,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,79109,"LG",49,12,0,0,3,8,0,10,0,57,1,0,0,9,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,79150,"LG",71,15,3,0,1,9,0,26,0,81,1,3,1,1,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,79192,"LG",54,14,1,0,2,1,2,13,1,59,0,0,2,7,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,79198,"LG",4,0,0,0,0,0,0,1,1,4,0,0,0,9,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,79215,"OB",56,17,6,1,0,2,1,11,1,62,0,0,3,8,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,79231,"OB",95,24,3,0,1,12,3,17,3,113,5,3,3,2,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,79240,"OB",96,21,5,1,0,11,5,12,3,115,1,1,3,1,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,79300,"WO",4,1,1,0,0,1,0,1,0,5,0,0,0,5,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,79334,"WO",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,79356,"LT",7,1,0,0,0,0,0,2,0,7,0,0,0,9,0,2,3,3,0,0,0,3,14,0,0,0,0,3,3,3,3,0,4,0,3,3,3,14,11
2016,4,79364,"KT",35,8,1,0,0,3,1,6,0,45,0,0,6,8,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,79365,"WO",85,22,6,0,4,4,1,25,3,92,1,0,2,7,3,2,3,0,3,0,2,11,0,0,0,0,0,3,2,3,3,3,2,3,5,0,0,11,13
2016,4,79402,"SS",68,18,1,0,0,0,2,8,4,73,4,1,3,9,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,79453,"KT",17,5,0,0,0,1,0,1,0,18,0,0,0,1,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,4,79456,"SS",58,19,1,0,2,5,2,4,0,66,0,0,1,8,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,79465,"SS",70,19,4,0,1,14,1,11,5,85,2,2,0,1,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,79617,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,3,2,0,9,0,3,0,0,0,0,2,0,3,2,3,2,2,3,3,2,9,13
2016,4,94629,"NC",62,20,3,0,3,13,0,9,0,76,0,1,1,6,3,9,6,0,0,3,0,0,2,0,0,0,0,3,2,0,3,4,0,3,3,3,2,9,14
2016,4,95158,"HH",6,1,0,0,0,0,1,2,0,7,0,0,0,2,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,95436,"SS",85,25,2,1,3,8,0,12,2,95,2,0,2,5,0,0,2,3,2,10,3,0,3,0,0,0,0,2,3,6,2,3,3,4,0,0,0,10,13
2016,4,96462,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,98144,"HH",20,2,0,0,0,0,1,7,0,24,0,0,3,9,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,99222,"OB",2,1,1,0,0,0,0,0,1,2,0,0,0,2,0,0,14,3,3,2,2,0,0,0,0,0,0,6,2,3,0,0,3,0,3,4,3,14,10
2016,4,99606,"LG",51,18,2,0,1,8,1,6,0,63,1,2,3,6,3,0,10,0,2,2,2,3,0,0,0,0,0,4,2,2,0,3,3,0,3,2,3,10,12
2016,4,99737,"HH",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,12,0,0,0,3,0,0,0,0,0,2,0,4,3,3,6,0,2,3,12,11
2016,4,99810,"KT",79,28,3,0,4,15,1,10,2,96,1,3,1,5,3,0,2,14,0,3,0,3,0,0,0,0,0,0,3,0,2,3,0,3,5,6,3,14,11
2016,5,60146,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,60343,"KT",4,0,0,0,0,1,0,3,0,5,0,0,0,8,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,60404,"HH",19,2,0,0,0,2,0,4,1,23,0,0,2,8,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,60456,"SS",77,19,5,0,0,13,1,12,1,97,1,1,6,6,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,60523,"LT",77,21,5,1,0,9,4,9,2,91,3,2,1,9,3,0,3,0,3,3,3,0,7,0,2,0,0,3,3,1,2,0,1,6,3,3,2,9,15
2016,5,60605,"HT",1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,60667,"HH",5,1,0,0,0,1,0,2,0,6,0,0,0,9,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,60768,"HH",1,0,0,0,0,0,0,1,0,1,0,0,0,4,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,60805,"HH",16,2,0,0,0,0,0,4,0,16,0,0,0,9,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,61102,"LG",15,4,2,0,0,0,2,3,0,17,0,0,0,8,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,61186,"LG",21,5,0,0,0,5,0,6,0,27,0,2,1,7,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,61204,"OB",2,0,0,0,0,0,0,1,0,2,0,0,0,5,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,61208,"OB",0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,61214,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,61295,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,61353,"WO",85,23,3,2,1,3,1,21,0,91,2,0,2,2,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,61366,"WO",8,2,0,0,0,0,1,3,0,9,0,0,0,9,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,61463,"SS",0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,61554,"LT",5,1,1,0,0,0,0,1,0,6,0,0,1,1,3,0,3,0,3,3,3,0,7,0,2,0,0,3,3,1,2,0,1,6,3,3,2,9,15
2016,5,61652,"HT",5,1,0,0,0,0,0,2,0,6,1,0,1,1,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,61700,"HH",2,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,61743,"HT",69,19,6,2,2,5,1,18,1,75,0,0,0,2,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,62007,"LG",3,0,0,0,0,0,0,0,1,3,0,0,0,9,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,62016,"NC",2,1,0,0,1,0,0,1,0,2,0,0,0,8,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,62164,"LG",34,3,2,0,0,10,0,9,0,44,0,0,0,3,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,62234,"OB",15,4,2,0,0,0,0,4,0,15,0,0,0,9,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,62244,"OB",12,2,0,0,0,2,0,3,0,14,0,0,0,5,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,62265,"KT",16,7,1,0,0,2,1,0,1,19,0,0,0,5,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,62302,"WO",2,0,0,0,0,0,0,1,0,2,0,0,0,7,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,62332,"WO",9,0,0,0,0,0,0,2,0,9,0,0,0,7,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,62353,"WO",35,13,0,0,0,7,0,6,0,46,3,3,4,2,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,62404,"SS",81,31,4,3,3,17,1,11,1,100,6,1,1,3,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,62406,"SS",7,2,0,0,0,1,1,2,0,9,0,0,0,7,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,62415,"SS",89,34,3,4,0,11,0,12,1,104,9,2,4,2,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,62558,"LT",2,1,0,0,0,0,0,0,0,2,0,0,0,6,3,0,3,0,3,3,3,0,7,0,2,0,0,3,3,1,2,0,1,6,3,3,2,9,15
2016,5,62559,"LT",91,32,6,0,3,6,1,17,2,100,1,0,2,5,3,0,3,0,3,3,3,0,7,0,2,0,0,3,3,1,2,0,1,6,3,3,2,9,15
2016,5,62668,"HT",10,2,0,0,0,2,0,0,0,12,0,0,0,6,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,62700,"HH",85,28,4,1,2,6,1,23,1,93,3,1,1,7,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,62768,"HH",8,2,0,0,0,1,0,5,0,9,0,0,0,2,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,62797,"HH",58,22,3,0,2,5,1,11,0,64,0,0,0,6,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,62864,"SK",32,4,0,0,0,5,0,9,1,39,0,1,2,8,12,2,2,0,1,3,3,1,0,0,0,0,0,4,3,0,2,3,2,3,0,6,1,12,12
2016,5,62893,"SK",53,17,2,0,0,4,3,19,0,63,1,3,3,8,12,2,2,0,1,3,3,1,0,0,0,0,0,4,3,0,2,3,2,3,0,6,1,12,12
2016,5,62907,"NC",91,32,2,2,0,11,2,13,1,110,4,4,6,2,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,62908,"NC",1,0,0,0,0,0,0,1,0,1,0,0,0,5,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,62917,"NC",2,0,0,0,0,0,0,1,0,2,0,0,0,5,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,62934,"NC",10,0,0,0,0,0,0,3,0,10,1,0,0,7,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,62947,"NC",95,37,6,1,9,14,2,21,0,112,1,1,1,3,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,63077,"LG",10,2,1,0,0,0,0,0,0,10,0,1,0,9,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,63440,"SS",30,8,1,0,0,2,1,5,1,33,0,0,0,8,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,63448,"KT",2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,63634,"HT",30,9,4,1,1,3,0,9,0,34,0,0,1,8,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,63636,"HT",10,3,1,0,0,2,0,2,1,12,1,0,0,6,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,63638,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,63704,"HT",21,3,0,0,0,1,1,8,0,24,1,0,1,2,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,63722,"HT",1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,63920,"NC",59,15,1,1,0,17,1,15,2,77,0,1,0,1,0,12,0,2,2,0,3,3,1,0,0,0,0,2,3,5,3,1,0,1,2,3,3,12,11
2016,5,64004,"KT",11,2,1,0,0,0,0,3,0,11,0,0,0,2,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,64006,"KT",13,4,1,0,0,1,0,5,0,14,1,0,0,9,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,64007,"KT",9,1,1,0,0,0,1,3,0,10,1,0,0,7,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,64017,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,64022,"LT",10,2,0,0,0,0,0,2,0,10,0,0,0,6,3,0,3,0,3,3,3,0,7,0,2,0,0,3,3,1,2,0,1,6,3,3,2,9,15
2016,5,64086,"HH",8,1,0,0,0,1,0,4,0,9,0,0,0,3,3,0,0,3,10,0,3,3,0,3,0,0,0,0,3,6,0,3,2,0,4,4,3,10,15
2016,5,64153,"LG",6,1,0,0,0,0,0,3,0,6,0,0,0,4,0,3,15,3,0,0,0,0,0,0,2,0,0,0,1,4,0,2,3,5,2,3,3,12,11
2016,5,64166,"KT",4,2,0,0,0,1,0,1,0,5,0,0,0,1,0,3,4,11,3,0,2,0,1,0,0,0,0,6,2,0,4,1,5,3,0,0,3,11,13
2016,5,64213,"OB",8,2,0,0,0,1,0,2,0,10,0,0,1,9,3,1,14,0,0,0,1,3,3,0,0,0,0,0,4,3,5,6,1,0,3,0,3,12,13
2016,5,64300,"WO",83,25,3,3,5,12,0,17,1,96,4,6,1,8,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,64346,"WO",57,19,3,1,4,8,0,18,0,69,5,0,4,9,0,0,3,3,0,3,0,14,2,0,0,0,0,3,3,3,3,2,3,3,1,4,0,14,11
2016,5,64468,"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,64493,"SS",6,0,0,0,0,0,0,3,0,6,0,0,0,4,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,64499,"SS",78,20,4,0,0,4,4,17,1,92,0,0,6,9,3,3,3,0,1,12,0,1,0,3,0,0,0,4,3,0,3,3,3,0,6,0,4,15,11
2016,5,64610,"HT",68,20,5,2,0,6,0,9,2,78,1,2,4,9,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,64646,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,64699,"HT",89,27,6,0,2,7,1,16,2,99,4,1,2,3,0,0,4,0,0,3,15,3,0,0,0,0,0,3,0,2,1,3,3,4,3,3,3,15,10
2016,5,64802,"SK",2,1,0,0,0,0,0,1,0,2,0,0,0,4,12,2,2,0,1,3,3,1,0,0,0,0,0,4,3,0,2,3,2,3,0,6,1,12,12
2016,5,64893,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,2,2,0,1,3,3,1,0,0,0,0,0,4,3,0,2,3,2,3,0,6,1,12,12
2016,5,64895,"SK",23,4,1,0,0,1,0,9,1,24,0,0,0,1,12,2,2,0,1,3,3,1,0,0,0,0,0,4,3,0,2,3,2,3,0,6,1,12,12
