P_ID,Unnamed: 0,year,month,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W,AVG,OBP,SLG,OPS,KBB,BABIP,inplay_ratio
69516,26692,12116,38,0,9,0,0,36,221,56,46,12,2,0,1,0,1,1,0,8,0,1,4,1,2,0,0,6,5,0,0,0,2,0,1,4,0,1,1,5,4,0,1,8,0,0,2.0111111111111106,2.199145299145299,2.488888888888889,4.6880341880341865,3.0,1.609756097560974,1.3658536585365855
69539,43966,20193,60,28,17,0,0,476,2808,712,632,188,31,1,20,14,5,8,1,56,0,15,92,20,4,1,0,98,92,4,6,7,4,0,5,4,5,5,5,21,24,0,14,23,0,8,2.897592417362786,3.717702022101436,4.3060214585791785,8.023723480680609,16.428571428571402,3.2245681381957794,1.371868978805395
69550,11357,6057,12,11,0,1,0,188,1060,267,236,54,8,1,4,7,4,1,2,23,0,5,60,2,8,0,0,35,33,1,0,2,3,0,2,1,0,1,1,6,5,0,3,6,0,2,0.639654553432526,0.8574518426891149,0.8868223702580881,1.744274212947202,7.8260869565217295,0.86206896551724,1.5705882352941176
69594,3958,2019,5,0,2,0,0,3,27,6,5,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0.4,0.5,0.8,1.3,1.0,0.5,1.5
69620,38698,18173,55,17,12,0,0,282,1811,428,338,78,16,2,12,12,6,3,8,69,0,10,64,7,5,0,2,63,57,3,0,4,3,1,2,3,4,3,6,20,9,0,7,19,0,3,2.130268495171627,3.3122674680756163,3.4923537196876695,6.804621187763286,8.347826086956522,2.1999999999999957,1.68503937007874
69640,28573,14133,42,28,0,1,0,460,2692,714,631,179,34,3,12,26,5,2,6,58,0,17,121,11,14,0,4,107,93,4,0,1,4,5,3,3,3,3,2,11,17,0,13,8,0,7,2.058612361822896,2.544261086960578,3.0381400198780613,5.582401106838639,14.603448275862036,2.319444444444442,1.451219512195122
69645,16307,8076,24,0,13,0,0,49,283,80,70,23,2,1,2,1,0,0,1,7,0,2,6,3,1,1,1,16,14,0,0,4,1,1,1,1,2,2,1,8,5,0,0,13,0,0,1.6888888888888889,1.9097222222222219,2.222222222222222,4.1319444444444375,3.428571428571428,1.3333333333333321,1.3114754098360655
69646,12246,6057,18,1,10,0,0,49,345,85,70,23,10,1,3,1,0,0,0,15,0,0,11,1,2,0,0,22,22,0,0,0,2,4,0,1,1,1,2,2,9,0,1,9,0,1,1.384280303030303,1.6492808005003121,2.3685606060606057,4.01784140656092,2.199999999999999,1.0714285714285712,1.5178571428571428
69656,28587,14133,42,28,0,0,0,495,2764,726,648,191,41,1,17,14,11,7,7,59,1,5,137,15,4,0,0,95,87,2,0,4,2,3,4,3,2,4,4,13,15,0,10,10,0,8,1.9758644889040669,2.4047549588547863,3.023632815863377,5.428387774718165,16.25423728813556,2.4311377245508994,1.4907597535934292
69737,4955,2020,6,0,1,0,0,3,21,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.25,0.4,1.0,1.4,0.0,0.0,1.6666666666666667
69744,43298,20193,60,45,0,1,0,843,4565,1198,1100,301,46,7,15,13,9,7,8,68,1,15,187,25,10,0,5,138,121,0,2,8,5,7,7,4,6,3,3,22,23,0,19,9,0,17,2.693241255154915,3.2045239291622876,3.6417247809985485,6.846248710160838,27.5,3.15673289183223,1.3460674157303372
69745,22579,10097,33,13,4,0,0,185,1203,285,238,69,15,0,6,11,4,1,3,40,0,3,31,8,1,0,2,37,36,0,2,2,1,2,3,1,2,2,2,10,7,0,6,6,0,5,1.421521942110177,1.908022451404804,2.19673202614379,4.104754477548598,3.875,1.544117647058825,1.4393939393939394
69748,43313,20193,60,37,0,0,0,644,3551,931,817,220,41,2,20,22,9,13,5,83,1,13,163,23,10,1,2,109,102,0,3,4,8,3,4,5,4,4,2,18,19,0,16,10,0,11,2.712558758917325,3.506645570272519,3.916683419774104,7.423328990046625,19.638554216867504,3.1298904538341206,1.4801271860095389
69762,28454,14133,42,3,12,0,0,90,606,145,111,22,3,0,4,3,0,0,1,30,0,3,21,1,2,0,1,19,17,0,2,0,2,2,2,1,3,2,1,10,5,0,1,14,0,0,1.6524585921325055,2.973809523809524,3.6358954451345764,6.609704968944099,4.9,1.4482758620689657,1.7058823529411764
69813,39234,18173,53,0,76,0,3,216,1283,311,269,66,14,0,3,14,1,6,1,34,2,1,74,7,1,1,0,26,24,9,7,8,6,10,7,8,0,9,12,40,36,0,4,26,40,6,2.201485092100886,3.014003354399695,2.9294364222978486,5.943439776697547,19.58823529411761,2.937823834196889,1.6282722513089005
69839,37009,16155,53,2,17,0,0,97,590,146,121,34,7,0,5,2,2,1,1,22,0,1,27,5,1,0,0,16,16,0,3,1,2,1,3,4,0,3,2,10,9,0,2,17,0,0,2.187287743881672,3.083704192914719,3.72934104162757,6.813045234542285,9.81818181818184,2.5777777777777757,1.6590909090909092
69861,29051,14133,42,28,1,0,0,448,2569,649,590,164,23,3,15,4,6,4,9,40,1,6,117,6,4,1,2,81,72,2,4,2,4,1,1,5,3,4,3,14,15,0,10,13,0,6,1.8716290074834758,2.262252185583434,2.801020250691498,5.063272436274934,20.475,2.2334047109207678,1.44543429844098
69934,15567,8076,18,13,0,0,0,221,1244,326,291,78,18,1,6,8,3,2,3,28,1,2,49,6,4,0,0,46,39,1,0,1,2,1,0,2,1,3,2,6,7,0,6,4,0,3,1.073480074905473,1.333191709937372,1.5146063765073539,2.847798086444726,7.0,1.205020920502092,1.3991416309012876
69940,44164,20193,60,43,0,2,0,782,4008,1068,971,230,23,1,19,12,7,8,5,69,0,15,192,26,13,0,2,88,79,4,4,6,5,3,0,6,4,6,5,20,23,0,10,15,0,18,2.342815387895296,3.103759371757058,3.198547796591245,6.3023071683483,27.826086956521706,2.7581699346405206,1.414569536423841
69953,13465,6057,24,12,0,2,0,216,1114,294,267,63,6,0,4,2,1,1,1,22,1,3,56,9,2,0,0,22,22,3,2,2,1,1,0,0,2,0,1,6,6,0,4,1,0,7,0.7234852453291429,0.9144576659038899,0.9141609917932589,1.82861865769715,7.636363636363649,0.8509615384615381,1.4271844660194175
69962,23768,10098,32,1,16,0,0,51,268,69,61,13,1,0,2,0,1,1,0,7,1,0,17,1,0,0,0,9,9,1,3,4,1,2,0,2,2,0,2,9,8,0,0,16,0,1,1.3849137931034479,1.7,2.122413793103448,3.822413793103445,12.142857142857151,1.3095238095238098,1.6428571428571428
69969,3982,2019,5,0,1,0,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4,0.4,0.4,0.8,0.0,0.5,1.25
69974,8849,4039,10,0,5,0,0,16,115,27,25,11,2,0,1,0,1,0,0,1,0,1,2,1,0,0,0,4,4,0,0,0,1,1,0,2,1,0,0,3,2,0,0,5,0,0,0.881944444444444,0.970588235294118,1.388888888888889,2.359477124183008,4.0,0.9090909090909101,1.2272727272727273
70142,11679,24197,80,0,73,0,14,219,1379,351,318,106,23,3,11,8,1,3,2,25,1,3,49,7,3,0,0,62,57,9,0,5,11,11,9,6,7,11,4,39,34,0,6,57,7,3,4.148369213160802,4.840689570852982,6.465981406272453,11.306670977125432,23.520000000000007,4.38461538461538,1.37109375
70425,47380,34305,106,36,37,1,0,687,3738,1020,925,274,56,7,27,16,4,12,6,55,3,22,143,17,5,4,4,149,136,4,4,8,8,11,15,2,8,5,8,31,42,1,13,49,0,10,4.970226135367353,5.915784178650424,7.549619359983931,13.465403538634352,44.20000000000001,5.517739816031532,1.3618157543391187
70615,2016,8065,19,0,28,0,5,42,292,68,58,17,2,0,2,1,0,0,0,10,0,0,13,2,0,0,1,10,8,1,0,2,2,0,1,5,6,6,5,12,16,0,3,25,0,0,1.202380952380952,1.675167969285616,1.9642857142857142,3.639453683571331,5.2,1.395348837209304,1.5813953488372092
70839,5265,16129,53,0,52,0,9,147,803,211,173,42,9,1,3,2,2,4,5,24,3,5,32,6,3,0,0,26,25,7,6,11,0,8,3,4,4,3,6,28,24,0,1,47,1,3,2.5723077028570582,3.1636497639890413,3.7831943190608324,6.9468440830498785,10.666666666666641,2.181818181818184,1.586466165413534
71118,40767,44377,142,0,132,0,14,406,2201,593,529,161,34,0,15,8,4,17,7,31,10,9,105,12,10,0,2,91,85,17,14,12,0,14,16,16,8,15,20,71,61,1,10,103,9,9,5.00709676298873,5.929006284111577,7.410856904831307,13.339863188942875,74.51612903225812,7.721153846153839,1.4751243781094527
71260,1395,8064,24,3,12,0,0,76,458,122,102,34,5,1,9,2,2,1,2,14,1,3,18,4,0,0,0,20,17,0,0,0,2,1,3,2,2,1,4,6,9,0,1,14,0,0,1.2000000000000002,1.471500721500722,2.411111111111111,3.88261183261183,5.14285714285716,1.2987012987013,1.6712328767123288
71801,2127,10080,30,0,24,0,8,52,337,85,69,24,4,0,3,4,3,1,2,13,2,0,7,1,0,0,1,10,10,3,1,4,1,0,4,3,1,4,3,15,9,0,0,23,0,1,1.94368530020704,2.428629032258065,3.117598343685304,5.546227375943369,2.69230769230769,1.7213114754098349,1.4912280701754386
71845,41174,42360,141,0,144,0,19,502,2666,725,646,179,35,1,26,13,5,8,8,55,3,8,128,16,3,0,2,103,98,18,18,17,9,16,16,15,0,18,17,81,63,0,8,118,4,14,6.167926854684217,7.689543714545677,11.474668471163145,19.164212185708823,48.8727272727273,6.426,1.4979338842975207
71851,456,4032,9,3,0,0,0,29,172,44,40,9,3,0,1,0,0,0,0,3,0,1,7,0,0,0,1,5,4,0,1,0,1,0,0,0,0,0,1,2,1,0,0,2,0,1,0.36917562724014297,0.45396825396825397,0.562724014336917,1.016692268305171,4.666666666666661,0.5,1.375
72261,9717,14116,51,0,20,0,0,94,468,143,127,39,4,0,7,0,2,3,0,10,1,3,8,2,1,0,0,22,22,1,1,1,1,4,4,4,1,3,0,9,11,0,1,18,0,1,2.325039694604912,2.899401709401709,3.970970575318405,6.87037228472012,5.6,2.000000000000002,1.2767857142857142
72321,2079,4033,13,1,4,0,0,27,149,48,45,19,3,0,4,1,0,0,0,3,0,0,6,0,1,0,0,17,16,0,0,0,0,1,0,3,1,0,0,2,3,0,1,3,1,0,0.863095238095238,0.9417989417989411,1.5535714285714328,2.495370370370374,4.0,0.8571428571428579,1.3714285714285714
72447,57670,42375,142,0,190,0,40,544,3106,798,698,187,34,3,16,19,7,15,6,65,5,14,132,17,6,1,3,106,97,8,21,23,25,15,19,14,25,25,15,98,92,0,10,164,4,12,6.4097171514205105,7.646608519899026,10.737299344618943,18.383907864517976,42.64615384615384,6.4586330935251715,1.4669117647058822
72463,1607,8064,22,0,31,0,5,112,656,173,151,44,9,1,9,4,2,2,1,15,0,4,41,1,1,0,1,26,24,6,4,5,4,4,1,2,3,0,2,15,16,1,5,18,5,2,1.234182484182484,1.5166666666666682,2.466366966366966,3.983033633033634,10.933333333333321,1.372549019607844,1.73
72523,75249,56498,189,7,182,0,28,554,3556,867,716,195,41,4,18,10,7,12,11,116,7,12,199,14,22,2,7,125,114,25,20,16,18,7,20,23,18,21,21,92,97,1,13,168,0,7,8.053058969600672,11.114636648790311,12.059085403236768,23.173722052027077,48.034482758620676,9.71764705882354,1.776639344262295
72535,35438,38326,121,3,135,0,12,311,1803,481,432,134,28,1,9,4,1,9,3,34,5,3,65,10,4,1,2,92,77,17,19,8,15,0,15,17,10,19,18,65,73,0,4,130,0,4,5.671643376003842,6.70772725821977,7.978962596404456,14.686689854624227,36.32352941176465,6.578947368421048,1.3549295774647887
72551,11705,24197,76,0,91,0,11,311,1675,444,397,115,21,3,11,4,4,8,2,30,1,7,71,17,6,0,0,46,43,9,12,9,9,0,14,8,12,10,8,46,45,1,3,77,2,8,3.8070164968301907,4.688275062887936,7.064542606622549,11.752817669510486,28.400000000000045,3.93690851735016,1.4185303514376997
72641,9843,14117,50,8,17,0,2,154,954,248,208,68,11,0,8,7,3,2,1,28,3,9,31,6,7,0,0,41,40,3,0,3,2,4,2,1,2,3,5,14,11,0,7,14,0,4,2.8071864643293214,3.6010235176164374,4.277594627594628,7.8786181452110675,7.750000000000021,2.4705882352941155,1.4761904761904763
72649,2121,4032,19,0,13,0,2,24,153,43,34,12,1,0,0,1,0,0,2,4,0,3,7,2,0,0,0,7,3,2,3,1,1,1,2,1,2,0,0,7,6,0,0,13,0,0,0.7179487179487181,0.876847290640395,0.7948717948717952,1.6717190855121888,3.5,0.827586206896552,1.72
72749,8739,20163,61,0,68,0,12,222,1286,333,278,75,20,3,13,4,3,3,9,38,0,5,59,4,1,0,0,45,41,12,6,11,8,8,8,2,8,5,0,37,31,0,1,61,0,6,2.386399808975398,3.139913786778194,4.653673472228904,7.793587259007097,15.526315789473701,2.88372093023256,1.6903553299492386
72862,36940,40343,124,0,140,0,33,412,2576,641,562,171,35,7,17,19,3,9,4,57,5,9,127,7,10,1,1,103,91,14,17,14,20,0,19,13,14,17,12,67,73,0,14,114,2,10,7.007610498182071,8.370746330884456,10.654289620298176,19.025035951182637,44.56140350877201,7.298578199052144,1.5483091787439613
73117,80256,60532,203,49,132,1,24,1221,6490,1779,1619,475,75,4,50,12,16,14,17,84,5,45,283,42,3,0,7,241,203,22,21,23,18,21,19,15,21,3,18,99,82,1,29,108,22,21,8.99172722878206,10.34787183312322,14.179086835802705,24.52695866892593,101.07142857142861,9.785111281657718,1.4018912529550827
73211,37566,34296,114,49,23,0,0,860,4938,1266,1138,326,63,9,43,22,9,12,9,97,2,10,178,23,14,0,1,190,177,7,9,12,8,0,7,6,6,8,9,39,33,1,23,33,0,15,5.122315497326084,6.130871635157164,8.352939719795426,14.483811354952591,31.195876288659747,5.19546436285098,1.394273127753304
73226,15709,28231,91,0,84,0,9,244,1438,376,329,106,17,2,13,3,2,4,7,28,0,8,60,9,1,0,0,52,51,18,8,4,6,10,9,0,8,13,8,38,46,0,2,78,2,2,4.501232913428035,5.201080703505439,6.84020868697698,12.041289390482419,29.999999999999954,4.950570342205319,1.5100401606425702
73228,1119,2016,10,1,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73241,2286,10080,30,0,46,0,23,157,833,219,194,43,10,1,3,5,1,1,2,17,1,5,56,4,2,0,0,21,19,5,6,4,5,3,4,0,7,6,6,22,24,1,5,37,2,1,1.946340448572591,2.262644041166626,2.435712105354962,4.698356146521589,16.470588235294098,1.4598540145985401,1.6466165413533835
73248,62113,48425,152,0,202,0,33,620,3404,901,805,226,44,7,17,9,3,11,7,65,5,13,140,21,13,0,0,104,95,25,22,19,24,21,23,4,13,27,24,105,97,0,12,170,6,14,7.377060206687005,8.6821773963384,10.834147349658556,19.516324745996947,51.69230769230763,7.6580152671755775,1.405616224648986
73632,16503,22185,71,11,50,0,2,260,1645,427,369,123,24,1,10,14,0,1,8,42,7,7,52,8,4,1,1,74,67,7,4,6,4,9,8,8,1,5,9,25,36,0,6,52,1,2,3.884672558973636,4.61399342609543,5.88561602669897,10.499609452794399,13.619047619047642,3.9460317460317498,1.4280936454849498
73738,66971,46416,144,18,142,0,21,697,4015,1063,960,318,63,3,30,4,8,16,11,64,3,12,163,20,11,3,1,157,143,0,14,21,21,21,15,17,18,13,20,80,80,0,19,127,0,14,7.917288908840764,8.884732457063029,11.950434118600324,20.83516657566335,58.578125,8.514138817480717,1.406084656084656
73750,47076,44384,139,51,49,0,5,934,5534,1418,1232,375,60,7,53,12,12,14,24,130,3,18,253,32,12,0,1,222,208,0,12,9,8,14,13,9,11,12,12,48,52,0,20,62,1,17,6.99789720890723,8.429002836722162,11.41090964372533,19.839912480447502,42.81538461538467,7.456842105263164,1.5720620842572062
73801,80057,60536,190,34,159,0,22,950,5399,1452,1267,392,43,5,27,42,11,17,14,136,8,18,204,31,23,0,5,207,186,4,25,28,17,17,19,25,15,20,23,101,92,0,27,149,5,12,10.176027088920353,12.10955772218165,13.161588536803269,25.271146258984917,45.0,10.428571428571443,1.4207436399217221
74139,412,2016,6,2,0,0,0,16,115,31,25,9,1,1,3,0,0,0,0,6,0,0,2,0,0,0,0,12,12,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0.36,0.48387096774193505,0.84,1.3238709677419398,0.33333333333333304,0.3,1.55
74167,31293,38323,122,11,111,0,8,553,3307,859,740,233,39,4,25,22,10,16,10,87,3,6,144,17,10,0,4,130,117,0,12,14,13,11,11,13,16,15,17,54,68,0,7,102,4,9,6.335873190267841,7.5919379678834265,9.617622355285988,17.209560323169423,31.448275862068897,6.802065404475046,1.5311942959001783
74359,75919,60528,197,3,237,0,43,709,3666,1024,937,270,48,2,25,4,10,16,9,52,4,10,179,17,8,1,2,129,119,30,26,20,27,27,28,27,28,27,0,130,110,0,19,186,22,13,7.864062069484063,9.343999151843702,11.55778514606466,20.901784297908367,103.26923076923076,9.905660377358492,1.4143646408839778
74454,64757,52458,164,108,0,3,0,1857,10018,2697,2434,723,138,11,89,24,29,27,29,163,0,44,369,56,14,1,2,373,344,14,11,15,10,14,9,13,18,0,4,52,56,0,42,30,0,36,8.222558306014564,9.518428403838513,12.95120138902759,22.46962979286611,58.85889570552132,8.221446384039906,1.3852080123266564
74513,37666,40343,126,72,14,1,2,1266,7319,1850,1620,439,69,8,38,19,7,21,11,163,2,35,309,52,14,0,5,219,206,5,10,12,12,9,12,0,10,9,7,44,42,0,22,32,0,32,5.997299693421807,7.65477811675539,8.990992872841423,16.645770989596805,37.91411042944779,6.2461059190031225,1.4659270998415215
74543,12882,8073,25,0,9,0,0,30,197,55,44,15,3,0,3,1,0,0,1,10,1,0,10,1,1,0,0,16,15,2,0,1,1,1,2,0,1,0,1,5,4,0,0,9,0,0,1.406896551724138,2.33001508295626,2.494827586206897,4.824842669163156,4.0,1.5,1.8333333333333333
74630,43947,40347,130,0,130,0,11,291,1977,468,371,99,9,1,15,10,4,7,6,70,3,14,92,5,9,0,2,85,81,14,14,11,15,12,15,19,14,2,14,67,63,0,2,125,0,3,5.1230675970469175,8.167928723825199,8.60460834538777,16.772537069212973,26.285714285714196,6.222222222222219,1.813953488372093
74731,27722,34290,102,1,141,0,24,552,3267,830,715,192,36,4,25,22,6,9,8,82,4,16,150,12,12,0,4,126,117,0,15,20,15,15,13,15,18,19,12,72,70,1,11,116,0,14,5.100225994383691,6.217581697420762,8.424190138313806,14.641771835734568,31.097560975609802,5.180656934306565,1.5601503759398496
74748,17317,18154,65,0,34,0,1,142,855,232,200,65,15,0,3,6,0,1,3,21,1,7,26,5,5,0,0,44,39,1,4,1,3,2,7,8,3,3,2,17,17,0,3,31,0,0,3.595212999560824,4.1712796854746,5.041841813580944,9.213121499055546,11.14285714285716,3.2068965517241406,1.380952380952381
74838,40439,42359,145,45,47,0,7,881,4835,1289,1167,347,53,3,42,31,8,13,7,84,3,18,200,35,11,3,3,183,175,9,10,9,9,9,15,5,0,13,13,49,43,0,15,60,1,16,5.962967424518512,6.967502813629811,9.760090927984749,16.727593741614555,49.99999999999998,6.872317596566523,1.4041394335511983
74857,81684,64568,210,0,245,0,1,805,4498,1107,990,234,45,2,22,8,11,16,12,75,14,14,288,11,13,2,2,96,88,0,24,30,26,31,26,28,21,29,30,129,116,1,16,95,109,24,7.177034250930674,8.793300662658517,10.804199843175613,19.597500505834137,122.88000000000008,9.803468208092477,1.657185628742515
75138,63605,48425,163,1,145,0,14,378,2162,546,457,107,15,1,14,6,4,9,3,72,1,5,105,9,7,0,4,56,48,17,14,11,16,17,15,22,0,17,17,76,70,0,5,119,18,4,5.6147177313587715,8.33634261483806,9.106554754234693,17.442897369072753,34.99999999999991,6.545454545454555,1.6298507462686567
75149,37813,42358,146,1,159,0,19,391,2432,599,522,159,29,4,22,5,6,6,7,52,1,12,97,7,4,0,4,87,85,19,17,0,19,20,17,18,18,15,17,82,78,1,5,147,3,4,6.613090415195437,8.162207637459817,10.563903644619874,18.72611128207969,39.17307692307702,7.017073170731718,1.5126262626262625
75250,57855,52453,161,0,179,0,30,552,2847,800,701,193,54,3,28,6,9,14,11,64,9,10,128,17,12,0,6,118,109,22,19,20,20,26,17,18,0,22,15,97,82,0,10,142,18,9,7.175309469093166,8.72678147730062,12.574766764757138,21.30154824205775,52.0,7.715827338129505,1.4981273408239701
75258,57976,46407,144,52,44,0,3,888,5283,1392,1210,401,56,4,29,15,8,15,11,136,1,20,165,50,18,0,3,202,183,9,11,5,11,10,12,10,11,12,5,52,44,0,21,61,0,14,8.373599608690103,9.80685511123242,11.351522064443897,21.15837717567633,27.904411764705937,8.33106134371957,1.3850746268656717
75268,464,4032,9,0,3,0,0,16,126,31,27,12,4,0,2,0,1,0,0,3,0,1,5,0,0,0,0,8,8,0,0,1,1,0,0,0,1,0,0,2,1,0,0,3,0,0,0.8833333333333342,1.0170940170940181,1.56666666666667,2.583760683760682,3.3333333333333397,1.0,1.55
75321,73396,60527,202,0,219,0,2,669,3745,965,863,228,31,3,16,18,3,13,7,74,13,8,214,17,9,2,1,94,87,21,25,27,30,0,20,20,27,27,22,114,105,0,14,96,94,15,8.357548775853441,10.083617390668852,11.3770047832091,21.460622173877958,86.75675675675667,9.937500000000002,1.5415335463258786
75340,64646,48429,144,1,157,0,12,527,3044,792,695,201,44,3,13,16,7,6,7,75,9,9,135,17,9,0,3,107,93,19,13,8,15,18,19,21,5,17,23,83,75,0,7,145,1,5,6.931020918696075,8.83111231764109,9.880816031030514,18.71192834867161,43.19999999999999,8.144404332129957,1.4666666666666666
75342,67858,56491,183,0,217,0,70,628,3777,922,837,236,37,7,19,22,5,6,4,65,3,10,183,18,10,0,3,126,115,24,27,19,20,28,25,24,27,21,2,105,112,1,17,175,6,18,8.063606791732921,9.492363926434566,12.04509485455222,21.53745878098679,78.83076923076938,9.508607198748054,1.4611727416798732
75421,10389,4040,13,0,15,0,2,44,247,66,56,16,2,1,1,1,0,1,0,8,0,1,9,1,0,0,0,8,8,1,2,2,2,3,0,2,1,0,2,11,4,0,1,7,6,1,0.5589743589743591,0.7637571157495249,0.8076923076923079,1.571449423441833,2.25,0.652173913043478,1.434782608695652
75537,17431,14123,50,0,33,0,8,82,482,127,107,23,5,0,1,2,0,1,0,17,2,2,30,0,2,0,0,24,18,7,4,2,2,0,4,2,4,3,5,18,15,0,2,27,0,4,1.7188888888888898,2.3320512820512818,1.941111111111112,4.2731623931624,12.35294117647058,2.0263157894736823,1.6710526315789473
75620,18210,18154,71,6,38,1,6,213,1194,321,291,91,15,1,10,5,6,5,2,18,2,5,55,6,6,0,3,46,41,3,0,6,4,5,4,4,5,5,8,26,18,0,10,20,12,2,2.7232341077231967,3.134618573424902,3.949036070026711,7.083654643451615,27.500000000000043,3.197368421052634,1.4330357142857142
75668,1861,10080,30,0,27,0,1,82,526,137,110,34,8,1,3,7,0,2,1,22,0,2,16,2,1,1,0,24,24,1,0,1,2,3,5,7,3,2,3,11,16,0,1,24,2,0,1.409888663967611,1.8827173311184942,2.122074898785425,4.0047922299039245,3.6363636363636354,1.68478260869565,1.5222222222222221
75730,15452,14121,54,0,32,0,1,116,689,189,164,55,9,0,7,2,1,3,1,20,1,1,29,5,2,0,0,34,28,3,3,0,3,3,6,4,4,3,3,22,10,0,0,31,0,1,2.21330712798023,2.679052126993305,3.8440110112600747,6.523063138253384,10.149999999999999,2.604651162790698,1.4881889763779528
75750,6898,16130,51,15,12,0,1,261,1503,424,382,143,28,1,11,10,2,5,2,32,0,3,29,11,1,0,0,84,78,2,2,3,2,2,3,6,4,3,0,12,15,0,7,17,0,3,3.271862107103071,3.592029340306411,5.014429412622184,8.606458752928582,7.25,3.0697674418604635,1.2470588235294118
75852,2124,8064,26,0,17,0,0,46,268,70,61,20,3,0,1,1,0,0,0,8,0,1,6,5,1,0,0,6,5,2,3,1,1,1,0,1,3,1,4,7,10,0,0,16,0,1,2.08,2.361663286004057,2.746666666666667,5.108329952670722,3.0,1.407407407407408,1.2962962962962963
75867,85323,66584,218,0,237,0,39,805,4511,1126,1024,257,40,8,49,14,11,9,7,78,5,8,281,16,29,3,2,150,139,25,27,21,26,32,0,31,25,24,26,122,115,1,18,197,1,20,8.779620316325971,10.598402922157597,15.837420642643792,26.43582356480138,118.88461538461534,9.79172610556348,1.6390101892285298
76118,90115,66588,219,0,268,0,56,909,4746,1273,1153,299,34,5,22,25,11,8,10,85,5,16,258,37,21,0,5,150,138,31,29,38,28,28,0,29,29,23,33,143,125,1,19,184,50,14,9.281046150642355,11.206008418576047,12.79968916756138,24.005697586137437,100.16470588235295,10.352208380520956,1.4750869061413674
76225,37730,18170,68,6,37,0,3,235,1272,338,294,85,10,1,6,2,5,5,5,27,0,7,53,8,3,0,1,37,36,6,7,5,4,0,5,2,4,6,4,24,19,0,3,36,0,4,2.331352828487717,2.735490579342031,3.003358124859138,5.73884870420117,17.66666666666664,2.962500000000003,1.4695652173913043
76329,72495,58511,194,0,187,0,22,498,2773,747,657,192,35,6,16,8,4,12,8,56,7,14,122,14,3,1,0,91,83,25,23,17,22,21,15,0,21,24,19,95,92,0,7,142,31,7,7.457999359382601,9.274299692908528,10.892924855360272,20.16722454826879,63.17857142857148,9.685009487666033,1.461839530332681
76350,57954,52453,171,0,167,0,8,500,2749,752,680,206,35,5,12,19,5,7,7,52,7,6,138,16,8,0,0,96,90,21,14,26,17,17,18,18,10,18,8,92,75,1,13,91,58,4,7.7527395192674495,9.211841350881894,10.633381544264946,19.845222895146826,68.99999999999993,9.392923649906885,1.4378585086042066
76355,47236,42366,136,33,62,0,8,653,3808,1007,913,305,49,5,35,22,10,12,10,61,2,11,149,13,5,0,0,178,160,12,6,11,16,12,10,10,11,0,7,47,48,0,18,65,0,12,7.8313326007290485,8.655813792686274,11.607281218038818,20.263095010725095,51.29508196721305,7.672530446549384,1.400556328233658
76430,92377,68604,223,0,275,0,90,802,4704,1160,1020,260,44,4,29,24,9,6,9,116,10,8,287,19,13,1,2,133,127,25,30,31,27,33,30,33,35,31,0,143,132,1,21,207,33,13,8.07182416517044,10.79841727783105,12.533946380652898,23.33236365848395,84.12068965517226,11.015427769985976,1.669064748201439
76455,81218,60535,195,121,1,2,0,2190,12469,3181,2820,768,143,12,87,35,22,23,37,269,3,32,588,58,39,0,10,407,377,15,14,15,3,11,14,17,11,12,10,65,57,0,36,34,0,52,7.934387981271717,9.986172835205071,12.268191000600675,22.254363835805748,65.57620817843882,9.362969752520609,1.5090132827324478
76461,4712,10082,29,15,3,0,0,230,1399,353,316,98,18,1,23,7,4,2,2,22,0,11,36,3,2,0,0,66,64,1,3,1,1,3,2,3,1,0,3,9,9,0,4,10,0,4,1.669418801358703,1.984918458444321,3.708022960493129,5.692941418937453,8.1818181818182,1.44787644787645,1.384313725490196
76540,31543,36307,115,0,116,0,7,343,1820,503,442,125,32,2,13,10,2,4,4,39,8,14,71,16,2,0,0,65,58,12,8,15,14,0,15,16,12,13,11,63,53,0,2,105,0,9,5.551396824736425,6.612383190016644,8.636165532669825,15.248548722686467,32.769230769230774,5.56906077348066,1.42090395480226
