"year","month","P_ID","T_ID","PA","SB","CS","GD","ERR"
2018,4,76329,"OB",15,0,0,0,0
2018,4,76350,"HT",45,0,0,0,0
2018,4,76355,"SS",46,1,0,1,0
2018,4,76430,"WO",31,0,0,1,0
2018,4,76455,"LG",101,0,1,1,0
2018,4,76540,"LT",31,0,0,4,0
2018,4,76610,"SS",40,1,1,2,0
2018,4,76650,"LG",35,0,1,0,0
2018,4,76757,"NC",50,1,0,2,0
2018,4,76858,"SK",31,0,0,1,0
2018,4,77211,"OB",52,1,0,1,0
2018,4,77263,"OB",41,0,1,2,0
2018,4,77318,"LT",7,0,0,0,0
2018,4,77446,"SS",86,1,1,3,0
2018,4,77563,"KT",32,1,0,0,0
2018,4,77591,"LT",27,0,0,2,0
2018,4,77637,"HT",127,1,0,0,0
2018,4,77829,"SK",88,1,2,4,0
2018,4,77927,"SS",40,1,0,0,0
2018,4,78148,"LG",61,1,0,1,0
2018,4,78247,"OB",14,0,1,1,0
2018,4,78248,"KT",31,1,0,1,0
2018,4,78352,"NC",20,0,0,0,1
2018,4,78552,"HH",5,0,0,0,0
2018,4,78819,"SK",14,0,0,0,0
2018,4,79140,"LG",35,2,0,2,0
2018,4,79191,"KT",8,0,0,0,0
2018,4,79229,"OB",123,0,3,1,0
2018,4,79293,"LT",53,0,1,2,0
2018,4,79358,"NC",22,0,0,0,0
2018,4,79545,"LT",53,1,0,0,1
2018,4,79617,"HT",25,1,0,0,0
2018,4,79764,"HH",19,0,0,1,0
2018,4,79825,"LG",27,0,1,1,0
2018,4,79847,"SK",69,0,0,3,0
2018,4,95657,"HT",30,1,0,0,0
2018,4,99445,"SS",32,1,0,0,0
2018,4,99563,"KT",7,0,0,0,0
2018,5,60140,"LG",16,0,1,0,0
2018,5,60181,"LG",50,0,1,0,0
2018,5,60263,"NC",107,0,1,0,0
2018,5,60339,"NC",46,0,0,0,0
2018,5,60559,"LT",21,0,0,0,0
2018,5,60634,"HT",19,0,0,0,1
2018,5,60636,"HT",21,0,0,0,0
2018,5,60764,"KT",13,0,0,0,0
2018,5,60768,"HH",59,1,1,0,0
2018,5,60841,"SK",94,1,0,1,0
2018,5,61101,"LG",124,1,0,1,0
2018,5,61214,"OB",2,0,0,0,0
2018,5,61240,"KT",138,1,0,2,1
2018,5,61268,"WO",10,0,0,0,0
2018,5,61365,"SS",40,1,2,0,0
2018,5,61411,"SS",50,0,0,1,0
2018,5,61457,"SS",24,1,0,0,0
2018,5,61643,"HT",18,0,0,0,0
2018,5,61666,"HT",112,1,0,2,0
2018,5,61895,"SK",42,0,0,0,0
2018,5,61962,"OB",33,0,0,0,1
2018,5,62056,"SK",7,0,0,1,0
2018,5,62146,"LG",29,0,0,0,0
2018,5,62263,"OB",20,0,0,1,0
2018,5,62360,"WO",48,0,1,2,0
2018,5,62363,"WO",137,2,2,5,0
2018,5,62528,"LT",112,1,3,3,0
2018,5,62595,"LT",7,0,0,0,0
2018,5,62648,"HT",71,2,1,0,0
2018,5,62698,"LG",180,1,0,4,1
2018,5,62754,"HT",126,2,0,3,0
2018,5,62869,"SK",102,0,0,3,0
2018,5,62920,"NC",50,0,0,1,1
2018,5,62929,"NC",41,0,0,0,0
2018,5,62937,"WO",105,0,0,3,1
2018,5,62951,"NC",56,1,0,4,1
2018,5,62966,"NC",58,0,0,0,0
2018,5,63248,"OB",48,1,1,1,0
2018,5,63342,"WO",24,0,0,0,0
2018,5,63348,"WO",36,0,0,1,0
2018,5,63543,"LT",25,1,0,1,2
2018,5,63936,"NC",9,0,1,0,0
2018,5,63950,"NC",10,0,1,0,0
2018,5,64001,"KT",140,5,0,6,0
2018,5,64017,"KT",37,0,0,1,0
2018,5,64029,"KT",51,0,2,0,0
2018,5,64759,"HH",25,0,0,1,0
2018,5,64805,"SK",40,0,1,1,0
2018,5,64995,"NC",43,0,0,1,0
2018,5,65056,"KT",21,1,0,1,0
2018,5,65060,"KT",121,1,0,4,0
2018,5,65062,"KT",31,0,0,0,0
2018,5,65064,"NC",3,0,0,0,0
2018,5,65320,"WO",130,3,1,7,0
2018,5,65331,"KT",48,0,1,1,0
2018,5,65543,"OB",132,1,1,0,0
2018,5,65546,"LT",137,2,1,3,1
2018,5,65616,"HT",23,0,0,0,0
2018,5,65618,"HT",58,1,0,0,1
2018,5,65643,"HT",17,0,0,1,0
2018,5,65742,"WO",140,1,2,4,1
2018,5,65764,"HH",91,1,1,0,0
2018,5,65769,"HH",17,0,0,0,0
2018,5,65802,"SK",5,0,0,0,0
2018,5,65856,"SK",126,0,0,1,0
2018,5,65933,"NC",117,0,2,1,0
2018,5,66018,"WO",32,0,0,0,0
2018,5,66047,"KT",14,0,0,0,0
2018,5,66145,"LG",104,1,0,5,0
2018,5,66291,"OB",92,1,1,1,1
2018,5,66451,"SS",57,2,1,3,0
2018,5,66492,"SS",50,1,0,1,1
2018,5,66643,"HT",158,0,1,2,0
2018,5,66741,"HH",118,3,1,3,0
2018,5,66859,"SK",15,0,0,0,0
2018,5,66920,"NC",106,3,2,2,0
2018,5,66960,"NC",84,1,0,1,0
2018,5,67066,"KT",43,0,2,0,0
2018,5,67119,"LG",46,0,0,1,0
2018,5,67266,"OB",52,1,0,1,0
2018,5,67313,"WO",132,1,1,3,0
2018,5,67443,"SS",4,0,0,0,0
2018,5,67588,"LT",52,1,1,0,0
2018,5,67640,"HT",54,2,0,0,0
2018,5,67645,"HT",135,3,0,2,0
2018,5,67703,"HH",33,1,0,1,0
2018,5,67828,"WO",38,0,0,1,0
2018,5,67840,"SK",5,0,0,0,0
2018,5,67863,"SK",11,0,0,0,0
2018,5,68036,"KT",5,0,0,0,0
2018,5,68067,"KT",15,0,0,0,0
2018,5,68130,"LG",7,0,0,0,0
2018,5,68135,"LG",130,4,1,2,1
2018,5,68200,"OB",4,0,0,0,0
2018,5,68220,"OB",37,1,0,0,0
2018,5,68240,"OB",111,0,2,4,0
2018,5,68260,"OB",42,1,0,2,0
2018,5,68341,"WO",16,0,0,1,0
2018,5,68400,"SS",133,1,1,6,1
2018,5,68419,"SS",20,1,0,1,0
2018,5,68435,"SS",150,2,1,0,0
2018,5,68526,"LT",130,6,1,3,0
2018,5,68556,"LT",27,0,0,0,0
2018,5,68659,"HT",13,0,0,1,0
2018,5,68703,"HH",24,0,1,0,0
2018,5,68742,"HH",125,3,2,3,0
2018,5,68748,"HH",154,3,1,3,1
2018,5,68815,"SK",110,4,0,1,0
2018,5,68948,"NC",64,0,0,1,2
2018,5,68953,"NC",61,3,0,1,1
2018,5,70425,"HH",118,3,1,0,0
2018,5,71118,"LG",43,0,1,1,0
2018,5,72535,"LT",32,0,0,1,0
2018,5,72862,"LT",45,0,0,1,0
2018,5,73117,"SS",49,0,1,0,0
2018,5,73211,"LT",121,1,1,1,0
2018,5,73248,"OB",45,2,0,0,0
2018,5,73632,"SK",15,0,0,1,0
2018,5,73738,"HH",68,0,0,2,0
2018,5,73801,"HH",48,2,0,3,1
2018,5,74359,"WO",32,0,0,0,0
2018,5,74454,"SS",126,3,2,1,0
2018,5,74513,"OB",61,1,0,3,0
2018,5,74838,"SK",21,1,0,0,0
2018,5,74857,"HH",48,0,0,0,0
2018,5,75138,"SK",50,1,0,2,0
2018,5,75149,"KT",33,0,0,1,0
2018,5,75250,"SK",34,0,0,1,0
2018,5,75258,"KT",137,2,0,6,0
2018,5,75321,"LT",40,1,0,0,0
2018,5,75342,"WO",44,0,0,2,0
2018,5,75537,"LT",5,0,0,0,0
2018,5,75867,"NC",26,2,0,0,0
2018,5,76118,"NC",54,1,1,5,1
2018,5,76329,"OB",17,0,0,1,0
2018,5,76350,"HT",19,0,0,0,0
2018,5,76355,"SS",91,0,1,0,0
2018,5,76430,"WO",37,1,1,0,0
2018,5,76455,"LG",131,2,2,3,0
2018,5,76540,"LT",38,0,0,0,0
2018,5,76610,"SS",65,2,0,1,0
2018,5,76650,"LG",33,1,0,0,0
2018,5,76757,"NC",68,2,0,3,0
2018,5,76858,"SK",11,0,0,1,0
2018,5,77211,"OB",82,0,1,5,0
2018,5,77263,"OB",48,0,0,2,1
2018,5,77318,"LT",51,3,0,1,0
2018,5,77446,"SS",69,0,0,1,0
2018,5,77637,"HT",130,1,1,4,0
2018,5,77829,"SK",97,2,1,1,0
2018,5,77927,"SS",55,0,0,1,0
2018,5,78148,"LG",44,0,0,1,0
2018,5,78247,"OB",3,0,0,1,0
2018,5,78248,"KT",38,0,0,1,0
2018,5,78819,"SK",19,1,0,0,0
2018,5,79140,"LG",27,0,0,0,0
2018,5,79191,"KT",6,0,0,0,0
2018,5,79229,"OB",75,0,0,1,0
2018,5,79293,"LT",46,0,0,3,0
2018,5,79358,"NC",20,1,0,0,0
2018,5,79545,"LT",58,0,0,0,0
2018,5,79764,"HH",43,1,0,1,0
2018,5,79825,"LG",20,0,0,0,0
2018,5,79847,"SK",67,2,0,0,0
2018,5,95657,"HT",56,3,0,2,0
2018,5,99445,"SS",20,0,0,0,0
2018,5,99563,"KT",52,0,0,2,0
2018,6,60105,"LG",19,0,0,0,0
2018,6,60140,"LG",48,2,0,1,1
2018,6,60181,"LG",48,0,0,1,0
2018,6,60263,"NC",103,0,1,0,0
2018,6,60339,"NC",4,0,0,0,0
2018,6,60559,"LT",27,1,0,0,0
2018,6,60634,"HT",46,0,0,0,0
2018,6,60636,"HT",6,0,0,0,0
2018,6,60768,"HH",57,0,0,1,0
2018,6,60841,"SK",121,6,0,3,0
2018,6,61101,"LG",97,2,0,1,1
2018,6,61214,"OB",19,0,0,0,0
2018,6,61240,"KT",138,4,3,4,0
2018,6,61268,"WO",65,1,1,2,0
2018,6,61329,"LG",17,1,0,0,0
2018,6,61365,"SS",27,1,0,0,0
2018,6,61396,"WO",10,0,0,0,0
2018,6,61411,"SS",30,0,0,0,0
2018,6,61456,"WO",6,0,0,0,0
2018,6,61457,"SS",20,1,0,0,0
2018,6,61643,"HT",34,0,1,1,0
2018,6,61666,"HT",46,4,0,1,0
2018,6,61895,"SK",28,1,1,0,0
2018,6,62056,"SK",27,1,0,0,0
2018,6,62146,"LG",4,0,0,0,0
2018,6,62263,"OB",3,0,0,0,0
2018,6,62360,"WO",90,1,0,5,0
2018,6,62363,"WO",139,0,0,8,0
2018,6,62528,"LT",120,5,2,1,0
2018,6,62595,"LT",2,0,0,0,0
2018,6,62648,"HT",51,2,1,0,1
2018,6,62698,"LG",139,5,0,1,0
2018,6,62754,"HT",71,0,0,1,0
2018,6,62869,"SK",102,0,0,0,0
2018,6,62920,"NC",52,1,0,2,0
2018,6,62929,"NC",43,2,0,1,0
2018,6,62937,"WO",42,0,0,1,0
2018,6,62951,"NC",64,0,0,2,0
2018,6,62966,"NC",34,1,0,0,0
2018,6,63145,"LG",12,0,0,0,0
2018,6,63248,"OB",61,1,0,0,0
2018,6,63348,"WO",39,2,0,0,0
2018,6,63543,"LT",67,2,1,1,0
2018,6,63950,"NC",64,0,0,1,0
2018,6,64001,"KT",127,4,1,6,0
2018,6,64017,"KT",35,2,0,1,1
2018,6,64021,"LT",89,3,0,1,0
2018,6,64029,"KT",12,0,0,1,0
2018,6,64759,"HH",36,0,1,2,0
2018,6,64805,"SK",48,1,0,1,0
2018,6,64995,"NC",43,1,0,1,0
2018,6,65056,"KT",24,1,0,0,0
2018,6,65060,"KT",74,1,1,1,0
2018,6,65062,"KT",34,2,0,0,0
2018,6,65064,"NC",15,0,0,0,0
2018,6,65320,"WO",122,3,1,4,0
2018,6,65331,"KT",107,1,1,4,0
2018,6,65392,"WO",39,0,0,1,0
2018,6,65543,"OB",156,2,1,1,0
2018,6,65546,"LT",94,1,2,4,0
2018,6,65616,"HT",18,0,0,0,0
2018,6,65618,"HT",39,0,0,3,0
2018,6,65643,"HT",39,0,0,1,0
2018,6,65742,"WO",13,0,0,0,0
2018,6,65764,"HH",130,2,0,4,0
2018,6,65769,"HH",42,0,0,1,0
2018,6,65856,"SK",149,1,1,1,1
2018,6,65933,"NC",118,2,4,2,1
2018,6,65964,"NC",2,0,0,0,0
2018,6,66018,"WO",7,0,0,0,0
2018,6,66047,"KT",40,0,1,2,0
2018,6,66160,"OB",11,0,0,0,0
2018,6,66291,"OB",69,2,0,2,0
2018,6,66451,"SS",55,0,0,0,0
2018,6,66492,"SS",41,1,0,1,0
2018,6,66643,"HT",102,3,2,5,0
2018,6,66741,"HH",128,1,0,4,0
2018,6,66920,"NC",35,0,0,1,0
2018,6,67066,"KT",62,4,0,1,0
2018,6,67119,"LG",61,2,0,1,0
2018,6,67122,"LG",4,0,0,0,0
2018,6,67143,"LG",34,2,1,0,0
2018,6,67266,"OB",75,0,0,6,0
2018,6,67313,"WO",140,1,0,4,3
2018,6,67421,"SS",38,1,0,0,0
2018,6,67588,"LT",20,1,0,0,0
2018,6,67603,"WO",29,0,1,0,0
2018,6,67640,"HT",27,0,0,1,0
2018,6,67645,"HT",105,2,0,3,0
2018,6,67703,"HH",44,0,0,0,0
2018,6,67828,"WO",29,0,0,0,0
2018,6,67840,"SK",13,1,1,0,0
2018,6,67863,"SK",14,0,0,0,0
2018,6,68036,"KT",8,1,0,0,0
2018,6,68067,"KT",39,1,1,1,2
2018,6,68130,"LG",38,4,1,0,0
2018,6,68135,"LG",138,0,3,4,0
2018,6,68220,"OB",39,1,1,0,0
2018,6,68240,"OB",117,6,1,4,0
2018,6,68341,"WO",67,0,2,1,0
2018,6,68400,"SS",120,4,1,4,0
2018,6,68415,"SS",51,0,0,0,0
2018,6,68419,"SS",38,0,0,1,0
2018,6,68435,"SS",115,2,0,3,1
2018,6,68526,"LT",108,5,0,6,1
2018,6,68639,"HT",20,2,1,0,0
2018,6,68659,"HT",21,0,0,0,0
2018,6,68742,"HH",141,2,4,2,0
2018,6,68748,"HH",122,3,2,1,0
2018,6,68815,"SK",130,2,2,3,0
2018,6,68908,"NC",9,1,0,0,0
2018,6,68948,"NC",128,1,1,3,0
2018,6,68953,"NC",104,0,0,0,0
2018,6,70425,"HH",28,1,0,0,0
2018,6,71118,"LG",25,0,0,0,0
2018,6,71845,"SK",23,0,0,1,0
2018,6,72523,"LT",18,0,0,0,0
2018,6,72535,"LT",30,1,0,0,0
2018,6,72862,"LT",48,2,0,1,0
2018,6,73117,"SS",57,0,0,3,0
2018,6,73211,"LT",97,2,1,3,0
2018,6,73248,"OB",59,0,1,2,0
2018,6,73632,"SK",20,1,0,1,0
2018,6,73738,"HH",34,0,0,0,0
2018,6,73750,"HH",95,1,0,3,0
2018,6,73801,"HH",51,0,0,2,0
2018,6,74359,"WO",39,1,0,0,0
2018,6,74454,"SS",54,1,0,0,0
2018,6,74513,"OB",69,0,0,3,1
2018,6,74630,"SS",50,4,0,0,0
2018,6,74731,"HH",17,0,0,0,0
2018,6,74838,"SK",20,1,0,1,0
2018,6,74857,"HH",33,0,1,1,0
2018,6,75138,"SK",34,0,0,0,0
2018,6,75149,"KT",21,0,0,0,0
2018,6,75250,"SK",42,0,0,0,0
2018,6,75258,"KT",132,0,1,5,0
2018,6,75321,"LT",36,1,0,0,0
2018,6,75342,"WO",42,0,0,0,1
2018,6,75537,"LT",12,0,0,0,0
2018,6,75620,"HT",94,3,2,2,0
2018,6,75730,"KT",33,0,0,0,0
2018,6,75867,"NC",17,0,0,0,0
2018,6,76118,"NC",48,0,0,3,0
2018,6,76329,"OB",36,0,0,1,0
2018,6,76350,"HT",4,1,0,0,0
2018,6,76355,"SS",36,0,0,0,0
2018,6,76430,"WO",56,0,0,1,0
2018,6,76455,"LG",169,1,2,1,0
2018,6,76540,"LT",19,2,0,1,0
2018,6,76610,"SS",55,2,1,1,0
2018,6,76650,"LG",30,1,0,0,0
2018,6,76757,"NC",21,0,0,0,0
2018,6,76858,"SK",9,0,0,0,0
2018,6,77211,"OB",123,0,2,2,0
2018,6,77263,"OB",56,0,0,1,0
2018,6,77318,"LT",56,1,0,0,0
2018,6,77446,"SS",90,3,3,2,0
2018,6,77591,"LT",103,5,1,1,0
2018,6,77637,"HT",140,2,1,4,0
2018,6,77829,"SK",35,0,0,1,0
2018,6,77927,"SS",50,1,0,0,0
2018,6,78148,"LG",45,4,0,0,0
2018,6,78247,"OB",12,0,0,0,0
2018,6,78248,"KT",25,0,0,0,0
2018,6,78366,"NC",13,1,1,0,0
2018,6,78536,"LT",7,0,0,0,0
2018,6,78819,"SK",14,1,0,0,0
2018,6,79229,"OB",113,1,0,7,0
2018,6,79293,"LT",45,0,1,1,0
2018,6,79358,"NC",29,0,1,0,0
2018,6,79440,"SS",23,0,0,1,0
2018,6,79545,"LT",44,0,0,1,0
2018,6,79764,"HH",53,1,0,0,0
2018,6,79847,"SK",69,1,1,1,0
2018,6,95657,"HT",14,0,0,0,0
2018,6,99445,"SS",42,2,0,0,0
2018,6,99563,"KT",27,1,0,0,0
2018,7,60105,"LG",9,0,0,0,0
2018,7,60140,"LG",54,1,0,2,0
2018,7,60146,"SS",21,0,0,2,0
2018,7,60181,"LG",35,1,0,2,0
2018,7,60263,"NC",121,1,1,2,0
2018,7,60336,"WO",5,0,0,0,0
2018,7,60339,"NC",60,1,0,2,0
2018,7,60634,"HT",44,2,0,1,0
2018,7,60757,"HH",14,0,0,0,0
2018,7,60768,"HH",56,1,0,1,0
2018,7,60841,"SK",114,1,2,4,1
2018,7,61101,"LG",103,2,0,0,0
2018,7,61214,"OB",57,4,0,0,0
2018,7,61240,"KT",144,7,1,2,0
2018,7,61268,"WO",31,0,0,3,0
2018,7,61329,"LG",3,0,0,0,0
2018,7,61411,"SS",55,1,0,0,0
2018,7,61456,"WO",46,0,0,1,0
2018,7,61666,"HT",82,2,1,3,0
2018,7,61895,"SK",25,0,0,1,0
2018,7,62056,"SK",42,0,0,0,0
2018,7,62360,"WO",34,0,0,1,0
2018,7,62363,"WO",114,2,1,2,1
2018,7,62528,"LT",108,3,2,1,0
2018,7,62648,"HT",46,1,0,1,0
2018,7,62698,"LG",117,4,2,2,0
2018,7,62754,"HT",83,0,1,2,0
2018,7,62869,"SK",109,0,0,4,0
2018,7,62929,"NC",53,0,1,0,0
2018,7,62937,"WO",79,0,1,3,0
2018,7,62951,"NC",61,1,1,2,0
2018,7,63145,"LG",18,1,0,0,0
2018,7,63248,"OB",42,0,0,1,0
2018,7,63543,"LT",35,1,0,1,0
2018,7,63628,"HT",6,0,0,0,0
2018,7,63936,"NC",16,0,0,0,0
2018,7,63938,"WO",127,5,0,3,0
2018,7,63950,"NC",27,1,0,0,0
2018,7,64001,"KT",119,2,1,2,0
2018,7,64017,"KT",5,0,0,0,0
2018,7,64021,"LT",65,1,0,3,0
2018,7,64029,"KT",14,0,0,0,0
2018,7,64155,"LG",19,2,0,0,0
2018,7,64350,"WO",15,0,0,0,0
2018,7,64594,"NC",3,0,0,0,0
2018,7,64759,"HH",36,0,0,1,0
2018,7,64805,"SK",16,0,0,0,0
2018,7,64995,"NC",7,1,0,0,0
2018,7,65056,"KT",32,0,0,0,0
2018,7,65058,"KT",4,0,0,0,0
2018,7,65060,"KT",42,1,0,2,0
2018,7,65062,"KT",59,0,2,1,0
2018,7,65064,"NC",23,0,0,1,0
2018,7,65064,"OB",1,0,0,0,0
2018,7,65320,"WO",121,1,1,1,0
2018,7,65331,"KT",135,2,2,3,0
2018,7,65543,"OB",113,3,2,2,0
2018,7,65546,"LT",137,1,0,2,1
2018,7,65618,"HT",35,1,1,1,0
2018,7,65643,"HT",45,0,0,0,0
2018,7,65764,"HH",93,2,1,3,1
2018,7,65769,"HH",51,3,1,0,0
2018,7,65856,"SK",64,0,2,1,0
2018,7,65908,"NC",11,0,0,0,0
2018,7,65933,"NC",89,0,0,2,0
2018,7,66145,"LG",72,0,1,1,0
2018,7,66160,"OB",9,0,0,1,0
2018,7,66291,"OB",72,3,0,1,0
2018,7,66451,"SS",73,5,1,2,0
2018,7,66643,"HT",107,3,3,1,0
2018,7,66741,"HH",81,0,0,0,1
2018,7,66920,"NC",8,0,0,0,0
2018,7,67066,"KT",32,0,1,3,0
2018,7,67119,"LG",65,0,0,2,0
2018,7,67263,"OB",16,0,0,1,0
2018,7,67266,"OB",35,0,0,1,0
2018,7,67313,"WO",134,0,0,4,1
2018,7,67603,"WO",50,2,0,0,0
2018,7,67640,"HT",62,4,0,1,0
2018,7,67645,"HT",72,0,0,0,0
2018,7,67703,"HH",31,1,0,0,0
2018,7,67737,"HH",19,0,0,0,0
2018,7,67762,"HH",19,0,2,1,0
2018,7,67828,"WO",27,0,0,0,0
2018,7,67840,"SK",11,1,0,0,0
2018,7,68043,"KT",19,0,0,2,0
2018,7,68067,"KT",5,0,0,0,0
2018,7,68135,"LG",132,6,1,3,0
2018,7,68201,"OB",6,0,0,0,0
2018,7,68240,"OB",107,1,2,4,0
2018,7,68341,"WO",13,0,0,0,0
2018,7,68400,"SS",136,3,0,3,0
2018,7,68415,"SS",102,0,0,2,0
2018,7,68435,"SS",102,5,0,4,0
2018,7,68526,"LT",131,6,1,3,0
2018,7,68639,"HT",16,0,0,0,0
2018,7,68742,"HH",43,0,1,1,0
2018,7,68748,"HH",98,2,1,2,0
2018,7,68794,"HH",19,0,2,0,0
2018,7,68815,"SK",118,4,1,4,0
2018,7,68908,"NC",20,0,0,0,0
2018,7,68948,"NC",69,3,1,3,0
2018,7,68953,"NC",112,4,2,2,0
2018,7,71118,"LG",40,0,0,0,1
2018,7,71845,"SK",38,1,0,1,0
2018,7,72523,"LT",29,0,0,0,0
2018,7,72535,"LT",51,0,0,2,0
2018,7,73117,"SS",54,1,1,1,0
2018,7,73211,"LT",55,1,1,1,0
2018,7,73248,"OB",40,1,0,1,0
2018,7,73738,"HH",28,0,0,1,0
2018,7,73750,"HH",124,1,0,3,0
2018,7,73801,"HH",48,2,0,2,0
2018,7,74359,"WO",39,1,0,1,0
2018,7,74454,"SS",89,0,1,1,0
2018,7,74513,"OB",37,0,0,0,0
2018,7,74630,"SS",26,0,0,0,1
2018,7,74731,"HH",11,0,0,0,0
2018,7,74838,"SK",35,1,0,1,0
2018,7,74857,"HH",26,0,0,0,0
2018,7,75138,"SK",30,0,0,1,0
2018,7,75149,"KT",30,0,0,0,0
2018,7,75258,"KT",102,2,0,3,0
2018,7,75321,"LT",27,0,0,0,0
2018,7,75340,"SK",15,2,0,1,0
2018,7,75342,"WO",44,0,0,1,0
2018,7,75537,"LT",8,0,0,0,0
2018,7,75620,"HT",21,0,0,0,0
2018,7,75730,"KT",38,0,0,1,0
2018,7,75867,"NC",48,1,1,1,0
2018,7,76118,"NC",56,1,2,3,0
2018,7,76329,"OB",24,0,0,2,0
2018,7,76350,"HT",65,3,0,4,0
2018,7,76430,"WO",36,1,0,0,0
2018,7,76455,"LG",100,4,1,2,0
2018,7,76540,"LT",7,0,0,0,0
2018,7,76610,"SS",10,1,0,0,0
2018,7,76650,"LG",31,0,1,0,0
2018,7,76757,"NC",48,0,0,0,0
2018,7,76858,"SK",34,0,0,0,0
2018,7,77211,"OB",107,0,2,3,1
2018,7,77263,"OB",47,0,0,1,0
2018,7,77318,"LT",32,0,0,0,0
2018,7,77446,"SS",90,0,2,1,0
2018,7,77591,"LT",71,0,1,2,0
2018,7,77637,"HT",133,2,1,1,0
2018,7,77829,"SK",88,4,0,1,1
2018,7,77927,"SS",55,0,0,1,0
2018,7,78148,"LG",33,2,0,0,0
2018,7,78247,"OB",33,0,0,3,0
2018,7,78248,"KT",33,1,0,1,0
2018,7,78819,"SK",12,0,0,0,0
2018,7,79130,"SK",7,0,0,0,0
2018,7,79229,"OB",97,2,0,1,0
2018,7,79293,"LT",38,0,0,1,0
2018,7,79339,"LG",15,0,1,1,0
2018,7,79358,"NC",67,2,1,0,3
2018,7,79440,"SS",21,0,0,0,0
2018,7,79545,"LT",46,0,0,0,0
2018,7,79764,"HH",46,0,0,0,1
2018,7,79825,"LG",46,1,0,0,0
2018,7,79847,"SK",57,1,0,2,1
2018,7,95657,"HT",47,0,0,0,0
2018,7,99445,"SS",30,1,0,0,0
2018,7,99563,"KT",44,2,0,1,0
2018,8,60140,"LG",19,0,0,2,0
2018,8,60146,"SS",21,0,0,0,0
2018,8,60263,"NC",75,0,1,2,0
2018,8,60339,"NC",29,2,1,0,1
2018,8,60559,"LT",11,0,0,0,0
2018,8,60634,"HT",30,0,0,0,1
2018,8,60757,"HH",3,0,0,0,0
2018,8,60768,"HH",29,0,0,1,0
2018,8,60841,"SK",63,0,0,0,0
2018,8,60845,"LG",35,1,0,1,0
2018,8,61101,"LG",62,0,0,2,0
2018,8,61214,"OB",4,0,0,0,0
2018,8,61240,"KT",58,1,0,1,0
2018,8,61329,"LG",10,0,0,0,0
2018,8,61411,"SS",26,0,0,0,0
2018,8,61456,"WO",17,0,0,0,0
2018,8,61643,"HT",23,0,0,0,0
2018,8,61666,"HT",11,0,0,0,0
2018,8,62056,"SK",17,0,0,1,0
2018,8,62360,"WO",11,0,0,0,0
2018,8,62363,"WO",77,4,1,1,0
2018,8,62528,"LT",48,0,0,0,0
2018,8,62648,"HT",38,1,0,2,0
2018,8,62698,"LG",84,2,0,1,0
2018,8,62754,"HT",51,0,2,0,0
2018,8,62869,"SK",55,0,0,1,0
2018,8,62918,"LG",8,0,0,0,0
2018,8,62929,"NC",24,1,0,0,0
2018,8,62937,"WO",49,1,1,2,0
2018,8,62951,"NC",29,0,0,0,0
2018,8,63145,"LG",55,2,0,1,1
2018,8,63248,"OB",23,0,2,0,0
2018,8,63543,"LT",27,0,0,0,0
2018,8,63938,"WO",82,2,1,1,1
2018,8,63950,"NC",25,0,0,0,0
2018,8,64001,"KT",54,0,0,2,0
2018,8,64017,"KT",25,1,0,2,0
2018,8,64021,"LT",15,0,0,0,0
2018,8,64029,"KT",4,0,0,0,0
2018,8,64255,"OB",22,0,0,0,0
2018,8,64350,"WO",14,0,0,0,0
2018,8,64759,"HH",8,0,0,0,1
2018,8,64805,"SK",19,0,0,0,0
2018,8,65056,"KT",26,0,0,0,0
2018,8,65058,"KT",35,0,0,0,0
2018,8,65060,"KT",35,1,0,1,0
2018,8,65062,"KT",23,0,1,1,0
2018,8,65064,"OB",57,1,0,1,0
2018,8,65320,"WO",45,0,1,0,0
2018,8,65331,"KT",86,0,0,3,0
2018,8,65543,"OB",56,1,0,0,0
2018,8,65546,"LT",71,2,0,3,0
2018,8,65618,"HT",38,0,0,1,0
2018,8,65643,"HT",9,0,0,0,0
2018,8,65764,"HH",41,1,1,0,0
2018,8,65769,"HH",28,0,0,1,0
2018,8,65856,"SK",77,0,0,2,0
2018,8,65933,"NC",59,0,0,0,1
2018,8,66047,"KT",17,2,0,0,0
2018,8,66145,"LG",65,2,0,0,0
2018,8,66291,"OB",70,2,1,2,0
2018,8,66451,"SS",30,0,0,0,0
2018,8,66643,"HT",50,0,1,0,0
2018,8,66741,"HH",3,0,0,0,0
2018,8,66920,"NC",61,0,1,1,0
2018,8,67066,"KT",23,0,0,0,0
2018,8,67119,"LG",44,1,1,0,0
2018,8,67143,"LG",7,0,0,0,0
2018,8,67263,"OB",19,0,0,0,0
2018,8,67266,"OB",31,1,1,1,0
2018,8,67313,"WO",84,1,0,3,0
2018,8,67421,"SS",7,0,0,0,0
2018,8,67603,"WO",33,2,1,0,0
2018,8,67640,"HT",17,1,0,0,0
2018,8,67645,"HT",17,0,0,0,0
2018,8,67703,"HH",25,0,0,0,0
2018,8,67762,"HH",24,2,0,0,0
2018,8,67828,"WO",24,0,0,1,0
2018,8,67840,"SK",11,0,0,1,0
2018,8,68043,"KT",35,1,1,3,0
2018,8,68201,"OB",5,0,0,0,0
2018,8,68240,"OB",57,0,0,2,0
2018,8,68249,"OB",23,0,0,0,0
2018,8,68341,"WO",12,0,0,0,0
2018,8,68400,"SS",82,5,0,2,0
2018,8,68415,"SS",40,1,0,1,0
