"year","month","T_ID","VS_T_ID","TB_SC","P_ID","BAT_ORDER_NO","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN"
2017,4,"LG","WO","T",72133,3,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
2017,4,"LG","WO","T",72456,9,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2017,4,"WO","LG","B",73342,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"WO","LG","B",74215,4,5,4,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2017,4,"LG","WO","T",74823,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"WO","LG","B",76746,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"WO","LG","B",77463,3,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2017,4,"WO","LG","B",77564,6,4,4,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,4,"LG","WO","T",78135,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"WO","LG","B",78168,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2017,4,"LG","WO","T",78217,1,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"LG","WO","T",79109,2,5,4,2,2,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1
2017,4,"WO","LG","B",79365,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
2017,4,"LG","WO","T",99606,7,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,4,"LT","NC","T",62556,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
2017,4,"NC","LT","B",62934,1,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
2017,4,"NC","LT","B",62947,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"NC","LT","B",63920,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"NC","LT","B",63963,6,4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
2017,4,"LT","NC","T",66508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"NC","LT","B",66968,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",67598,2,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1
2017,4,"NC","LT","B",67935,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
2017,4,"LT","NC","T",71564,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2017,4,"LT","NC","T",71565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",72546,8,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2017,4,"NC","LT","B",73213,8,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,4,"NC","LT","B",73306,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2017,4,"NC","LT","B",74465,5,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0
2017,4,"LT","NC","T",74540,7,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2017,4,"LT","NC","T",76509,5,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2017,4,"LT","NC","T",77532,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2017,4,"NC","LT","B",78122,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",78513,1,5,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2017,4,"LT","NC","T",78536,6,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
2017,4,"NC","LT","B",78813,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,4,"HH","OB","T",61700,8,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1
2017,4,"OB","HH","B",62234,8,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2017,4,"OB","HH","B",62244,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HH","OB","T",62700,1,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,4,"HH","OB","T",62768,7,6,5,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0,0,2,1,0
2017,4,"OB","HH","B",63257,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","OB","T",64086,3,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"OB","HH","B",66209,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"OB","HH","B",66244,3,5,4,3,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0
2017,4,"HH","OB","T",66702,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"HH","OB","T",66740,6,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,0
2017,4,"HH","OB","T",71347,2,6,5,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2017,4,"HH","OB","T",71752,4,5,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1
2017,4,"HH","OB","T",73602,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HH","OB","T",73725,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"HH","OB","T",73738,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"OB","HH","B",74206,9,5,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
2017,4,"HH","OB","T",74729,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0
2017,4,"OB","HH","B",75334,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,4,"HH","OB","T",75808,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2017,4,"OB","HH","B",76232,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,4,"OB","HH","B",76249,1,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,4,"OB","HH","B",76267,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HH","OB","T",76753,3,4,2,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0
2017,4,"OB","HH","B",77248,2,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,4,"OB","HH","B",78224,4,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,4,"OB","HH","B",78288,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"OB","HH","B",79215,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,4,"OB","HH","B",79240,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"OB","HH","B",79290,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","OB","T",98144,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","OB","T",99314,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SS","HT","B",60456,8,5,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1
2017,4,"HT","SS","T",60648,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HT","SS","T",60658,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
2017,4,"SS","HT","B",61104,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,4,"SS","HT","B",61197,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"SS","HT","B",61404,9,5,5,3,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2
2017,4,"SS","HT","B",62404,3,5,4,2,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,2
2017,4,"SS","HT","B",62415,1,5,4,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2017,4,"HT","SS","T",63634,8,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1
2017,4,"HT","SS","T",63704,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"HT","SS","T",63722,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"SS","HT","B",64610,2,5,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,4,"HT","SS","T",66606,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,4,"SS","HT","B",67450,4,5,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1
2017,4,"HT","SS","T",67650,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
2017,4,"HT","SS","T",70142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HT","SS","T",70410,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HT","SS","T",72443,4,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SS","HT","B",72466,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HT","SS","T",72559,4,3,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,4,"HT","SS","T",73606,6,4,3,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
2017,4,"SS","HT","B",73824,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HT","SS","T",74605,7,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2017,4,"SS","HT","B",75566,6,4,2,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2017,4,"HT","SS","T",77648,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SS","HT","B",78454,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SS","HT","B",78467,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"HT","SS","T",78603,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2017,4,"HT","SS","T",78629,5,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,4,"SS","HT","B",79456,7,5,5,2,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1
2017,4,"SS","HT","B",95436,5,5,4,4,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1
2017,4,"SK","KT","B",61869,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",62802,9,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,4,"SK","KT","B",62864,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","SK","T",63450,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"KT","SK","T",64006,9,5,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2017,4,"SK","KT","B",64868,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",66838,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"KT","SK","T",67005,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,4,"KT","SK","T",67024,4,5,3,1,2,1,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0
2017,4,"SK","KT","B",67827,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"KT","SK","T",70553,8,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",71837,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017,4,"KT","SK","T",73113,5,5,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2017,4,"KT","SK","T",73153,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"SK","KT","B",73209,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","SK","T",74339,3,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"SK","KT","B",74846,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",75151,4,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",75847,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"SK","KT","B",76802,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"SK","KT","B",76812,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"KT","SK","T",77609,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","SK","T",78361,1,6,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0
2017,4,"KT","SK","T",78517,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"KT","SK","T",78548,6,5,4,3,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
2017,4,"KT","SK","T",78753,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"KT","SK","T",79453,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,4,"KT","SK","T",99810,7,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0
2017,4,"LG","WO","T",61102,8,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2017,4,"LG","WO","T",61186,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"WO","LG","B",61353,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"LG","WO","T",62164,6,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"WO","LG","B",62332,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LG","WO","T",63077,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LG","WO","T",63913,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"LG","WO","T",64153,6,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,4,"WO","LG","B",64300,2,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2017,4,"LG","WO","T",65103,4,5,4,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,4,"WO","LG","B",65399,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,4,"WO","LG","B",66306,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"WO","LG","B",67341,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"LG","WO","T",72133,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
2017,4,"LG","WO","T",72456,9,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,4,"WO","LG","B",73342,7,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,4,"WO","LG","B",74215,4,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,4,"LG","WO","T",74823,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,4,"WO","LG","B",76746,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,4,"WO","LG","B",77463,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,4,"WO","LG","B",77564,6,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017,4,"LG","WO","T",78135,7,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"WO","LG","B",78168,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2017,4,"LG","WO","T",78217,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,4,"LG","WO","T",79109,2,4,3,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,1
2017,4,"LG","WO","T",79192,5,5,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
2017,4,"WO","LG","B",79365,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,4,"LG","WO","T",99606,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"LT","NC","T",60523,5,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",60558,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"NC","LT","B",60566,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","LT","B",62016,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",62556,9,5,4,3,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1
2017,4,"LT","NC","T",62559,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"NC","LT","B",62934,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","LT","B",62947,3,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2017,4,"NC","LT","B",63963,6,4,3,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2017,4,"NC","LT","B",64944,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","LT","B",66965,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",67598,2,5,3,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
2017,4,"NC","LT","B",67935,4,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2017,4,"LT","NC","T",71552,5,4,3,3,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
2017,4,"LT","NC","T",71564,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2017,4,"LT","NC","T",71565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"LT","NC","T",72546,8,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,4,"NC","LT","B",73213,8,3,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2
2017,4,"NC","LT","B",73306,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0
2017,4,"NC","LT","B",74358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","LT","B",74465,5,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
2017,4,"LT","NC","T",74540,6,5,5,4,2,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,1
2017,4,"LT","NC","T",76509,7,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
2017,4,"LT","NC","T",77532,3,5,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,4,"NC","LT","B",78122,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017,4,"LT","NC","T",78513,1,5,4,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2017,4,"NC","LT","B",78813,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,4,"NC","HH","T",60566,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,4,"HH","NC","B",61700,8,3,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
2017,4,"NC","HH","T",62016,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","NC","B",62700,2,4,4,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1
2017,4,"HH","NC","B",62768,6,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,4,"NC","HH","T",62934,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,4,"NC","HH","T",62947,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","HH","T",63920,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2017,4,"NC","HH","T",63963,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017,4,"HH","NC","B",64086,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","HH","T",64944,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"HH","NC","B",66702,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","NC","B",66740,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2017,4,"NC","HH","T",66965,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"NC","HH","T",67935,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2017,4,"HH","NC","B",71347,1,5,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
2017,4,"HH","NC","B",71752,4,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2017,4,"NC","HH","T",73213,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
2017,4,"NC","HH","T",73306,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","NC","B",73602,9,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2017,4,"NC","HH","T",74358,7,4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
2017,4,"HH","NC","B",74729,7,4,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
2017,4,"HH","NC","B",75808,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,4,"HH","NC","B",76753,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,4,"NC","HH","T",78122,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2017,4,"NC","HH","T",78813,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,4,"HH","NC","B",98144,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2017,4,"KT","OB","B",60343,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017,4,"OB","KT","T",62234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","OB","B",64006,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2017,4,"OB","KT","T",66209,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"OB","KT","T",66244,3,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0
2017,4,"KT","OB","B",67024,4,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2017,4,"KT","OB","B",70553,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2017,4,"KT","OB","B",73113,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","OB","B",73153,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
2017,4,"OB","KT","T",74206,9,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2017,4,"KT","OB","B",74339,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017,4,"OB","KT","T",75334,6,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2017,4,"OB","KT","T",76232,5,4,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1
2017,4,"OB","KT","T",76249,1,5,5,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1
2017,4,"OB","KT","T",77248,2,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
2017,4,"OB","KT","T",78224,4,5,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2017,4,"KT","OB","B",78361,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4,"KT","OB","B",78517,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
