"","PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","XR","SB_rate","BABIP","H2_rate","H3_rate"
"225",92,0.0434782608695652,0.181818181818182,0.258823529411765,0.3,0.470588235294118,0.770588235294118,11.06,0.75,0.302136317395727,0.272727272727273,0
"226",23,0.0869565217391304,0,0.105263157894737,0.19047619047619,0.105263157894737,0.295739348370927,-0.172,0,0.142857142857143,0,0
"227",6,0.166666666666667,0,0.2,0.333333333333333,0.2,0.533333333333333,0.374,0,0.380952380952381,0,0
"228",1,0,0,0,0,0,0,-0.098,0,0,0,0
"229",16,0,0,0.125,0.125,0.125,0.25,-0.292,0,0.260869565217391,0,0
"230",2,0,0,0,0,0,0,-0.18,0.533333333333333,0.309133489461358,0,0
"231",93,0.0645161290322581,0.0714285714285714,0.329411764705882,0.380434782608696,0.470588235294118,0.851023017902813,14.256,0.537037037037037,0.344199424736337,0.142857142857143,0.0357142857142857
"232",9,0.111111111111111,0,0.25,0.333333333333333,0.25,0.583333333333333,0.76,0,0.371212121212121,0,0
"233",64,0.078125,0.0909090909090909,0.379310344827586,0.4375,0.53448275862069,0.97198275862069,12.252,0.611111111111111,0.299554565701559,0.136363636363636,0
"234",9,0.111111111111111,0,0.125,0.222222222222222,0.125,0.347222222222222,0.178,0.2,0.302702702702703,0,0
"235",0,0,0,0,0,0,0,0,0,0,0,0
"236",111,0.0720720720720721,0.290322580645161,0.303921568627451,0.351351351351351,0.647058823529412,0.998410174880763,20.984,0.578947368421053,0.330567081604426,0.258064516129032,0
"237",32,0.0625,0,0.137931034482759,0.193548387096774,0.137931034482759,0.331479421579533,0.274000000000001,0.611111111111111,0.319201995012469,0,0
"238",44,0.0681818181818182,0,0.125,0.204545454545455,0.175,0.379545454545455,-0.426,1,0.309178743961353,0.4,0
"239",112,0.223214285714286,0.0740740740740741,0.325301204819277,0.482142857142857,0.469879518072289,0.952022375215146,19.954,0.8,0.37233259749816,0.222222222222222,0
"240",24,0.0416666666666667,0.2,0.25,0.375,0.4,0.775,3.04,0.636363636363636,0.332332332332332,0,0
"241",40,0.075,0.142857142857143,0.205882352941176,0.27027027027027,0.352941176470588,0.623211446740858,2.794,0.5,0.267123287671233,0.285714285714286,0
"242",120,0.133333333333333,0.0277777777777778,0.352941176470588,0.445378151260504,0.450980392156863,0.896358543417367,19.924,0.699029126213592,0.335581787521079,0.138888888888889,0.0277777777777778
"243",20,0.05,0,0.222222222222222,0.263157894736842,0.277777777777778,0.54093567251462,1.292,0,0.330357142857143,0.25,0
"244",109,0.137614678899083,0.103448275862069,0.318681318681319,0.422018348623853,0.472527472527473,0.894545821151326,19.888,0.671232876712329,0.322045152722444,0.172413793103448,0
"245",4,0,0,0.25,0.25,0.25,0.5,0.206,0,0.373913043478261,0,0
"246",102,0.0882352941176471,0.117647058823529,0.377777777777778,0.43,0.622222222222222,1.05222222222222,20.646,0.653846153846154,0.343940419769804,0.176470588235294,0.0588235294117647
"247",13,0.153846153846154,0,0.272727272727273,0.384615384615385,0.545454545454545,0.93006993006993,2.104,0,0.265193370165746,1,0
"248",9,0.111111111111111,0,0.166666666666667,0.375,0.166666666666667,0.541666666666667,0.762,0.65,0.282828282828283,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0
"250",47,0,0.222222222222222,0.191489361702128,0.191489361702128,0.361702127659574,0.553191489361702,2.58,0,0.206896551724138,0.222222222222222,0
"251",1,0,0,0,0,0,0,-0.09,0,0.272727272727273,0,0
"252",6,0,0,0.2,0.166666666666667,0.2,0.366666666666667,0.574,0.8,0.325301204819277,0,0
"253",75,0.0666666666666667,0.105263157894737,0.27536231884058,0.333333333333333,0.507246376811594,0.840579710144927,10.806,0.285714285714286,0.317708333333333,0.315789473684211,0.105263157894737
"254",12,0.166666666666667,0,0.2,0.333333333333333,0.2,0.533333333333333,0.96,0,0.153846153846154,0,0
"255",34,0.0882352941176471,0.111111111111111,0.3,0.352941176470588,0.6,0.952941176470588,6.098,0,0.284584980237154,0.444444444444444,0.111111111111111
"256",12,0.166666666666667,0,0.3,0.416666666666667,0.4,0.816666666666667,1.564,0.428571428571429,0.287037037037037,0.333333333333333,0
"257",0,0,0,0,0,0,0,0,0,0,0,0
"258",24,0.0416666666666667,0,0.142857142857143,0.217391304347826,0.142857142857143,0.360248447204969,0.716,0.741071428571429,0.344637223974763,0,0
"259",2,0,0,0,0,0,0,-0.05,1,0.307106598984772,0,0
"260",78,0.0769230769230769,0,0.294117647058824,0.351351351351351,0.426470588235294,0.777821939586645,8.788,0.611111111111111,0.333767926988266,0.25,0.1
"261",0,0,0,0,0,0,0,0,0.844827586206897,0.296754250386399,0,0
"262",99,0.0707070707070707,0.0740740740740741,0.303370786516854,0.353535353535354,0.438202247191011,0.791737600726365,13.912,0.769230769230769,0.326923076923077,0.222222222222222,0
"263",7,0,0.333333333333333,0.428571428571429,0.428571428571429,1.14285714285714,1.57142857142857,2.496,0,0.26984126984127,0.666666666666667,0
"264",109,0.0458715596330275,0.0303030303030303,0.333333333333333,0.388888888888889,0.414141414141414,0.803030303030303,16.442,0.641025641025641,0.334042553191489,0.0303030303030303,0.0606060606060606
"265",0,0,0,0,0,0,0,0,0.694444444444444,0.304747320061256,0,0
"266",6,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,-0.118,0.333333333333333,0.235294117647059,0,0
"267",106,0.0754716981132075,0.138888888888889,0.382978723404255,0.424528301886792,0.606382978723404,1.0309112806102,21.922,0.707317073170732,0.346730245231608,0.166666666666667,0
"268",90,0.0555555555555556,0.153846153846154,0.30952380952381,0.355555555555556,0.523809523809524,0.879365079365079,13.588,0.666666666666667,0.284823284823285,0.230769230769231,0
"269",31,0.0645161290322581,0,0.230769230769231,0.310344827586207,0.230769230769231,0.541114058355438,1.906,1,0.268221574344023,0,0
"270",9,0,0,0.375,0.375,0.5,0.875,1.474,1,0.275862068965517,0.333333333333333,0
"271",0,0,0,0,0,0,0,0,0,0,0,0
"272",1,0,0,0,1,0,1,0.34,0.642857142857143,0.358974358974359,0,0
"273",88,0.181818181818182,0.125,0.358208955223881,0.482352941176471,0.552238805970149,1.03459174714662,17.756,0.666666666666667,0.355595667870036,0.166666666666667,0
"274",54,0.0740740740740741,0.153846153846154,0.270833333333333,0.339622641509434,0.458333333333333,0.797955974842767,6.456,0.333333333333333,0.260053619302949,0.230769230769231,0
"275",10,0.2,0,0.125,0.3,0.25,0.55,0.384,0.333333333333333,0.205882352941176,1,0
"276",110,0.181818181818182,0.318181818181818,0.261904761904762,0.436363636363636,0.571428571428571,1.00779220779221,21.014,0.636363636363636,0.311444652908068,0.136363636363636,0.0454545454545455
"277",34,0.176470588235294,0.142857142857143,0.259259259259259,0.382352941176471,0.481481481481481,0.863834422657952,4.92,0.5,0.283333333333333,0.428571428571429,0
"278",5,0.2,0,0,0.2,0,0.2,-0.044,0.2,0.262357414448669,0,0
"279",19,0.105263157894737,0,0.4375,0.526315789473684,0.5,1.02631578947368,3.56,0.666666666666667,0.332644628099174,0.142857142857143,0
"280",2,0,0,0,0,0,0,-0.18,0,0.107142857142857,0,0
"281",11,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.386,0.675,0.308988764044944,0.5,0
"282",14,0.0714285714285714,0,0.307692307692308,0.357142857142857,0.384615384615385,0.741758241758242,1.89,0.759259259259259,0.309893704006541,0.25,0
"283",10,0,0,0.111111111111111,0.2,0.222222222222222,0.422222222222222,0.496,0.75,0.26865671641791,1,0
"284",0,0,0,0,0,0,0,0,0,0,0,0
"285",5,0.2,0,0.5,0.6,0.5,1.1,1.152,0.631578947368421,0.387832699619772,0,0
"286",97,0.11340206185567,0.227272727272727,0.261904761904762,0.34020618556701,0.488095238095238,0.828301423662248,14.83,0,0.249027237354086,0.181818181818182,0
"287",0,0,0,0,0,0,0,0,0,0,0,0
"288",0,0,0,0,0,0,0,0,0,0,0,0
"289",81,0.135802469135802,0.0909090909090909,0.333333333333333,0.435897435897436,0.46969696969697,0.905594405594406,12.18,0.5,0.304424778761062,0.136363636363636,0
"290",99,0.101010101010101,0.208333333333333,0.272727272727273,0.353535353535354,0.477272727272727,0.830808080808081,13.404,0,0.236363636363636,0.125,0
"291",82,0.121951219512195,0.136363636363636,0.309859154929577,0.390243902439024,0.464788732394366,0.855032634833391,13.218,0.571428571428571,0.321349963316214,0.0909090909090909,0
"292",114,0.0614035087719298,0,0.371428571428571,0.415929203539823,0.428571428571429,0.844500632111252,17.384,0.714285714285714,0.351990049751244,0.102564102564103,0.0256410256410256
"293",12,0,0,0.166666666666667,0.166666666666667,0.25,0.416666666666667,-0.0579999999999999,0.666666666666667,0.336963097398669,0.5,0
"294",9,0,0,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,-0.276,0,0.583333333333333,0,0
"295",32,0.03125,0,0.310344827586207,0.333333333333333,0.344827586206897,0.67816091954023,2.528,1,0.270833333333333,0.111111111111111,0
"296",65,0.0923076923076923,0.05,0.350877192982456,0.421875,0.456140350877193,0.878015350877193,10.05,0.692307692307692,0.342391304347826,0.15,0
"297",38,0.0789473684210526,0.333333333333333,0.176470588235294,0.243243243243243,0.352941176470588,0.596184419713832,3.668,0.7,0.304511278195489,0,0
"298",22,0.136363636363636,0,0.157894736842105,0.272727272727273,0.263157894736842,0.535885167464115,1.126,0.5,0.246031746031746,0.666666666666667,0
"299",81,0.0987654320987654,0,0.285714285714286,0.354430379746835,0.3,0.654430379746835,8.324,0,0.268817204301075,0.05,0
"300",101,0.099009900990099,0.103448275862069,0.329545454545455,0.393939393939394,0.477272727272727,0.871212121212121,15.442,0.5,0.345211581291759,0.137931034482759,0
"301",0,0,0,0,0,0,0,0,0,0,0,0
"302",80,0.1625,0.157894736842105,0.287878787878788,0.4,0.46969696969697,0.86969696969697,11.97,0.4,0.343789209535759,0.157894736842105,0
"303",0,0,0,0,0,0,0,0,0,0,0,0
"304",17,0,0,0.266666666666667,0.352941176470588,0.4,0.752941176470588,2.106,0.75,0.309713375796178,0.5,0
"305",27,0.185185185185185,0,0.238095238095238,0.384615384615385,0.238095238095238,0.622710622710623,2.112,0.579545454545455,0.353068592057762,0,0
"306",3,0,0,0,0,0,0,-0.64,1,0.264705882352941,0,0
"307",44,0.227272727272727,0,0.0882352941176471,0.295454545454545,0.147058823529412,0.442513368983957,2.478,0.666666666666667,0.340579710144928,0.666666666666667,0
"308",10,0,0,0.2,0.2,0.3,0.5,0.18,0.666666666666667,0.240740740740741,0.5,0
"309",6,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.026,0.470588235294118,0.293515358361775,0,0
"310",94,0.0638297872340425,0.161290322580645,0.369047619047619,0.414893617021277,0.630952380952381,1.04584599797366,19.064,0.6,0.300675675675676,0.225806451612903,0
"311",14,0.0714285714285714,0,0.153846153846154,0.214285714285714,0.153846153846154,0.368131868131868,0.334,0.5,0.317647058823529,0,0
"312",37,0.0540540540540541,0,0.166666666666667,0.25,0.2,0.45,2.37,0,0.28,0.2,0
"313",94,0.0531914893617021,0.0666666666666667,0.344827586206897,0.382978723404255,0.459770114942529,0.842748838346784,14.114,0.586206896551724,0.36773350751143,0.133333333333333,0
"314",78,0.0897435897435897,0,0.441176470588235,0.5,0.617647058823529,1.11764705882353,17.384,0.705882352941177,0.307038834951456,0.266666666666667,0.0666666666666667
"315",33,0.0303030303030303,0,0.166666666666667,0.193548387096774,0.233333333333333,0.426881720430108,1.038,0,0.3,0.4,0
"316",56,0.0714285714285714,0,0.274509803921569,0.327272727272727,0.313725490196078,0.640998217468806,4.342,0.6,0.305263157894737,0.142857142857143,0
"317",80,0.175,0.0666666666666667,0.238095238095238,0.4,0.349206349206349,0.749206349206349,9.946,0.615384615384615,0.337730870712401,0.133333333333333,0.0666666666666667
"318",13,0.0769230769230769,0.5,0.2,0.333333333333333,0.5,0.833333333333333,1.932,0.615384615384615,0.329700272479564,0,0
"319",17,0.117647058823529,0,0.333333333333333,0.411764705882353,0.4,0.811764705882353,2.336,0.738461538461539,0.345291479820628,0.2,0
"320",84,0.107142857142857,0,0.159420289855072,0.27710843373494,0.217391304347826,0.494499738082766,5.48,0.74,0.336415362731152,0.181818181818182,0.0909090909090909
"321",20,0.1,0.166666666666667,0.333333333333333,0.4,0.666666666666667,1.06666666666667,4.62,0.636363636363636,0.298342541436464,0.166666666666667,0.166666666666667
"322",24,0.0833333333333333,0,0.380952380952381,0.434782608695652,0.523809523809524,0.958592132505176,3.998,0.7,0.302872062663185,0.125,0.125
"323",73,0.0410958904109589,0.0952380952380952,0.308823529411765,0.342465753424658,0.470588235294118,0.813053988718775,10.182,0.548387096774194,0.34314980793854,0.238095238095238,0
"324",80,0.05,0.0909090909090909,0.297297297297297,0.329113924050633,0.432432432432432,0.761546356483065,9.628,0.6,0.365963855421687,0.0909090909090909,0.0454545454545455
"325",91,0.0989010989010989,0,0.272727272727273,0.377777777777778,0.363636363636364,0.741414141414141,10.648,0.6,0.331108144192256,0.238095238095238,0.0476190476190476
"326",6,0,0,0.2,0.2,0.4,0.6,0.392,0.666666666666667,0.324468085106383,1,0
"327",2,0,0,0.5,0.5,0.5,1,0.41,0,0.312236286919831,0,0
"328",100,0.06,0.09375,0.351648351648352,0.39,0.516483516483517,0.906483516483517,17.054,0.428571428571429,0.33983286908078,0.1875,0
"329",10,0,0,0.2,0.2,0.2,0.4,0.264,0,0.305825242718447,0,0
"330",7,0,0,0,0,0,0,-1.032,0,0.133333333333333,0,0
"331",23,0.0869565217391304,0,0.19047619047619,0.260869565217391,0.428571428571429,0.68944099378882,2.362,0,0.227272727272727,0.25,0.5
"332",107,0.0934579439252336,0.208333333333333,0.25531914893617,0.327102803738318,0.48936170212766,0.816464505865977,16.33,0.882352941176471,0.349462365591398,0.208333333333333,0.0416666666666667
"333",107,0.121495327102804,0.307692307692308,0.282608695652174,0.373831775700935,0.554347826086957,0.928179601787891,18.004,0,0.327503974562798,0.0384615384615385,0
"334",5,0,0,0,0,0,0,-0.466,0.6,0.317647058823529,0,0
"335",53,0.113207547169811,0.0666666666666667,0.348837209302326,0.428571428571429,0.511627906976744,0.940199335548173,7.9,0.583333333333333,0.295823665893271,0.266666666666667,0
"336",93,0.21505376344086,0.12,0.357142857142857,0.505376344086022,0.542857142857143,1.04823348694316,19.13,0.666666666666667,0.312403100775194,0.16,0
"337",0,0,0,0,0,0,0,0,0,0,0,0
"338",44,0.0227272727272727,0.0769230769230769,0.302325581395349,0.318181818181818,0.395348837209302,0.71353065539112,5.604,0.670886075949367,0.328614008941878,0.0769230769230769,0
"339",26,0.153846153846154,0,0.238095238095238,0.36,0.285714285714286,0.645714285714286,2.484,0.5,0.375,0.2,0
"340",114,0.0964912280701754,0.0256410256410256,0.386138613861386,0.456140350877193,0.514851485148515,0.970991836025708,19.404,0.558139534883721,0.351322751322751,0.205128205128205,0.0256410256410256
"341",53,0.0188679245283019,0,0.208333333333333,0.269230769230769,0.25,0.519230769230769,1.128,0,0.297297297297297,0.2,0
"342",108,0.203703703703704,0.0909090909090909,0.261904761904762,0.416666666666667,0.345238095238095,0.761904761904762,15.756,0.816,0.365804160324708,0.0454545454545455,0
"343",5,0.2,0,0,0.2,0,0.2,-0.036,1,0.285714285714286,0,0
"344",5,0,0,0,0,0,0,-0.466,0.833333333333333,0.349514563106796,0,0
"345",7,0.142857142857143,0,0.333333333333333,0.428571428571429,0.333333333333333,0.761904761904762,1.144,1,0.3,0,0
"346",2,0,1,0.5,0.5,2,2.5,1.342,1,0.232876712328767,0,0
"347",110,0.1,0,0.351648351648352,0.428571428571429,0.417582417582418,0.846153846153846,16.066,0.782608695652174,0.374193548387097,0.0625,0.0625
"348",1,0,0,0,0,0,0,-0.098,0.636363636363636,0.267241379310345,0,0
"349",2,0,0,0,0,0,0,-0.188,0,0.25,0,0
"350",10,0,0,0,0,0,0,-0.744,0.711538461538462,0.280561122244489,0,0
"351",112,0.125,0.243243243243243,0.389473684210526,0.473214285714286,0.757894736842105,1.23110902255639,29.002,0.745454545454545,0.391553328561203,0.162162162162162,0.027027027027027
"352",77,0.220779220779221,0,0.254237288135593,0.428571428571429,0.305084745762712,0.73365617433414,9.24,0.363636363636364,0.319018404907975,0.0666666666666667,0.0666666666666667
"353",101,0.168316831683168,0.303030303030303,0.423076923076923,0.524752475247525,0.974358974358974,1.4991114496065,32.758,0.764705882352941,0.333333333333333,0.333333333333333,0.0303030303030303
"354",7,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,0.77,0,0.291666666666667,0,0
"355",0,0,0,0,0,0,0,0,0,0,0,0
"356",0,0,0,0,0,0,0,0,0,0,0,0
"357",3,0,0,0,0,0,0,-0.286,0,0.222222222222222,0,0
"358",87,0.103448275862069,0.0357142857142857,0.383561643835616,0.476744186046512,0.506849315068493,0.983593501115005,15.874,0.714285714285714,0.335388409371147,0.214285714285714,0
"359",55,0.0363636363636364,0.125,0.32,0.333333333333333,0.5,0.833333333333333,8.29,0.4,0.268702290076336,0.1875,0
"360",96,0.125,0,0.289156626506024,0.378947368421053,0.337349397590361,0.716296766011414,11.56,0.806451612903226,0.328145265888457,0.0833333333333333,0.0416666666666667
"361",12,0.0833333333333333,1,0.1,0.181818181818182,0.4,0.581818181818182,1.002,0,0.24390243902439,0,0
"362",73,0.0958904109589041,0.2,0.241935483870968,0.333333333333333,0.435483870967742,0.768817204301075,7.796,0.555555555555556,0.299826689774697,0.2,0
"363",19,0.210526315789474,0,0.307692307692308,0.526315789473684,0.461538461538462,0.987854251012146,3.646,0.5,0.37037037037037,0.5,0
"364",0,0,0,0,0,0,0,0,0,0,0,0
"365",41,0.0731707317073171,0,0.236842105263158,0.292682926829268,0.236842105263158,0.529525032092426,2.826,0.7,0.391304347826087,0,0
"366",76,0.0657894736842105,0,0.295081967213115,0.376811594202899,0.344262295081967,0.721073889284866,7.986,0,0.284040995607613,0.166666666666667,0
"367",0,0,0,0,0,0,0,0,0,0,0,0
"368",103,0.116504854368932,0.142857142857143,0.307692307692308,0.388349514563107,0.472527472527473,0.860876987090579,15.288,0.666666666666667,0.33096926713948,0.107142857142857,0
"369",2,0,0,0,0,0,0,-0.188,0.714285714285714,0.276543209876543,0,0
"370",0,0,0,0,0,0,0,-0.32,0.709677419354839,0.329032258064516,0,0
"371",0,0,0,0,0,0,0,0,0,0,0,0
"372",0,0,0,0,0,0,0,0,0,0,0,0
"373",15,0,0,0.266666666666667,0.266666666666667,0.4,0.666666666666667,1.418,0.705882352941177,0.315589353612167,0.5,0
"374",14,0.142857142857143,0,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952,0.756,0.692307692307692,0.319698600645856,0,0
"375",10,0.1,0,0.25,0.333333333333333,0.25,0.583333333333333,0.824,0,0.285714285714286,0,0
"376",5,0.4,0,0,0.4,0,0.4,0.394,0,0.243243243243243,0,0
"377",7,0,0,0.571428571428571,0.571428571428571,0.571428571428571,1.14285714285714,1.722,0.736842105263158,0.341346153846154,0,0
"378",89,0.112359550561798,0.259259259259259,0.350649350649351,0.426966292134831,0.74025974025974,1.16722603239457,20.67,1,0.334828101644245,0.333333333333333,0
"379",88,0.147727272727273,0.05,0.285714285714286,0.397727272727273,0.4,0.797727272727273,13.746,0.692307692307692,0.324694024478042,0.25,0
"380",65,0.184615384615385,0.235294117647059,0.326923076923077,0.461538461538462,0.615384615384615,1.07692307692308,13.758,0.625,0.333088774761555,0.0588235294117647,0.0588235294117647
